v_c0,c0,v_t0,t0,v_pbttt_ref,pbttt_ref,v_f4tcnq_ref,f4tcnq_ref
2811.2523772261,-0.002403568076448,2810.76565987153,-0.00233277234409762,3046.29351720917,0.00117543152991461,1477.68982231272,0.0111639573372174
2812.7819259732,-0.0014135656445558,2812.29520861863,-4.09629255402499E-4,3047.7487323753,0.00180099121917045,1478.61971178395,0.0343817974917169
2814.310978431,-0.00125642972026723,2813.82426107643,-0.00111772209046456,3049.20349042213,0.00174736135475166,1479.54942587442,0.0216444211703594
2815.83953486343,4.9291263864438E-4,2815.35281750885,-8.82710998583356E-4,3050.65779158798,0.00252782916812736,1480.47896464324,0.0141517867558018
2817.36759553423,-0.00322987281078586,2816.88087817966,-0.00379585293648272,3052.11163611104,0.00270160421923855,1481.40832814949,0.0161845516532675
2818.895160707,-3.43847559636438E-4,2818.40844335243,-2.44256510445439E-4,3053.56502422932,0.00263592839514058,1482.33751645217,0.014259019038993
2820.42223064516,-0.00286336335574287,2819.93551329058,-0.00487670302325196,3055.01795618068,0.003289338463154,1483.26652961027,0.0200397903270309
2821.94880561194,-9.66063801126525E-4,2821.46208825737,6.24497761301648E-4,3056.47043220283,0.00224154350741609,1484.1953676827,0.0330986152152859
2823.47488587044,-0.00147765622513693,2822.98816851586,-0.00239579198735668,3057.92245253329,0.00337999748157688,1485.12403072834,0.0194408205698242
2825.00047168356,-4.02592510521014E-4,2824.51375432899,-3.6023634340817E-4,3059.37401740945,0.00209595913355732,1486.05251880602,0.0227995670845668
2826.52556331405,-0.00143675201897403,2826.03884595947,-0.00260016622740791,3060.82512706854,0.00265490441047417,1486.9808319745,0.0046497256565409
2828.05016102447,0.00144643060624183,2827.56344366989,0.00161388824061401,3062.27578174761,0.00155100394554858,1487.90897029252,0.0301269413925671
2829.57426507724,1.17633392607872E-5,2829.08754772266,1.37118948505396E-4,3063.72598168356,0.0013866793192956,1488.83693381875,0.0261764568917438
2831.09787573459,1.63715636120062E-4,2830.61115838001,5.29803921755477E-4,3065.17572711315,5.63581977814565E-4,1489.76472261183,0.0185889655784801
2832.62099325858,-6.39277971372777E-4,2832.13427590401,8.37822745875145E-5,3066.62501827295,0.00136182699527327,1490.69233673032,0.0135711282047466
2834.14361791113,0.00204222027468086,2833.65690055655,0.00176835647179985,3068.07385539939,-8.66266687266922E-4,1491.61977623277,0.0267466488210837
2835.66574995396,0.001471344239717,2835.17903259938,0.00224023793889971,3069.52223872874,3.76961015604396E-4,1492.54704117764,0.0325393821675333
2837.18738964863,0.00162139781073274,2836.70067229405,0.00304694494253187,3070.9701684971,-8.78946287742638E-4,1493.47413162336,0.0363001270380648
2838.70853725654,4.77958886755872E-4,2838.22181990197,3.59439428044157E-4,3072.41764494042,-7.25565177238595E-4,1494.40104762831,0.0247592478953436
2840.22919303892,0.00156486840634948,2839.74247568435,0.00227748237647598,3073.86466829449,-0.0015807889908802,1495.32778925081,0.045965223387128
2841.74935725683,0.00109195863627576,2841.26263990226,9.1409442357875E-4,3075.31123879495,-7.55927846235184E-4,1496.25435654915,0.0281130933387634
2843.26903017117,3.63251050573972E-4,2842.78231281659,7.88247519690579E-4,3076.75735667726,-9.46848870931728E-4,1497.18074958154,0.0260998308302306
2844.78821204264,-7.76557774305754E-4,2844.30149468807,1.00459102536175E-6,3078.20302217673,-8.55117526155918E-5,1498.10696840615,0.0261211573074947
2846.30690313182,-1.41084036608456E-4,2845.82018577725,-0.00197207281966613,3079.64823552853,-2.51926559935441E-4,1499.0330130811,0.0249664333303206
2847.82510369909,-3.16279552976089E-4,2847.33838634451,-0.00112785271181863,3081.09299696764,0.00112517733372351,1499.95888366446,0.0349422963505695
2849.34281400467,-0.00195702123760762,2848.8560966501,-0.002273320142529,3082.53730672891,0.00137389589742705,1500.88458021426,0.0207343948396514
2850.86003430862,-0.00121201012120831,2850.37331695405,-7.46572247120717E-4,3083.98116504701,0.00163968241244823,1501.81010278844,0.0299638383314558
2852.37676487082,-0.0041855764534781,2851.89004751625,-0.00308588192746015,3085.42457215646,0.00257194960000036,1502.73545144492,0.014902097002945
2853.893005951,0.00163055569221916,2853.40628859642,-5.24120107154415E-4,3086.86752829162,0.00282875801947503,1503.66062624156,0.0427539008107435
2855.4087578087,-0.00234286837216301,2854.92204045412,-0.00315348175970134,3088.31003368671,0.0030619173004241,1504.58562723616,0.0253405623145083
2856.9240207033,-4.67773963425416E-4,2856.43730334873,-5.35731969811239E-4,3089.75208857574,0.00272626800432565,1505.51045448648,0.0145630921240441
2858.43879489404,9.85082139581203E-4,2857.95207753947,-0.00166583063240802,3091.19369319264,0.00337943400725909,1506.43510805021,0.0261527480489172
2859.95308063995,8.66967642423083E-4,2859.46636328538,3.30863129957362E-4,3092.6348477711,0.0019629036718586,1507.359587985,0.0256507520513832
2861.46687819993,-0.00155741049088748,2860.98016084535,-0.00163200316746213,3094.07555254471,0.00271060338258274,1508.28389434843,0.0208698294515585
2862.98018783268,0.00237175672643604,2862.49347047811,0.00315354708977274,3095.51580774687,0.00238749281838055,1509.20802719805,0.0126653786507714
2864.49300979676,0.0013559217537163,2864.00629244219,-1.48259316296969E-4,3096.95561361085,0.00189899361487186,1510.13198659133,0.00403433121097282
2866.00534435056,0.00399107020475113,2865.51862699598,0.0026986847621988,3098.39497036973,0.00108256199960053,1511.05577258571,0.0146667293314919
2867.51719175227,7.57252796122631E-4,2867.0304743977,3.33003148943025E-4,3099.83387825645,9.56647271533087E-4,1511.97938523855,0.0131006339687165
2869.02855225997,0.00502570278195299,2868.5418349054,0.00503813389206816,3101.2723375038,-4.14979017044833E-4,1512.90282460718,0.0191340723465751
2870.53942613153,0.00519820229382779,2870.05270877696,0.00293260734751875,3102.71034834438,0.00126671097712531,1513.82609074885,-0.00843375061585582
2872.04981362466,0.00590292700763864,2871.56309627009,0.00450946721205771,3104.14791101067,-7.08004498339027E-4,1514.74918372078,0.039015952021293
2873.55971499693,0.00652946737105237,2873.07299764235,0.00371941439160876,3105.58502573497,-4.22573020772533E-4,1515.67210358011,0.00674190797102086
2875.0691305057,0.00758835402107296,2874.58241315113,0.00694381784714198,3107.02169274943,-4.88988181736792E-4,1516.59485038394,0.0288318157148042
2876.5780604082,0.0065712823092353,2876.09134305363,0.00448273540621289,3108.45791228603,-2.4225918585974E-4,1517.51742418931,0.0291992970379767
2878.08650496149,0.00969350309872564,2877.59978760691,0.00755138751122608,3109.89368457661,-4.91139507399752E-4,1518.43982505321,0.00302881256447886
2879.59446442244,0.00978526906581273,2879.10774706786,0.00614677628327109,3111.32900985284,4.11858081701461E-4,1519.36205303255,0.00703704790279267
2881.10193904777,0.0100541192711376,2880.61522169319,0.007734608713739,3112.76388834624,-6.49687406016194E-4,1520.28410818421,0.0220686989496373
2882.60892909404,0.0105000205102737,2882.12221173946,0.00973138587689333,3114.19832028817,0.00129422587798583,1521.20599056501,0.0133449269000691
2884.11543481764,0.0134648326966992,2883.62871746306,0.00969761364078291,3115.63230590982,0.00120172449850928,1522.1277002317,0.00954492681625577
2885.62145647478,0.0136100487349218,2885.1347391202,0.0102597765439113,3117.06584544224,0.00138048547604595,1523.04923724097,0.00863525999312223
2887.12699432152,0.0124006992441723,2886.64027696694,0.0104968832486955,3118.49893911632,0.00212766349096635,1523.97060164947,-0.00115514062205504
2888.63204861375,0.0136214630081275,2888.14533125918,0.0110268659754456,3119.93158716278,0.00241044886207039,1524.89179351379,0.00542849189692602
2890.1366196072,0.0132546094344812,2889.64990225262,0.00994219263646536,3121.3637898122,0.00271770340894392,1525.81281289045,-0.00361046460502835
2891.64070755742,0.0137862223669139,2891.15399020284,0.0122024451904944,3122.79554729498,0.00246113691206132,1526.7336598359,0.0151752122521237
2893.1443127198,0.0127191216460792,2892.65759536522,0.00971646123519891,3124.22685984139,0.00254896945332164,1527.65433440657,0.0182308917289594
2894.64743534958,0.0127058660364872,2894.160717995,0.0114050457542645,3125.65772768152,0.00219880872959266,1528.5748366588,0.0122989191615028
2896.15007570181,0.0111382629185907,2895.66335834723,0.00820660824723296,3127.08815104532,0.00285804922134562,1529.49516664889,0.0145012166367785
2897.65223403139,0.010802096272327,2897.16551667681,0.00905592646197807,3128.51813016256,0.00235682274700542,1530.41532443305,0.0290108576626245
2899.15391059305,0.00743547882843899,2898.66719323848,0.00594780817222124,3129.94766526287,0.00253791921489416,1531.33531006748,-0.00805864715804337
2900.65510564136,0.00949558358586943,2900.16838828679,0.00756448396040016,3131.37675657573,0.00156096597866333,1532.25512360827,0.01590628561493
2902.15581943072,0.00454079942204819,2901.66910207614,0.00405985700243326,3132.80540433045,0.0023111574028156,1533.17476511149,-0.00646439036861152
2903.65605221535,0.00767646448264557,2903.16933486078,0.00623969925809052,3134.23360875618,6.02112257039014E-4,1534.09423463312,0.0320567579593742
2905.15580424935,0.00490707996778632,2904.66908689477,0.00447714640548553,3135.66137008192,0.00170936665286714,1535.0135322291,0.0133982732315889
2906.6550757866,0.0044456813171627,2906.16835843202,0.00438088241408259,3137.08868853651,2.12428367166835E-4,1535.93265795529,0.0204241663534573
2908.15386708085,0.00236338392840066,2907.66714972627,0.00275162415909861,3138.51556434863,2.12630854591003E-4,1536.85161186752,-0.00422467934909501
2909.65217838567,0.00468118119761066,2909.1654610311,0.0043512178390081,3139.94199774682,-3.9519229321678E-4,1537.77039402153,0.0139329463866483
2911.15000995448,0.00201513690800894,2910.6632925999,0.00151299145509113,3141.36798895944,-6.29991983417316E-5,1538.68900447301,-0.00129642718846741
2912.64736204052,0.00231744434640262,2912.16064468595,0.00182946330828946,3142.7935382147,-0.00101098005052386,1539.60744327759,0.0223210388229832
2914.14423489687,2.33021559899852E-4,2913.6575175423,0.00125881182497927,3144.21864574068,-1.7181806695486E-4,1540.52571049082,0.00195741182285248
2915.64062877646,0.00244328711097371,2915.15391142188,0.00238345955893738,3145.64331176525,-0.00152820555326007,1541.44380616823,0.0119865659209621
2917.13654393202,-0.00105173990028401,2916.64982657744,-4.35369828276346E-4,3147.06753651617,3.61939564265666E-4,1542.36173036525,0.0107804912022167
2918.63198061615,4.0273180560625E-4,2918.14526326158,-3.74619093149847E-4,3148.49132022103,-4.59850390926911E-4,1543.27948313726,0.0123580434470916
2920.12693908128,-6.40539613810704E-4,2919.6402217267,-3.70278283781773E-4,3149.91466310725,3.53382891625648E-4,1544.19706453958,0.0029142256245885
2921.62141957965,3.07883486687207E-4,2921.13470222508,-8.02780180956553E-4,3151.3375654021,3.82554560525454E-4,1545.11447462746,0.0115569766146077
2923.11542236338,-2.536452191856E-4,2922.6287050088,-0.00145504302582881,3152.76002733271,3.05838764087857E-4,1546.03171345609,0.0314371993971317
2924.60894768437,-0.00153159530691934,2924.1222303298,-0.00229805190365761,3154.18204912603,9.3293793132923E-5,1546.9487810806,0.0036973613889198
2926.10199579442,-8.23412427538684E-4,2925.61527843984,5.66163902655945E-5,3155.60363100887,8.77199178130213E-4,1547.86567755607,0.016838142164054
2927.5945669451,-0.00439429293906298,2927.10784959053,-0.00423391021825874,3157.02477320787,3.0676570255092E-4,1548.78240293748,0.00269159015426982
2929.08666138787,-0.00115111483781944,2928.59994403329,-0.00185666344416425,3158.44547594953,8.77786041274255E-4,1549.69895727978,0.00877156287681558
2930.57827937399,-0.00328579409621913,2930.09156201942,-0.00217951232567817,3159.86573946017,6.25280719477144E-4,1550.61534063784,5.13063816733445E-4
2932.06942115458,-4.65432233814158E-4,2931.58270380001,-7.29695574377036E-4,3161.28556396599,9.8226937360395E-4,1551.53155306646,0.0140863492014723
2933.56008698059,-0.00151908730002403,2933.07336962601,-0.00327924791929442,3162.70494969298,6.23593287079777E-4,1552.4475946204,-0.0137533117177575
2935.05027710278,2.94087809925792E-5,2934.56355974821,-3.22744819105997E-4,3164.12389686704,5.00609661000708E-4,1553.36346535433,0.0289296964955826
2936.5399917718,-0.00336158496086273,2936.05327441722,-0.00277557510780753,3165.54240571385,4.30012363654926E-4,1554.27916532288,-0.00522149088000609
2938.02923123808,9.49384928344928E-4,2937.5425138835,4.48520653584158E-4,3166.96047645898,-4.61648384626969E-4,1555.19469458057,0.0184153370540946
2939.51799575192,-9.22158996454847E-4,2939.03127839734,-0.00171737474689924,3168.37810932782,3.71743923661498E-4,1556.11005318191,0.00406392600365673
2941.00628556344,0.00133448024676306,2940.51956820887,6.84598344151253E-4,3169.79530454562,-0.00113038197245549,1557.0252411813,0.00169900983376209
2942.49410092262,-0.00139276005268243,2942.00738356805,-0.0013082799387074,3171.21206233745,-3.15533454884289E-4,1557.94025863311,0.0109996623757449
2943.98144207926,0.00217245218651109,2943.49472472468,9.12068535440724E-4,3172.62838292825,-8.99209759763686E-4,1558.85510559161,0.0253311132212172
2945.46830928298,-8.00023430653347E-4,2944.9815919284,-5.1554271480729E-4,3174.04426654278,-5.9409783469603E-4,1559.76978211103,0.00145966515461656
2946.95470278326,0.00148771125501431,2946.46798542869,8.24644830889128E-4,3175.45971340566,-0.00148619100845248,1560.68428824551,0.00241663215968016
2948.44062282943,-4.37034682472387E-4,2947.95390547485,-0.0014917263856633,3176.87472374137,-7.38217639534234E-4,1561.59862404915,-0.0100018006665204
2949.92606967061,0.00208826865148589,2949.43935231603,8.79054219988039E-4,3178.28929777418,-0.00218669153219079,1562.51278957596,0.0111825082150853
2951.4110435558,-6.97727698429976E-4,2950.92432620122,-0.0014803173676308,3179.70343572826,-3.1763802521234E-4,1563.4267848799,0.00850435689884383
2952.89554473381,6.11162311777991E-4,2952.40882737923,-1.21887932717323E-4,3181.11713782761,-4.77259667348186E-4,1564.34061001485,2.62699934432707E-4
2954.37957345331,-2.2254498158901E-4,2953.89285609874,-0.00151407635406811,3182.53040429605,-0.00117262728106402,1565.25426503462,-0.00326927290111182
2955.8631299628,0.00100754537441247,2955.37641260822,-5.37171887876059E-4,3183.94323535726,-9.25189032421608E-4,1566.16774999296,0.0227355388573352
2957.3462145106,-5.93063195111529E-4,2956.85949715602,-0.00118678555243805,3185.35563123478,1.54838191975743E-4,1567.08106494356,0.0107514528928141
2958.82882734487,-0.0023496043428943,2958.3421099903,-0.00126092613172799,3186.76759215197,-8.20407325175415E-5,1567.99420994002,-0.00123142565367863
2960.31096871364,-6.3280593810096E-4,2959.82425135907,-0.00130552518736308,3188.17911833204,4.89735776108528E-4,1568.90718503588,0.00294578802160142
2961.79263886475,-0.00184662393972028,2961.30592151017,-0.00372568712794289,3189.59020999806,-3.71586249942581E-4,1569.81999028462,1.68262595776261E-4
2963.27383804586,-0.0017069397086659,2962.78712069129,-0.0025473412237255,3191.00086737292,2.80298656814345E-4,1570.73262573965,-3.60746790129805E-4
2964.75456650451,-0.00221152172232786,2964.26784914994,-0.00302775731690084,3192.41109067938,2.8704614906618E-5,1571.64509145429,0.0222260254918396
2966.23482448805,-0.00168448433473108,2965.74810713348,-0.0019096212069476,3193.82088014002,4.69604022458186E-4,1572.55738748181,0.0159201994909108
2967.71461224368,-0.00395487662506892,2967.2278948891,-0.00502837321208229,3195.23023597728,6.5765897860117E-4,1573.46951387542,-0.00761343541775507
2969.19393001841,-0.00171974542343186,2968.70721266384,-0.00111291140964415,3196.63915841344,4.73068291487591E-4,1574.38147068822,0.0335967535028005
2970.67277805913,-0.00123875175898941,2970.18606070455,-0.00371908039489831,3198.04764767063,2.1898339816835E-4,1575.29325797328,0.00139723704106224
2972.15115661253,4.73638915385575E-4,2971.66443925796,-5.98905689714616E-4,3199.45570397081,-5.50298061845454E-4,1576.20487578359,0.0307312269823302
2973.62906592517,-0.00131063028690943,2973.1423485706,-0.00222071526707917,3200.86332753581,-3.9336667034984E-4,1577.11632417204,1.03257843089717E-4
2975.10650624342,1.00985855324779E-4,2974.61978888885,6.29681203965231E-4,3202.27051858727,-0.0016622069233668,1578.02760319149,0.0146359006600174
2976.58347781351,-0.00156229040963428,2976.09676045893,-0.00259449431783492,3203.67727734671,-0.00100673078285479,1578.93871289471,0.00637567738976867
2978.05998088148,7.13927748286524E-4,2977.57326352691,-7.29850700500405E-5,3205.08360403546,-0.00157690108950366,1579.84965333439,0.0142042518990955
2979.53601569324,-3.95534054373427E-4,2979.04929833867,-0.001977510695409,3206.48949887474,-9.39226613144838E-4,1580.76042456316,0.0153990598944383
2981.01158249452,0.00248997681115537,2980.52486513995,0.00210329771339838,3207.89496208556,-0.00159306616071196,1581.67102663357,0.0307207991099343
2982.48668153089,0.00102981535696521,2981.99996417632,3.97542208305608E-4,3209.29999388881,-0.00116843103997048,1582.58145959812,0.0150097153441702
2983.96131304776,9.12007246107444E-4,2983.47459569319,0.00196681046929581,3210.70459450524,-0.00218025603416005,1583.4917235092,0.0226285333294204
2985.43547729038,-5.21528282697481E-4,2984.9487599358,-0.00114572940692041,3212.10876415539,-5.28400630354219E-4,1584.40181841916,0.0192258723545294
2986.90917450383,3.91728405736586E-4,2986.42245714926,0.00152502504434847,3213.5125030597,-0.00175556511946283,1585.31174438026,0.0124001008102293
2988.38240493304,-5.49042615156816E-4,2987.89568757846,-0.00256658420937688,3214.91581143842,-8.617862987156E-4,1586.22150144469,-0.00223679710657741
2989.85516882276,8.90298531561802E-4,2989.36845146819,0.00108744074966573,3216.31868951167,-0.0010856907460977,1587.13108966456,0.0160874587753167
2991.32746641761,-0.00173304404784933,2990.84074906304,-0.00127937925320279,3217.72113749938,-1.31576073803509E-4,1588.04050909193,0.0335568302225494
2992.79929796201,8.25477925248407E-5,2992.31258060744,-0.00120404580977771,3219.12315562137,-3.957581331983E-4,1588.94975977876,0.0140002252512287
2994.27066370025,-0.00177611685523991,2993.78394634568,-5.43583122649712E-4,3220.52474409728,3.07234394096708E-4,1589.85884177694,0.00857067205349943
2995.74156387645,-0.00162092062287415,2995.25484652187,-0.00153222368358217,3221.92590314658,-9.66476291857353E-4,1590.7677551383,0.0108472864178847
2997.21199873454,-0.00194351370200587,2996.72528137997,-0.00216249082482439,3223.32663298863,8.70539522302899E-4,1591.67649991458,0.0017811090572441
2998.68196851835,-0.00257189716264672,2998.19525116377,-0.00196260651855624,3224.72693384258,2.01295620637609E-4,1592.58507615746,0.00619984302449791
3000.15147347148,-0.00175801390245597,2999.6647561169,-0.00222002208616085,3226.12680592747,4.69337907606893E-4,1593.49348391853,-0.00928517147130669
3001.62051383741,-0.00201570503071776,3001.13379648283,-0.00264780155714482,3227.52624946217,5.17254560228362E-4,1594.4017232493,0.0140770421890189
3003.08908985946,-0.00131947121705067,3002.60237250488,-0.00161460227992861,3228.92526466538,8.55480510473161E-4,1595.30979420124,0.0135761397833877
3004.55720178076,-0.00337073479279118,3004.07048442619,-0.00241212817838512,3230.32385175568,5.4347236320586E-4,1596.2176968257,-0.0121789857125117
3006.02484984432,5.81853682536735E-4,3005.53813248974,-0.00107378532170798,3231.72201095145,5.37383278687512E-4,1597.12543117397,0.00241094820858968
3007.49203429295,-0.00322413070891555,3007.00531693837,-0.00333506997279884,3233.11974247096,4.8377046490159E-4,1598.03299729728,-0.00675511144281292
3008.95875536932,-0.00108733202705643,3008.47203801474,-2.54756679613068E-4,3234.51704653229,5.89933686285836E-4,1598.94039524675,0.0053755940528991
3010.42501331592,-9.04451415319165E-4,3009.93829596135,-0.00242798370800463,3235.91392335339,6.37823111456901E-4,1599.84762507347,0.00220434204005854
3011.89080837512,5.04272640220965E-4,3011.40409102055,3.54580963130356E-4,3237.31037315204,1.84134169808934E-4,1600.7546868284,-0.0132725761801285
3013.35614078909,-0.00166136600423259,3012.86942343451,-0.0027214330079064,3238.70639614588,1.7423645596636E-4,1601.66158056247,-0.0150507049482846
3014.82101079984,5.84178558385987E-4,3014.33429344527,1.30916961818134E-4,3240.10199255238,-1.27527251499827E-4,1602.56830632649,0.0204128458115556
3016.28541864925,-8.55617011035074E-4,3015.79870129467,-0.00310529125554234,3241.49716258887,2.23014489152898E-4,1603.47486417122,-0.00479945876730273
3017.74936457901,0.00126115078601841,3017.26264722443,0.00147182852507926,3242.89190647251,-0.00121119125983773,1604.38125414734,0.0253152547034669
3019.21284883066,-4.73881439763098E-4,3018.72613147608,-4.47984041822934E-4,3244.28622442032,-1.15531930414878E-4,1605.28747630544,0.0119836317363883
3020.67587164558,-8.47666135808359E-7,3020.189154291,-2.13663638347267E-4,3245.68011664915,-0.00167804990722742,1606.19353069604,6.86131283265284E-4
3022.13843326499,-7.04839671560647E-4,3021.65171591041,-0.00151561567747752,3247.07358337571,-0.00112283845109894,1607.09941736958,0.0040504032087697
3023.60053392994,4.9958638251931E-4,3023.11381657537,3.51049564486341E-4,3248.46662481656,-0.00153156408158456,1608.00513637642,0.0268919702500751
3025.06217388135,-9.26954835053128E-4,3024.57545652677,-6.7048908209304E-4,3249.85924118809,-8.60138993331203E-4,1608.91068776683,0.00671530441051985
3026.52335335993,-0.0014828202681253,3026.03663600535,4.13743508478767E-4,3251.25143270654,-0.00137308023442931,1609.81607159102,0.0344812770407101
3027.98407260627,-0.00172847944538127,3027.49735525169,-0.00333430044227903,3252.643199588,-4.70350858032123E-4,1610.72128789911,0.0134504054177679
3029.44433186078,-7.37206126636902E-4,3028.95761450621,-0.00119482246306992,3254.0345420484,-0.00192376113208146,1611.62633674113,0.0388641723724034
3030.90413136373,-0.00163327920984959,3030.41741400915,-0.00197901394297577,3255.42546030353,-3.48167841741531E-5,1612.53121816706,0.0282153255245934
3032.3634713552,3.94155960615372E-5,3031.87675400062,-4.1778534749998E-4,3256.815954569,-8.41059870767416E-4,1613.43593222676,0.0224899844203625
3033.82235207514,-0.00252813624382381,3033.33563472056,-0.00233045640618473,3258.2060250603,-9.90005451060546E-4,1614.34047897004,0.018798884993214
3035.28077376331,-7.49700671747034E-6,3034.79405640873,-0.00232005187079634,3259.59567199273,-2.99515657401558E-4,1615.24485844661,0.0380095145136235
3036.73873665934,3.75415976504274E-5,3036.25201930476,-3.67228530433281E-4,3260.98489558147,2.04795597798688E-4,1616.14907070611,0.0177330490844
3038.19624100268,-0.00123872283089044,3037.70952364811,-7.38412678623856E-4,3262.37369604152,8.0821467202781E-5,1617.0531157981,0.0366245966167148
3039.65328703263,-6.50980770922105E-4,3039.16656967806,-7.71655714918904E-4,3263.76207358774,2.70336712969924E-4,1617.95699377204,0.0195248061317015
3041.10987498832,-0.00110707268756484,3040.62315763375,-0.00143308320126409,3265.15002843482,-1.74391697068808E-4,1618.86070467733,0.0217953612506622
3042.56600510873,8.44696968111451E-4,3042.07928775415,-3.06845145773565E-4,3266.53756079733,3.27033437230189E-4,1619.76424856328,0.029631366300772
3044.02167763268,-8.88897342489953E-4,3043.5349602781,-0.00189149604767865,3267.92467088964,5.6807504275263E-4,1620.6676254791,0.0362197839122101
3045.47689279881,4.06897231752184E-4,3044.99017544424,3.25443029766031E-4,3269.311358926,-8.39797231231463E-6,1621.57083547395,0.0306095455084865
3046.93165084564,-3.84436732512882E-4,3046.44493349106,-0.00128831005762295,3270.69762512051,4.66769421695665E-4,1622.47387859689,0.0160112273827972
3048.38595201149,9.76800842380607E-4,3047.89923465692,1.741262038144E-4,3272.08346968707,1.31642914962484E-4,1623.37675489688,0.0279528347647274
3049.83979653455,4.61804021332167E-4,3049.35307917998,-3.85466541497259E-4,3273.46889283949,-8.15882937510594E-5,1624.27946442282,0.0232016171061149
3051.29318465283,0.00305385991840453,3050.80646729826,0.00218916149851404,3274.85389479138,-8.46277810778437E-4,1625.18200722353,0.0528023484820093
3052.74611660419,-0.00126912877839007,3052.25939924962,-0.0011807730869105,3276.23847575621,-9.16317257837164E-4,1626.08438334772,0.0241887631933682
3054.19859262634,0.00225408426320753,3053.71187527176,2.76112397794594E-4,3277.62263594731,-0.00225069246637264,1626.98659284404,0.0376321679007664
3055.6506129568,4.49359499036645E-4,3055.16389560222,-0.00118315501081921,3279.00637557783,-8.12766621906762E-4,1627.88863576103,0.0103043596577954
3057.10217783296,0.00231772306234743,3056.61546047839,0.00329667688039277,3280.38969486078,-0.00176062906815602,1628.79051214718,0.0552112070976719
3058.55328749205,0.00144414666994133,3058.06657013747,-6.91399837551766E-5,3281.77259400902,-0.00144824540524901,1629.69222205087,0.0336638300098242
3060.00394217112,0.00281195183516398,3059.51722481654,0.0013961605602042,3283.15507323526,-0.00155662726212442,1630.59376552039,0.0429371104631381
3061.45414210707,-1.93727799872518E-4,3060.9674247525,-0.00132279921911538,3284.53713275204,-8.78008235123592E-4,1631.49514260397,0.0347682171859511
3062.90388753666,0.00335937334480965,3062.41717018208,0.00248625629511123,3285.91877277176,-0.00201239371403191,1632.39635334973,0.0456482281216404
3064.35317869646,0.00166219548602684,3063.86646134188,3.64717946951218E-4,3287.29999350666,-3.51622101335278E-4,1633.29739780571,0.0476472423619177
3065.8020158229,0.0017735568442558,3065.31529846833,0.00223605602722037,3288.68079516883,-6.41614690148258E-4,1634.19827601988,0.0497539022114596
3067.25039915224,-7.79324872746149E-4,3066.76368179767,4.79810150203795E-4,3290.0611779702,1.60070404080645E-5,1635.09898804009,0.0615996954429788
3068.69832892061,0.00325982546755213,3068.21161156603,0.00199104044824947,3291.44114212257,-5.55810370766957E-4,1635.99953391413,0.0842545051164254
3070.14580536393,0.00136060709955397,3069.65908800935,0.00145122187257592,3292.82068783754,-2.9980141172527E-4,1636.8999136897,0.084330224156833
3071.592828718,0.0018248720216877,3071.10611136343,1.94015619371644E-4,3294.19981532661,-4.44072217325287E-4,1637.80012741441,0.0844068502183461
3073.03939921846,0.00178910267886552,3072.55268186388,-1.21293468422985E-4,3295.57852480109,4.71955626104666E-4,1638.70017513577,0.0941156443184011
3074.48551710077,0.00346194357953733,3073.99879974619,0.00132419030360774,3296.95681647215,-3.08683943384385E-4,1639.60005690122,0.0937657580565515
3075.93118260024,0.0016159615920654,3075.44446524567,0.00170086985211211,3298.33469055081,7.21054570680846E-4,1640.4997727581,0.106151343658769
3077.37639595204,0.00337647538536937,3076.88967859746,8.45395524393286E-4,3299.71214724792,1.12863037700902E-4,1641.39932275367,0.126991852791989
3078.82115739115,0.00380458257350872,3078.33444003657,0.00275445224279216,3301.0891867742,-9.99576725626886E-5,1642.2987069351,0.129961749886656
3080.26546715242,0.00374376866611998,3079.77874979784,0.00195046404584655,3302.46580934021,-2.9721288462514E-4,1643.19792534946,0.13892518504149
3081.70932547052,0.00395986181694107,3081.22260811594,0.00450529710701779,3303.84201515633,-5.11240150340374E-4,1644.09697804374,0.147461080298417
3083.15273257996,0.00310989842552578,3082.66601522539,0.00332722669105332,3305.21780443283,-9.6488549459133E-4,1644.99586506485,0.163703141682299
3084.59568871513,0.00648242625735545,3084.10897136055,0.00535967328608652,3306.5931773798,-0.00123398563496142,1645.89458645958,0.175237212426088
3086.03819411021,0.00456030853199053,3085.55147675564,0.00208160563717853,3307.96813420718,-0.0011747480762744,1646.79314227467,0.171147982399289
3087.48024899925,0.0067275051117913,3086.99353164468,0.00543686771825253,3309.34267512476,-0.00265390333300272,1647.69153255674,0.164170119776385
3088.92185361614,0.00542022771732632,3088.43513626157,0.00425644935526388,3310.71680034217,-0.00116154258428947,1648.58975735233,0.175171240992247
3090.36300819461,0.00791922204580096,3089.87629084003,0.00616296134931506,3312.09051006891,-0.00145317500209678,1649.48781670789,0.163058387451494
3091.80371296822,0.00487388208141349,3091.31699561364,0.00374550181731152,3313.4638045143,-0.0013277578668442,1650.38571066977,0.149019686996431
3093.24396817038,0.00697775530412744,3092.75725081581,0.00720480649738699,3314.83668388752,-0.00180731566491169,1651.28343928424,0.178536438551088
3094.68377403436,0.00354833873061563,3094.19705667978,0.00255623949429483,3316.20914839759,-0.00102629259008847,1652.18100259748,0.146735199344409
3096.12313079324,0.00662223601120448,3095.63641343866,0.00548240933726724,3317.58119825339,-0.00185788016476703,1653.07840065557,0.17921379961658
