freq_c0,c0,fre_c1,c1,freq_c2,c2,freq_c5,c5,freq_c10,c10,freq_t0,t0,freq_t1,freq_t1,freq_t2,t2,freq_t5,t5,freq_t10,t10
1653.106,0.365992033,1655.62905,0.117767237,1655.62905,0.090340578,1655.41878,0.185480396,1654.99823,0.05439144,1653.73671,0.317153866,1655.83934,0.258928566,1656.04962,0.275947933,1655.2085,0.282446463,1655.2085,0.109336154
1654.75868,0.294467577,1657.28173,0.095159235,1657.28173,0.072812947,1657.07145,0.15106692,1656.65091,0.045081793,1655.38938,0.257278074,1657.49201,0.206781,1657.7023,0.22416005,1656.86118,0.228256048,1656.86118,0.096517459
1656.41099,0.23331616,1658.93404,0.078409321,1658.93404,0.059414461,1658.72376,0.122440227,1658.30322,0.039778412,1657.04169,0.208340267,1659.14432,0.168832197,1659.35461,0.183828431,1658.51349,0.187326391,1658.51349,0.082902832
1658.06294,0.184710177,1660.58599,0.067005292,1660.58599,0.052631945,1660.37571,0.100586219,1659.95517,0.033847642,1658.69365,0.16720061,1660.79627,0.138683168,1661.00656,0.148784957,1660.16544,0.148110684,1660.16544,0.073408001
1659.71453,0.138626416,1662.23759,0.051112655,1662.23759,0.03938019,1662.02731,0.076518819,1661.60676,0.027326771,1660.34524,0.128110804,1662.44787,0.102439246,1662.65815,0.115097685,1661.81703,0.112026338,1661.81703,0.055685757
1661.36577,0.112542064,1663.88882,0.042251715,1663.88882,0.03571266,1663.67854,0.064774109,1663.258,0.025474366,1661.99647,0.105891762,1664.0991,0.086973073,1664.30939,0.090630503,1663.46827,0.09336359,1663.46827,0.050002999
1663.01664,0.090474103,1665.53969,0.037055184,1665.53969,0.031735174,1665.32941,0.056045757,1664.90887,0.022984485,1663.64735,0.089189672,1665.74997,0.080082105,1665.96026,0.084326617,1665.11914,0.081775436,1665.11914,0.042151105
1664.66715,0.077583266,1667.1902,0.035512806,1667.1902,0.029185157,1666.97993,0.051790893,1666.55938,0.020061432,1665.29786,0.076945888,1667.40049,0.074743622,1667.61077,0.081614511,1666.76965,0.074259101,1666.76965,0.04401361
1666.31731,0.069355934,1668.84036,0.032801152,1668.84036,0.028430508,1668.63008,0.046710875,1668.20954,0.021762364,1666.94801,0.069499665,1669.05064,0.068552699,1669.26093,0.070868286,1668.41981,0.069233176,1668.41981,0.042604054
1667.9671,0.054672122,1670.49015,0.026774355,1670.49015,0.021755738,1670.27987,0.038972459,1669.85933,0.016375805,1668.59781,0.057631243,1670.70043,0.057271488,1670.91072,0.057414411,1670.0696,0.055676868,1670.0696,0.035193657
1669.61654,0.053591386,1672.13959,0.027025255,1672.13959,0.023698481,1671.92931,0.03768942,1671.50877,0.014998656,1670.24724,0.055336964,1672.34987,0.056101499,1672.56016,0.062064414,1671.71904,0.055196155,1671.71904,0.036196251
1671.26561,0.049697919,1673.78866,0.026495722,1673.78866,0.021618754,1673.57838,0.035659741,1673.15784,0.014704309,1671.89632,0.053110946,1673.99895,0.053133381,1674.20923,0.055951258,1673.36811,0.056390024,1673.36811,0.035542093
1672.91433,0.054446738,1675.43738,0.02971972,1675.43738,0.023254432,1675.2271,0.037006395,1674.80656,0.016628812,1673.54503,0.056126521,1675.64766,0.055745677,1675.85795,0.056566525,1675.01683,0.05399457,1675.01683,0.036417454
1674.56269,0.053405549,1677.08574,0.027539188,1677.08574,0.024341313,1676.87546,0.036937193,1676.45492,0.017015928,1675.19339,0.057586418,1677.29602,0.056808502,1677.50631,0.057972043,1676.66519,0.057737208,1676.66519,0.03493174
1676.21068,0.048358615,1678.73374,0.021911201,1678.73374,0.018551,1678.52346,0.031978357,1678.10291,0.014302888,1676.84139,0.048060234,1678.94402,0.043640787,1679.1543,0.045701464,1678.31318,0.050610586,1678.31318,0.030031826
1677.85832,0.046838174,1680.38137,0.021451868,1680.38137,0.018025981,1680.1711,0.031176943,1679.75055,0.012637924,1678.48903,0.049363855,1680.59166,0.045837185,1680.80194,0.044860709,1679.96082,0.04516923,1679.96082,0.028764952
1679.50561,0.046759497,1682.02866,0.019883058,1682.02866,0.018636897,1681.81838,0.029810738,1681.39783,0.01312153,1680.13631,0.047500119,1682.23894,0.045835097,1682.44922,0.046717204,1681.6081,0.0468268,1681.6081,0.027061488
1681.15253,0.044074943,1683.67558,0.022744068,1683.67558,0.020175754,1683.4653,0.029318562,1683.04476,0.014416493,1681.78323,0.04428494,1683.88586,0.042986206,1684.09615,0.043899633,1683.25503,0.043009978,1683.25503,0.03055857
1682.79909,0.033574555,1685.32214,0.016198859,1685.32214,0.013971166,1685.11186,0.020634431,1684.69132,0.010394847,1683.42979,0.038319052,1685.53242,0.028642703,1685.74271,0.032870283,1684.90159,0.035173958,1684.90159,0.024008812
1684.44529,0.031513609,1686.96835,0.012292795,1686.96835,0.012762615,1686.75807,0.01894285,1686.33752,0.010168547,1685.076,0.034196734,1687.17863,0.029361072,1687.38891,0.033152219,1686.54779,0.02900263,1686.54779,0.020808727
1686.09114,0.024465462,1688.61419,0.012124517,1688.61419,0.011023583,1688.40391,0.014512963,1687.98337,0.008400809,1686.72185,0.031252144,1688.82447,0.024964334,1689.03476,0.022421145,1688.19364,0.024146834,1688.19364,0.018135387
1687.73663,0.021183019,1690.25968,0.01150355,1690.25968,0.011804364,1690.0494,0.01223223,1689.62886,0.007281958,1688.36733,0.026714951,1690.46996,0.019447013,1690.68025,0.024428263,1689.83913,0.024498961,1689.83913,0.016485542
1689.38176,0.016041368,1691.90481,0.00809293,1691.90481,0.007411318,1691.69453,0.010413882,1691.27399,0.006534348,1690.01246,0.019638914,1692.11509,0.013064262,1692.32538,0.015178761,1691.48426,0.016032871,1691.48426,0.013155862
1691.02653,0.014834114,1693.54958,0.009119063,1693.54958,0.007491431,1693.3393,0.008866292,1692.91876,0.006521367,1691.65723,0.018898815,1693.75986,0.012320377,1693.97015,0.014755116,1693.12903,0.01633752,1693.12903,0.011812648
1692.67094,0.011252727,1695.19399,0.005578875,1695.19399,0.007164552,1694.98372,0.006904883,1694.56317,0.006579906,1693.30165,0.017665635,1695.40428,0.008363661,1695.61456,0.010328224,1694.77344,0.009692799,1694.77344,0.009483744
1694.315,0.009703526,1696.83805,0.006315108,1696.83805,0.005884885,1696.62777,0.006281906,1696.20723,0.005732417,1694.9457,0.013882711,1697.04833,0.010605058,1697.25862,0.013069742,1696.4175,0.008245318,1696.4175,0.009582077
1695.9587,0.006835208,1698.48175,0.006433842,1698.48175,0.005760645,1698.27147,0.006102538,1697.85093,0.005738122,1696.5894,0.01058047,1698.69203,0.008355542,1698.90232,0.005922426,1698.0612,0.008987951,1698.0612,0.011115413
1697.60204,0.004935487,1700.12509,0.002698654,1700.12509,0.004644524,1699.91481,0.004683113,1699.49427,0.003645857,1698.23274,0.009148368,1700.33537,0.003995453,1700.54566,0.007338045,1699.70454,0.006346798,1699.70454,0.008778875
1699.24502,0.004139315,1701.76807,0.004020032,1701.76807,0.005304815,1701.55779,0.004357271,1701.13725,0.004245714,1699.87572,0.008218476,1701.97835,0.006259118,1702.18864,0.005710009,1701.34752,0.00901347,1701.34752,0.009572625
1700.88764,0.005087448,1703.41069,0.007652519,1703.41069,0.006705402,1703.20042,0.007722745,1702.77987,0.007427643,1701.51835,0.012960994,1703.62098,0.007826681,1703.83126,0.00958016,1702.99014,0.010050267,1702.99014,0.009331065
1702.52991,0.00161253,1705.05296,0.005140775,1705.05296,0.006611258,1704.84268,0.0049292,1704.42214,0.004977118,1703.16061,0.011440603,1705.26324,0.006127135,1705.47353,0.004403421,1704.63241,0.006170932,1704.63241,0.007865526
1704.17182,-0.002297945,1706.69487,-1.55E-04,1706.69487,0.002126531,1706.48459,2.66E-04,1706.06405,0.001288928,1704.80252,0.00871183,1706.90515,-0.002218897,1707.11544,5.36E-04,1706.27432,7.73E-04,1706.27432,0.003652669
1705.81337,0.001654703,1708.33642,0.002150632,1708.33642,0.004546632,1708.12614,0.003079354,1707.7056,0.001180532,1706.44408,0.007350985,1708.5467,-0.001843591,1708.75699,0.001114967,1707.91587,0.004095359,1707.91587,0.004340816
1707.45457,0.001961114,1709.97762,0.004201743,1709.97762,0.003357253,1709.76734,0.003879526,1709.3468,0.003262709,1708.08527,0.011656556,1710.1879,0.004136251,1710.39819,0.008697812,1709.55707,0.006494573,1709.55707,0.006843484
1709.0954,-0.002079613,1711.61845,0.001181266,1711.61845,0.002010003,1711.40818,-5.86E-04,1710.98763,8.48E-04,1709.72611,0.003760852,1711.82874,7.92E-04,1712.03902,7.90E-04,1711.1979,0.00343977,1711.1979,0.001330491
1710.73588,6.87E-04,1713.25893,6.91E-04,1713.25893,0.001260496,1713.04866,-1.94E-05,1712.62811,3.60E-04,1711.36659,0.003732649,1713.46922,3.94E-04,1713.6795,0.0031206,1712.83838,8.91E-04,1712.83838,0.003037045
1712.37601,0.004849066,1714.89906,0.008669263,1714.89906,0.005555971,1714.68878,0.009219752,1714.26824,0.004482763,1713.00671,0.010176767,1715.10934,0.010600187,1715.31963,0.013691545,1714.47851,0.009963027,1714.47851,0.008227957
1714.01578,5.36E-04,1716.53883,0.002359066,1716.53883,0.00424428,1716.32855,0.002908675,1715.908,0.002285244,1714.64648,0.005403321,1716.74911,0.003953469,1716.95939,0.003958088,1716.11827,0.003127009,1716.11827,0.006645546
1715.65519,0.001421023,1718.17824,0.004765076,1718.17824,0.003264287,1717.96796,0.00332901,1717.54741,0.00438619,1716.28589,0.00602502,1718.38852,0.004291198,1718.5988,0.004141391,1717.75768,0.006022564,1717.75768,0.007836444
1717.29424,0.00240718,1719.81729,0.003109743,1719.81729,0.001205338,1719.60701,3.62E-04,1719.18647,0.002364867,1717.92494,0.005836725,1720.02757,0.003313037,1720.23786,0.004950655,1719.39674,0.002814842,1719.39674,0.004869014
1718.93294,0.002432207,1721.45599,0.00152461,1721.45599,0.001505226,1721.24571,0.004628185,1720.82516,0.00324361,1719.56364,0.004280229,1721.66627,0.002192686,1721.87655,0.00259743,1721.03543,0.002721272,1721.03543,0.001252152
1720.57128,-4.02E-04,1723.09433,8.50E-04,1723.09433,0.002505569,1722.88405,2.32E-04,1722.4635,0.001158869,1721.20198,0.005018829,1723.30461,0.004774596,1723.51489,0.005019282,1722.67377,0.003691996,1722.67377,0.003112112
1722.20926,9.46E-04,1724.73231,0.004152776,1724.73231,0.001571845,1724.52203,9.78E-04,1724.10149,0.002155351,1722.83996,0.003837014,1724.94259,0.002577966,1725.15288,0.002799449,1724.31176,7.21E-04,1724.31176,0.0019363
1723.84689,2.78E-04,1726.36994,-0.001366733,1726.36994,0.001032581,1726.15966,0.001199871,1725.73912,0.001753186,1724.47759,0.002877011,1726.58022,2.89E-04,1726.79051,-4.52E-04,1725.94939,0.00289417,1725.94939,0.001955203
1725.48416,0.003957626,1728.00721,4.73E-04,1728.00721,0.001646067,1727.79693,0.001469388,1727.37639,0.001538048,1726.11486,0.005279744,1728.21749,0.002322118,1728.42778,0.003576926,1727.58666,0.003962421,1727.58666,-0.001573142
1727.12107,0.00427178,1729.64412,0.002489354,1729.64412,0.003084782,1729.43384,0.005385688,1729.0133,0.001303066,1727.75178,0.00882001,1729.8544,0.006501745,1730.06469,0.002977107,1729.22357,0.009203184,1729.22357,0.00220367
1728.75763,0.007368662,1731.28068,0.006715364,1731.28068,0.004960478,1731.0704,0.006417984,1730.64986,0.003327118,1729.38834,0.011033494,1731.49096,0.010413694,1731.70125,0.01453646,1730.86013,0.0113021,1730.86013,0.005058227
1730.39383,0.010020998,1732.91688,0.00656543,1732.91688,0.00361687,1732.70661,0.004557741,1732.28606,0.002227698,1731.02454,0.014244722,1733.12717,0.011483014,1733.33745,0.01005847,1732.49633,0.012797652,1732.49633,0.006171877
1732.02968,0.009541471,1734.55273,0.00225911,1734.55273,0.002438308,1734.34245,0.0041267,1733.92191,0.001729126,1732.66039,0.011597152,1734.76301,0.005085881,1734.9733,0.008987471,1734.13218,0.008329196,1734.13218,0.002070076
1733.66517,0.012995371,1736.18822,0.005452053,1736.18822,0.004289264,1735.97794,0.005624483,1735.5574,0.002204299,1734.29588,0.014448549,1736.39851,0.009838673,1736.60879,0.009357345,1735.76767,0.008847891,1735.76767,0.004803762
1735.30031,0.010697702,1737.82336,0.005074909,1737.82336,0.00415185,1737.61308,0.006946622,1737.19254,0.003030042,1735.93101,0.015824517,1738.03364,0.011504586,1738.24393,0.012279194,1737.40281,0.01064018,1737.40281,0.007366592
1736.93509,0.014578864,1739.45814,0.005454364,1739.45814,0.005922907,1739.24786,0.007945248,1738.82732,0.00336292,1737.56579,0.013991846,1739.66842,0.011400901,1739.87871,0.014018043,1739.03759,0.009237209,1739.03759,0.005444833
1738.56951,0.009753857,1741.09256,0.002842088,1741.09256,0.00336732,1740.88228,0.005856606,1740.46174,0.001809245,1739.20022,0.009926071,1741.30285,0.009790426,1741.51313,0.01146369,1740.67201,0.008553529,1740.67201,0.003691384
1740.20358,0.007779054,1742.72663,0.002353866,1742.72663,0.002353376,1742.51635,0.002332712,1742.09581,-5.00E-04,1740.83429,0.005958122,1742.93691,0.004976398,1743.1472,0.005306862,1742.30608,0.008120491,1742.30608,0.001480625
1741.8373,0.011378001,1744.36035,0.003673221,1744.36035,0.001926034,1744.15007,0.005643568,1743.72952,7.69E-04,1742.468,0.009825111,1744.57063,0.007122461,1744.78091,0.010098576,1743.93979,0.007572913,1743.93979,0.005897054
1743.47065,0.005775352,1745.9937,-5.34E-05,1745.9937,-0.001864343,1745.78343,-4.50E-04,1745.36288,-0.00219107,1744.10136,0.004503539,1746.20399,-2.12E-04,1746.41427,-0.002547223,1745.57315,0.002256582,1745.57315,-7.79E-04
1745.10366,0.006416105,1747.62671,0.001880232,1747.62671,0.003103097,1747.41643,0.005776232,1746.99589,0.001312905,1745.73436,0.007899928,1747.83699,0.006446075,1748.04728,0.008788423,1747.20616,0.005879933,1747.20616,0.005565704
1746.73631,0.001575058,1749.25936,-0.001562888,1749.25936,-1.49E-04,1749.04908,8.24E-04,1748.62853,6.22E-04,1747.36701,0.002498651,1749.46964,0.002453173,1749.67992,0.001298864,1748.8388,-7.33E-04,1748.8388,1.68E-05
1748.3686,0.007986185,1750.89165,0.004778365,1750.89165,0.00506876,1750.68137,0.003899077,1750.26083,0.002962326,1748.9993,0.007152472,1751.10193,0.008019901,1751.31222,0.013181744,1750.4711,0.005840566,1750.4711,0.007396401
1750.00054,0.002919064,1752.52359,4.25E-05,1752.52359,0.001511224,1752.31331,8.25E-04,1751.89277,3.80E-04,1750.63124,0.003170762,1752.73387,0.003549865,1752.94416,0.001215085,1752.10304,0.001268647,1752.10304,0.003725192
1751.63212,-3.28E-04,1754.15517,-0.00203941,1754.15517,-6.31E-04,1753.94489,9.01E-05,1753.52435,-0.001763522,1752.26283,-6.28E-04,1754.36545,-4.27E-04,1754.57574,-6.97E-04,1753.73462,0.002192685,1753.73462,-3.85E-04
1753.26335,0.007876535,1755.7864,0.004233954,1755.7864,0.004018079,1755.57612,0.006366315,1755.15558,0.003129095,1753.89405,0.005566001,1755.99668,0.010266401,1756.20697,0.010786629,1755.36585,0.006616631,1755.36585,0.008505325
1754.89422,0.005956212,1757.41727,0.002895676,1757.41727,0.004125824,1757.207,0.003913662,1756.78645,0.002310793,1755.52493,0.00486446,1757.62756,0.007045915,1757.83784,0.010328819,1756.99672,0.006851052,1756.99672,0.007114126
1756.52474,-0.001305427,1759.04779,-0.003050665,1759.04779,-0.001144289,1758.83752,-0.003074544,1758.41697,-0.001822391,1757.15545,1.42E-04,1759.25808,-0.004680189,1759.46836,-0.001215085,1758.62724,-0.003278147,1758.62724,-0.001082205
1758.15491,2.31E-04,1760.67796,0.002949265,1760.67796,9.30E-04,1760.46768,0.001410892,1760.04714,0.001301165,1758.78561,0.003058494,1760.88824,0.00459019,1761.09853,0.003661001,1760.25741,0.003027306,1760.25741,0.003282786
1759.78472,5.79E-04,1762.30777,0.002440388,1762.30777,0.002325636,1762.09749,0.00309456,1761.67695,0.002173128,1760.41542,0.002087046,1762.51805,0.00149728,1762.72834,0.003559695,1761.88722,0.004518703,1761.88722,0.002743137
1761.41418,1.02E-04,1763.93723,1.52E-04,1763.93723,-1.60E-05,1763.72695,-0.001051381,1763.30641,6.58E-04,1762.04488,1.35E-04,1764.14751,0.001491945,1764.3578,-0.006213869,1763.51668,0.001031654,1763.51668,3.77E-04
1763.04328,-0.00323709,1765.56633,-0.001884566,1765.56633,0.001090952,1765.35605,-0.001086137,1764.93551,7.53E-04,1763.67398,-0.003671064,1765.77661,-0.001483363,1765.9869,-0.003894512,1765.14578,-0.001780419,1765.14578,3.58E-04
1764.67203,-0.003623007,1767.19508,-0.002323243,1767.19508,-0.001593586,1766.9848,-0.001431994,1766.56426,-6.82E-05,1765.30273,-0.001805013,1767.40536,-0.006160769,1767.61565,-0.005316369,1766.77453,-0.003807921,1766.77453,-0.001407194
1766.30042,-0.002096344,1768.82347,-0.002297099,1768.82347,0.001077243,1768.61319,-0.003571374,1768.19265,0.001664634,1766.93113,-0.004924818,1769.03376,3.75E-04,1769.24404,-0.006369839,1768.40292,-0.003324438,1768.40292,1.03E-04
1767.92846,-0.005278263,1770.45151,-0.004217343,1770.45151,-0.002988176,1770.24124,-0.004256881,1769.82069,-0.001557974,1768.55917,-0.005929647,1770.6618,-0.005482527,1770.87208,-0.005095039,1770.03096,-0.004514153,1770.03096,-8.97E-04
1769.55615,-0.006947485,1772.0792,-0.002841943,1772.0792,6.40E-05,1771.86892,-0.001296072,1771.44838,-5.08E-04,1770.18685,-0.005413948,1772.28948,-0.002477993,1772.49977,-1.84E-04,1771.65865,-0.004488041,1771.65865,0.001226523
1771.18348,-0.00660858,1773.70653,-0.004028409,1773.70653,-0.002700818,1773.49626,-0.004262312,1773.07571,-0.001584846,1771.81419,-0.007004507,1773.91682,-0.00817392,1774.1271,-0.009619969,1773.28598,-0.009624154,1773.28598,-0.001269601
1772.81046,-0.004157567,1775.33351,-0.001215788,1775.33351,0.001626467,1775.12324,-0.001726027,1774.70269,8.41E-04,1773.44117,-0.004525748,1775.5438,-0.001686789,1775.75408,-7.89E-04,1774.91296,-0.001850053,1774.91296,0.003214262
1774.43709,-0.008100813,1776.96014,-0.00291951,1776.96014,-0.002839195,1776.74986,-0.00511074,1776.32932,-7.02E-04,1775.06779,-0.00754364,1777.17042,-0.006714681,1777.38071,-0.010954781,1776.53959,-0.00768053,1776.53959,-7.86E-04
1776.06336,-0.004588562,1778.58641,6.30E-04,1778.58641,-2.83E-04,1778.37613,-0.001981424,1777.95559,0.0020687,1776.69407,-0.0039501,1778.79669,-0.001022465,1779.00698,0.002117635,1778.16586,-0.001922259,1778.16586,0.001271782
1777.68928,-0.006795247,1780.21233,-0.001012988,1780.21233,-8.69E-04,1780.00205,-0.002072039,1779.58151,-9.03E-04,1778.31999,-0.007234493,1780.42261,-0.007157254,1780.6329,-0.005259626,1779.79178,-0.004658961,1779.79178,-1.67E-04
1779.31485,-0.005153957,1781.8379,3.73E-04,1781.8379,1.09E-04,1781.62762,-0.001607017,1781.20708,4.80E-05,1779.94555,-0.005286284,1782.04818,-0.003255048,1782.25847,6.39E-04,1781.41735,-0.002084673,1781.41735,0.004928632
1780.94006,-0.011257705,1783.46311,-0.008145219,1783.46311,-0.004244602,1783.25283,-0.008734093,1782.83229,-0.003821308,1781.57076,-0.011085814,1783.67339,-0.012408753,1783.88368,-0.017179938,1783.04256,-0.012605762,1783.04256,-0.007683038
1782.56492,-0.005716171,1785.08797,6.47E-04,1785.08797,2.49E-04,1784.87769,-0.001526178,1784.45715,8.16E-05,1783.19562,-0.00344244,1785.29825,-0.00238753,1785.50854,0.001140814,1784.66742,-0.003800799,1784.66742,-4.89E-04
1784.18943,-0.006921075,1786.71248,-0.004221676,1786.71248,-8.89E-04,1786.5022,-0.005433633,1786.08166,-7.53E-06,1784.82013,-0.006762666,1786.92276,-0.00367141,1787.13305,-0.00679497,1786.29193,-0.00637845,1786.29193,-0.002832382
1785.81358,-0.001444391,1788.33663,0.00193411,1788.33663,0.002437237,1788.12635,9.64E-04,1787.70581,0.001757568,1786.44428,-0.001968919,1788.54691,0.003140693,1788.7572,0.001590009,1787.91608,-0.001431259,1787.91608,0.002913447
1787.43738,-0.006549261,1789.96043,-0.003772165,1789.96043,-0.002445163,1789.75015,-0.003330872,1789.32961,-0.001721933,1788.06809,-0.006923848,1790.17071,-0.005993992,1790.381,-0.008942908,1789.53988,-0.004987151,1789.53988,-0.001417191
1789.06083,-0.003644854,1791.58388,-4.02E-04,1791.58388,-4.86E-04,1791.3736,-0.002366072,1790.95306,7.40E-04,1789.69153,-0.004433372,1791.79416,-0.003204249,1792.00445,-0.001609914,1791.16333,-0.008190323,1791.16333,-0.002198218
1790.68393,-0.003554839,1793.20698,-0.001295811,1793.20698,-9.80E-04,1792.9967,-0.002702309,1792.57616,-8.27E-05,1791.31463,-0.002983012,1793.41726,-0.00191689,1793.62754,0.001764399,1792.78642,-0.002484476,1792.78642,0.002812933
1792.30667,-0.00221429,1794.82972,7.09E-04,1794.82972,-0.002120855,1794.61944,-9.90E-05,1794.1989,-0.001658681,1792.93737,-0.00216716,1795.04,-0.002739872,1795.25029,2.07E-04,1794.40917,-8.46E-04,1794.40917,-1.59E-04
1793.92906,-0.006331482,1796.45211,-0.003564887,1796.45211,-0.002944156,1796.24183,-0.005282815,1795.82129,-0.00296646,1794.55976,-0.006850683,1796.66239,-0.007118518,1796.87268,-0.008892404,1796.03156,-0.010524057,1796.03156,-0.001900311
1795.5511,-0.003760035,1798.07415,-0.002750654,1798.07415,-0.003658212,1797.86387,-0.003089129,1797.44333,-0.001457681,1796.1818,-0.00794816,1798.28443,-0.003635457,1798.49472,-0.005360041,1797.6536,-0.002893181,1797.6536,-2.36E-04
1797.17278,-0.008080625,1799.69583,-0.004970042,1799.69583,-0.001935138,1799.48556,-0.004417009,1799.06501,-0.002187762,1797.80349,-0.007244439,1799.90612,-0.007026199,1800.1164,-0.004076923,1799.27528,-0.008156891,1799.27528,-0.002215485
1798.79412,-0.005925654,1801.31717,-0.003419576,1801.31717,-0.003528296,1801.10689,-0.005073501,1800.68635,-0.001874646,1799.42482,-0.009979344,1801.52745,-0.007359289,1801.73774,-0.012045683,1800.89662,-0.008348187,1800.89662,-0.00415433
1800.4151,-0.006327334,1802.93815,-0.00212651,1802.93815,8.40E-04,1802.72787,-0.003726846,1802.30733,-0.003606748,1801.0458,-0.006030743,1803.14843,-0.005761339,1803.35872,-0.005081374,1802.5176,-0.004609109,1802.5176,-0.002632263
1802.03573,-0.008107035,1804.55878,-0.00756383,1804.55878,-0.003519835,1804.3485,-0.007327856,1803.92796,-0.003126284,1802.66643,-0.007354391,1804.76906,-0.008597241,1804.97935,-0.008920924,1804.13823,-0.008613469,1804.13823,-0.004799945
1803.65601,-0.006216716,1806.17906,-0.00289091,1806.17906,-0.003245865,1805.96878,-0.004867446,1805.54824,-0.002598691,1804.28671,-0.010688923,1806.38934,-0.009355507,1806.59963,-0.009893586,1805.75851,-0.006432456,1805.75851,-0.003465455
1805.27593,-0.004311464,1807.79898,-7.28E-04,1807.79898,1.86E-04,1807.58871,-4.89E-04,1807.16816,-3.66E-04,1805.90664,-0.003802407,1808.00927,-0.002608584,1808.21955,-0.001877886,1807.37843,-0.001532941,1807.37843,-0.001488623
1806.89551,-0.004091888,1809.41856,-5.04E-04,1809.41856,-3.28E-04,1809.20828,-6.94E-04,1808.78774,-0.001051631,1807.52621,-0.003013941,1809.62884,-8.76E-04,1809.83913,-0.003087624,1808.99801,-0.001538678,1808.99801,0.002965067
1808.51473,-0.004974756,1811.03778,-0.001636988,1811.03778,-0.00409605,1810.8275,-0.003063372,1810.40696,-0.001965927,1809.14544,-0.005909482,1811.24806,-0.006346798,1811.45835,-0.00559979,1810.61723,-0.004966776,1810.61723,-0.003483086
1810.1336,-0.005260426,1812.65665,-0.002625854,1812.65665,-0.002238775,1812.44638,-0.005487319,1812.02583,-0.002688814,1810.76431,-0.006549983,1812.86694,-0.00565835,1813.07722,-0.007112853,1812.2361,-0.006099518,1812.2361,-0.002411969
1811.75212,-0.005266925,1814.27517,-0.005992564,1814.27517,-0.003464356,1814.0649,-0.002770425,1813.64435,-0.004415294,1812.38283,-0.00699674,1814.48546,-0.005668093,1814.69574,-0.005338354,1813.85462,-0.0074014,1813.85462,-0.003383299
1813.37029,-0.006606782,1815.89334,-0.003416543,1815.89334,-0.00410676,1815.68306,-0.004897857,1815.26252,-0.002672278,1814.001,-0.008873965,1816.10362,-0.005590619,1816.31391,-0.007575121,1815.47279,-0.006182208,1815.47279,-0.002289098
1814.98811,-0.008421604,1817.51116,-0.005529764,1817.51116,-0.00501071,1817.30088,-0.004635943,1816.88034,-0.003903907,1815.61881,-0.007808233,1817.72144,-0.012565787,1817.93173,-0.009674336,1817.09061,-0.009753333,1817.09061,-0.004232487
1816.60557,-0.0061108,1819.12862,-0.004376809,1819.12862,-0.003432546,1818.91835,-0.006438465,1818.4978,-0.003161341,1817.23628,-0.006860084,1819.33891,-0.007695162,1819.54919,-0.01057035,1818.70807,-0.00799784,1818.70807,-0.004127974
1818.22269,-0.006785292,1820.74574,-0.004916598,1820.74574,-0.003741003,1820.53546,-0.003803962,1820.11492,-0.002464498,1818.85339,-0.008855026,1820.95602,-0.006634192,1821.16631,-0.005844887,1820.32519,-0.006321279,1820.32519,-8.88E-04
1819.83945,-0.010264772,1822.3625,-0.007798985,1822.3625,-0.00610134,1822.15223,-0.006236754,1821.73168,-0.005215407,1820.47016,-0.010127446,1822.57279,-0.007583359,1822.78307,-0.011002909,1821.94195,-0.012167977,1821.94195,-0.0091633
1821.45587,-0.006990764,1823.97892,-0.003224865,1823.97892,-0.003953281,1823.76864,-0.004760073,1823.3481,-0.002984237,1822.08657,-0.006399838,1824.1892,-0.007011354,1824.39948,-0.010631253,1823.55836,-0.009578852,1823.55836,-0.003434556
1823.07193,-0.005269829,1825.59498,-0.003155099,1825.59498,-0.002254198,1825.3847,-0.002785011,1824.96416,-0.003974104,1823.70263,-0.00895258,1825.80526,-0.00565,1826.01555,-0.003671102,1825.17443,-0.003137494,1825.17443,-0.002580461
1824.68764,-0.001570633,1827.21069,-0.001822021,1827.21069,-6.89E-04,1827.00041,-7.64E-04,1826.57987,-8.94E-04,1825.31834,-0.006456109,1827.42097,-0.001728773,1827.63126,-0.001630116,1826.79014,-0.001966176,1826.79014,0.001304317
1826.303,-0.005398283,1828.82605,-0.002752388,1828.82605,-0.001962021,1828.61577,-0.002833576,1828.19523,-0.002242415,1826.9337,-0.005658104,1829.03633,-6.91E-04,1829.24662,-0.002621197,1828.4055,-0.001999411,1828.4055,-0.002822748
1827.91801,-0.003229623,1830.44106,4.46E-05,1830.44106,-0.003085853,1830.23078,0.001572261,1829.81024,-0.002465491,1828.54871,-0.005495561,1830.65134,-0.004155271,1830.86163,-0.001002074,1830.02051,-0.003764399,1830.02051,-0.004751233
1829.53267,-0.003789349,1832.05572,-0.003803365,1832.05572,-0.00393261,1831.84544,-0.003486655,1831.4249,-0.003432786,1830.16337,-0.008702156,1832.266,-0.007444881,1832.47629,-0.008681769,1831.63517,-0.005957678,1831.63517,-0.005213088
1831.14698,-0.003541703,1833.67003,-0.002454399,1833.67003,-0.004309934,1833.45975,-0.004429112,1833.03921,-0.003505298,1831.77768,-0.007041839,1833.88031,-0.006263061,1834.0906,-0.005623854,1833.24948,-0.006903674,1833.24948,-0.00499043
1832.76094,-0.002531487,1835.28399,-0.001423066,1835.28399,-0.001870662,1835.07371,-6.14E-05,1834.65317,-0.001387484,1833.39164,-0.001953932,1835.49427,-0.001253494,1835.70456,2.42E-05,1834.86344,-0.005902287,1834.86344,-0.001795799
