,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi
,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back
21.556353,34.500327,21.556353,40.921047,21.556353,40.439128,21.556353,25.130427,21.556353,25.440097,21.556353,25.431298,21.556353,40.588367,21.556353,49.403717,21.556353,49.858708,21.556353,26.283477,21.556353,28.365907,21.556353,28.077678,21.556353,80.836723,21.556353,96.573013,21.556353,93.104042
21.576603,34.655317,21.576603,40.661634,21.576603,40.265895,21.576603,24.903837,21.576603,25.400884,21.576603,25.273175,21.576603,40.481417,21.576603,49.144924,21.576603,49.483395,21.576603,25.878357,21.576603,28.122264,21.576603,27.784205,21.576603,80.941383,21.576603,96.551636,21.576603,93.154175
21.596853,35.047499,21.596853,41.032528,21.596853,40.525062,21.596853,24.926739,21.596853,26.184198,21.596853,25.578782,21.596853,40.122639,21.596853,49.522228,21.596853,49.339512,21.596853,25.294089,21.596853,28.312998,21.596853,27.829862,21.596853,81.065071,21.596853,96.172272,21.596853,93.059288
21.617104,34.800708,21.617104,41.269705,21.617104,40.874764,21.617104,24.715398,21.617104,26.491545,21.617104,25.838684,21.617104,39.754788,21.617104,49.458975,21.617104,49.473394,21.617104,24.849878,21.617104,28.194975,21.617104,27.710804,21.617104,81.298042,21.617104,95.843895,21.617104,92.736366
21.637354,35.114837,21.637354,41.367362,21.637354,40.846859,21.637354,25.174777,21.637354,25.894222,21.637354,25.721799,21.637354,40.643607,21.637354,49.273502,21.637354,49.569539,21.637354,25.155857,21.637354,27.648732,21.637354,27.382559,21.637354,80.963463,21.637354,95.888008,21.637354,92.772301
21.657604,35.467577,21.657604,41.401708,21.657604,40.87124,21.657604,25.727037,21.657604,25.291278,21.657604,25.38134,21.657604,41.014637,21.657604,48.801738,21.657604,49.16779,21.657604,26.235677,21.657604,26.717098,21.657604,26.82887,21.657604,80.497223,21.657604,95.914452,21.657604,92.83271
21.677855,35.098339,21.677855,41.32844,21.677855,40.670307,21.677855,25.667399,21.677855,25.57803,21.677855,25.496397,21.677855,40.374969,21.677855,48.33506,21.677855,48.746327,21.677855,26.212979,21.677855,26.59336,21.677855,26.690637,21.677855,80.682541,21.677855,96.04882,21.677855,92.996773
21.698105,34.871814,21.698105,40.800028,21.698105,40.126996,21.698105,25.098104,21.698105,26.205548,21.698105,25.520486,21.698105,40.478794,21.698105,48.115878,21.698105,48.590346,21.698105,25.671734,21.698105,27.038968,21.698105,26.720876,21.698105,80.831406,21.698105,96.021492,21.698105,93.024384
21.718355,34.297272,21.718355,41.093112,21.718355,40.40877,21.718355,24.452362,21.718355,26.223662,21.718355,25.65938,21.718355,40.127072,21.718355,48.658292,21.718355,48.92894,21.718355,24.986172,21.718355,27.422932,21.718355,27.06543,21.718355,81.027138,21.718355,95.447418,21.718355,92.5056
21.738605,34.087959,21.738605,41.031386,21.738605,40.358651,21.738605,24.500829,21.738605,25.618706,21.738605,25.416621,21.738605,40.356789,21.738605,48.491686,21.738605,49.028171,21.738605,25.425339,21.738605,27.473136,21.738605,27.222661,21.738605,80.828331,21.738605,95.515244,21.738605,92.383049
21.758856,34.463409,21.758856,40.623712,21.758856,40.00542,21.758856,24.541939,21.758856,24.922062,21.758856,25.12516,21.758856,40.825099,21.758856,47.273122,21.758856,48.39652,21.758856,25.850169,21.758856,27.588192,21.758856,27.36519,21.758856,80.348221,21.758856,95.920738,21.758856,92.49678
21.779106,34.56873,21.779106,40.579608,21.779106,40.091129,21.779106,25.06238,21.779106,24.685208,21.779106,25.196309,21.779106,40.50049,21.779106,47.279678,21.779106,48.306269,21.779106,25.9428,21.779106,27.081218,21.779106,27.043689,21.779106,80.08213,21.779106,96.036652,21.779106,92.487831
21.799356,34.370782,21.799356,40.610873,21.799356,40.028896,21.799356,24.683702,21.799356,24.571863,21.799356,24.890016,21.799356,39.352272,21.799356,47.502423,21.799356,48.040396,21.799356,25.498412,21.799356,26.871953,21.799356,26.919396,21.799356,80.451508,21.799356,95.930977,21.799356,92.466164
21.819607,34.363431,21.819607,40.804544,21.819607,40.224272,21.819607,24.360661,21.819607,24.961764,21.819607,24.967002,21.819607,39.220261,21.819607,47.293924,21.819607,47.904392,21.819607,25.153751,21.819607,27.366704,21.819607,27.217692,21.819607,80.562019,21.819607,95.528786,21.819607,92.230698
21.839855,34.700501,21.839855,41.368148,21.839855,40.672637,21.839855,24.323801,21.839855,25.095028,21.839855,24.962077,21.839855,39.334621,21.839855,47.212018,21.839855,47.848647,21.839855,25.777651,21.839855,27.148128,21.839855,27.439557,21.839855,80.233429,21.839855,95.332092,21.839855,92.070343
21.860106,34.944271,21.860106,40.875428,21.860106,40.431484,21.860106,23.939601,21.860106,24.722128,21.860106,24.566434,21.860106,39.516581,21.860106,47.490688,21.860106,48.035834,21.860106,26.037431,21.860106,26.880708,21.860106,27.330144,21.860106,79.962479,21.860106,95.238342,21.860106,92.061256
21.880356,35.127326,21.880356,40.137004,21.880356,39.990094,21.880356,24.033426,21.880356,24.682354,21.880356,24.635464,21.880356,40.231586,21.880356,47.560464,21.880356,48.270394,21.880356,25.849836,21.880356,26.999524,21.880356,27.263644,21.880356,79.653664,21.880356,94.872566,21.880356,91.819496
21.900606,34.97116,21.900606,40.105126,21.900606,39.888981,21.900606,24.19871,21.900606,24.904526,21.900606,24.756051,21.900606,40.07774,21.900606,47.775856,21.900606,48.311321,21.900606,25.27571,21.900606,26.954196,21.900606,26.919431,21.900606,79.51059,21.900606,94.548744,21.900606,91.599449
21.920856,34.685589,21.920856,40.342745,21.920856,39.830487,21.920856,23.998859,21.920856,25.039645,21.920856,24.770127,21.920856,39.397939,21.920856,48.273255,21.920856,48.124787,21.920856,24.999079,21.920856,27.566515,21.920856,27.011347,21.920856,79.686821,21.920856,94.215485,21.920856,91.493393
21.941107,34.441875,21.941107,40.836347,21.941107,40.10905,21.941107,24.042825,21.941107,25.400257,21.941107,25.08374,21.941107,39.390485,21.941107,48.157717,21.941107,48.10799,21.941107,25.132455,21.941107,28.209577,21.941107,27.47633,21.941107,79.719635,21.941107,93.948013,21.941107,91.24263
21.961357,34.57053,21.961357,40.596138,21.961357,40.042234,21.961357,24.46506,21.961357,24.987338,21.961357,25.050484,21.961357,39.61029,21.961357,48.519768,21.961357,48.460324,21.961357,25.26199,21.961357,27.602598,21.961357,26.975224,21.961357,79.4786,21.961357,93.915352,21.961357,91.136726
21.981607,34.497075,21.981607,40.009932,21.981607,39.667492,21.981607,24.524725,21.981607,24.619702,21.981607,24.870912,21.981607,39.623995,21.981607,48.132982,21.981607,48.234332,21.981607,25.353985,21.981607,27.260392,21.981607,26.738402,21.981607,79.372185,21.981607,93.960098,21.981607,91.159058
22.001858,34.284562,22.001858,39.859306,22.001858,39.604457,22.001858,24.177992,22.001858,24.363056,22.001858,24.610147,22.001858,39.639572,22.001858,47.526776,22.001858,47.884347,22.001858,25.675512,22.001858,27.071356,22.001858,26.827357,22.001858,79.208778,22.001858,94.020714,22.001858,91.133263
22.022108,34.360545,22.022108,39.526654,22.022108,39.462689,22.022108,24.357805,22.022108,24.235684,22.022108,24.619549,22.022108,39.515835,22.022108,47.039124,22.022108,47.479969,22.022108,25.991245,22.022108,26.659214,22.022108,26.798559,22.022108,78.979195,22.022108,94.230316,22.022108,91.167671
22.042358,34.598112,22.042358,38.671912,22.042358,38.932506,22.042358,24.150682,22.042358,23.808252,22.042358,24.204106,22.042358,39.496052,22.042358,45.879432,22.042358,46.796356,22.042358,25.644092,22.042358,25.871342,22.042358,26.285096,22.042358,78.808838,22.042358,94.739388,22.042358,91.429764
22.062609,34.892844,22.062609,38.5567,22.062609,38.762293,22.062609,24.234524,22.062609,23.76301,22.062609,24.271933,22.062609,39.681784,22.062609,45.41212,22.062609,46.693383,22.062609,25.136074,22.062609,25.80565,22.062609,26.118533,22.062609,78.464256,22.062609,94.74939,22.062609,91.339287
22.082859,33.863016,22.082859,38.961745,22.082859,38.834606,22.082859,23.742006,22.082859,23.811775,22.082859,24.269466,22.082859,39.066716,22.082859,45.823735,22.082859,46.864266,22.082859,24.428116,22.082859,26.284125,22.082859,26.242046,22.082859,79.013084,22.082859,94.365265,22.082859,91.133324
22.103109,34.001479,22.103109,39.493605,22.103109,39.268027,22.103109,24.311349,22.103109,24.574695,22.103109,24.846687,22.103109,39.188139,22.103109,46.491335,22.103109,46.985867,22.103109,24.589939,22.103109,26.772855,22.103109,26.485287,22.103109,78.757591,22.103109,93.724625,22.103109,90.725883
22.12336,34.910619,22.12336,39.777749,22.12336,39.59079,22.12336,25.274539,22.12336,25.463929,22.12336,25.73604,22.12336,39.348189,22.12336,47.155849,22.12336,47.29626,22.12336,25.241589,22.12336,27.078049,22.12336,26.8657,22.12336,78.221611,22.12336,93.163231,22.12336,90.28952
22.14361,34.854413,22.14361,39.841983,22.14361,39.728065,22.14361,25.092403,22.14361,25.758693,22.14361,25.845975,22.14361,38.967333,22.14361,47.218593,22.14361,47.409465,22.14361,25.295403,22.14361,27.304623,22.14361,27.176685,22.14361,78.221657,22.14361,92.847427,22.14361,90.065605
22.16386,35.168133,22.16386,39.9728,22.16386,39.967007,22.16386,24.841123,22.16386,26.19277,22.16386,25.979147,22.16386,39.416583,22.16386,46.9902,22.16386,47.652137,22.16386,25.078053,22.16386,27.46207,22.16386,27.312397,22.16386,77.922127,22.16386,92.50898,22.16386,89.714333
22.184111,35.75519,22.184111,40.119726,22.184111,39.915905,22.184111,25.01904,22.184111,26.277766,22.184111,25.871785,22.184111,39.37933,22.184111,46.893396,22.184111,47.533365,22.184111,25.20076,22.184111,27.445786,22.184111,27.215505,22.184111,77.54232,22.184111,92.245064,22.184111,89.550835
22.204359,35.38168,22.204359,39.898365,22.204359,39.604404,22.204359,24.77014,22.204359,26.061665,22.204359,25.701924,22.204359,39.28345,22.204359,46.897655,22.204359,47.429774,22.204359,25.2451,22.204359,27.749515,22.204359,27.463604,22.204359,77.51281,22.204359,92.155525,22.204359,89.489426
22.224609,35.155732,22.224609,39.608261,22.224609,39.445041,22.224609,24.904632,22.224609,25.979071,22.224609,25.726811,22.224609,39.215472,22.224609,47.040211,22.224609,47.381711,22.224609,25.322322,22.224609,27.835951,22.224609,27.479251,22.224609,77.551498,22.224609,92.024399,22.224609,89.449379
22.24486,34.931727,22.24486,39.560559,22.24486,39.477973,22.24486,24.583317,22.24486,25.771269,22.24486,25.540143,22.24486,38.723707,22.24486,47.008939,22.24486,47.238973,22.24486,25.306127,22.24486,27.502159,22.24486,27.203313,22.24486,77.962883,22.24486,91.883781,22.24486,89.450737
22.26511,35.057955,22.26511,39.978235,22.26511,39.664751,22.26511,23.968605,22.26511,25.278535,22.26511,24.948451,22.26511,38.629705,22.26511,46.003375,22.26511,46.500671,22.26511,24.769245,22.26511,27.281085,22.26511,26.763211,22.26511,78.251335,22.26511,91.961525,22.26511,89.632919
22.28536,34.776506,22.28536,40.023799,22.28536,39.470895,22.28536,22.838526,22.28536,25.084079,22.28536,24.643545,22.28536,38.761646,22.28536,45.356809,22.28536,46.035925,22.28536,24.196346,22.28536,27.371329,22.28536,26.587375,22.28536,78.398514,22.28536,91.896591,22.28536,89.627815
22.305611,34.014817,22.305611,39.637294,22.305611,38.890075,22.305611,22.258497,22.305611,25.276404,22.305611,24.677565,22.305611,38.347427,22.305611,45.583604,22.305611,45.912175,22.305611,23.994687,22.305611,27.406544,22.305611,26.510465,22.305611,78.413933,22.305611,91.638016,22.305611,89.516205
22.325861,34.052608,22.325861,39.158966,22.325861,38.654806,22.325861,22.518718,22.325861,25.677886,22.325861,25.054166,22.325861,38.618918,22.325861,45.520626,22.325861,45.953296,22.325861,24.450808,22.325861,26.745036,22.325861,26.283506,22.325861,77.823982,22.325861,91.506744,22.325861,89.192894
22.346111,34.45007,22.346111,39.377805,22.346111,39.076352,22.346111,22.70072,22.346111,25.423405,22.346111,25.003342,22.346111,38.66284,22.346111,45.648455,22.346111,46.183092,22.346111,24.16403,22.346111,26.760515,22.346111,26.432522,22.346111,77.62989,22.346111,91.403305,22.346111,88.942398
22.366362,34.741613,22.366362,39.446467,22.366362,39.332225,22.366362,22.628383,22.366362,25.386147,22.366362,24.971355,22.366362,38.832013,22.366362,46.594457,22.366362,46.801155,22.366362,23.778193,22.366362,26.890857,22.366362,26.573595,22.366362,77.678947,22.366362,90.914803,22.366362,88.659325
22.386612,34.467109,22.386612,39.011627,22.386612,38.904986,22.386612,22.833309,22.386612,25.060287,22.386612,24.729996,22.386612,38.527579,22.386612,46.222367,22.386612,46.503956,22.386612,23.936009,22.386612,26.340307,22.386612,26.234386,22.386612,77.516861,22.386612,91.165543,22.386612,88.854134
22.406862,34.417963,22.406862,39.044422,22.406862,38.754252,22.406862,23.476673,22.406862,24.964532,22.406862,24.758562,22.406862,38.542943,22.406862,45.684222,22.406862,46.143202,22.406862,23.987503,22.406862,26.975592,22.406862,26.524172,22.406862,77.079247,22.406862,91.207458,22.406862,88.820038
22.427113,34.627047,22.427113,38.78703,22.427113,38.571505,22.427113,23.686007,22.427113,25.06453,22.427113,24.894605,22.427113,38.688937,22.427113,44.52592,22.427113,45.245065,22.427113,23.690777,22.427113,26.69058,22.427113,26.167765,22.427113,76.823563,22.427113,91.33136,22.427113,88.886345
22.447363,34.849831,22.447363,38.484831,22.447363,38.268291,22.447363,23.386211,22.447363,24.855471,22.447363,24.541381,22.447363,38.797871,22.447363,44.462401,22.447363,44.857181,22.447363,24.094151,22.447363,26.299631,22.447363,25.949201,22.447363,76.763329,22.447363,91.394119,22.447363,89.003059
22.467613,35.033687,22.467613,38.835958,22.467613,38.397551,22.467613,23.083412,22.467613,24.729998,22.467613,24.381461,22.467613,39.032017,22.467613,45.162578,22.467613,45.334981,22.467613,24.588817,22.467613,26.287208,22.467613,26.121641,22.467613,76.589653,22.467613,91.090492,22.467613,88.767769
22.487864,35.05237,22.487864,38.615497,22.487864,38.262208,22.487864,23.79276,22.487864,24.671717,22.487864,24.513368,22.487864,39.07966,22.487864,44.752697,22.487864,45.357558,22.487864,24.85017,22.487864,26.198927,22.487864,26.260158,22.487864,76.36834,22.487864,91.005013,22.487864,88.603302
22.508114,34.687697,22.508114,38.61798,22.508114,38.359654,22.508114,23.956587,22.508114,25.10457,22.508114,24.868834,22.508114,38.553287,22.508114,45.02884,22.508114,45.463704,22.508114,24.844367,22.508114,26.21793,22.508114,26.187494,22.508114,76.539963,22.508114,90.49791,22.508114,88.299896
22.528364,34.906109,22.528364,38.234504,22.528364,38.422908,22.528364,23.517769,22.528364,24.626904,22.528364,24.643208,22.528364,38.150479,22.528364,45.102304,22.528364,45.361258,22.528364,24.463529,22.528364,25.965564,22.528364,25.918388,22.528364,76.926521,22.528364,90.597786,22.528364,88.406212
22.548615,35.229502,22.548615,38.332804,22.548615,38.558369,22.548615,22.878152,22.548615,24.311394,22.548615,24.422569,22.548615,38.297122,22.548615,45.312234,22.548615,45.501889,22.548615,23.871052,22.548615,26.025364,22.548615,25.904099,22.548615,77.139008,22.548615,90.621376,22.548615,88.437721
22.568863,34.326582,22.568863,38.353074,22.568863,38.188713,22.568863,22.352501,22.568863,24.309014,22.568863,24.169383,22.568863,38.109902,22.568863,45.657344,22.568863,45.694523,22.568863,23.412322,22.568863,25.887234,22.568863,25.700913,22.568863,77.231598,22.568863,90.567566,22.568863,88.447227
22.589113,34.068148,22.589113,38.722755,22.589113,38.306401,22.589113,22.114159,22.589113,25.024735,22.589113,24.455781,22.589113,38.582158,22.589113,46.017285,22.589113,45.964081,22.589113,23.749448,22.589113,26.024615,22.589113,25.758561,22.589113,76.983932,22.589113,90.121605,22.589113,88.133789
22.609364,34.801634,22.609364,38.942013,22.609364,38.48582,22.609364,22.855286,22.609364,25.397223,22.609364,24.82147,22.609364,38.776924,22.609364,45.706273,22.609364,45.82211,22.609364,24.137044,22.609364,26.235463,22.609364,25.93484,22.609364,76.584686,22.609364,89.751457,22.609364,87.84227
22.629614,35.381423,22.629614,39.362941,22.629614,38.856506,22.629614,23.723203,22.629614,25.169131,22.629614,24.938146,22.629614,38.756543,22.629614,45.094531,22.629614,45.492836,22.629614,24.552593,22.629614,26.460201,22.629614,26.163796,22.629614,76.396957,22.629614,89.782799,22.629614,87.798714
22.649864,35.119588,22.649864,38.972461,22.649864,38.6665,22.649864,23.167206,22.649864,24.190151,22.649864,24.28632,22.649864,38.967138,22.649864,44.446531,22.649864,45.17646,22.649864,24.461908,22.649864,26.101231,22.649864,25.95645,22.649864,76.487312,22.649864,90.317169,22.649864,88.09362
22.670115,34.818089,22.670115,38.763159,22.670115,38.499429,22.670115,22.385903,22.670115,23.811109,22.670115,23.798139,22.670115,38.923939,22.670115,44.515149,22.670115,45.224439,22.670115,24.521809,22.670115,25.756479,22.670115,25.897839,22.670115,76.298141,22.670115,90.319511,22.670115,88.037231
22.690365,35.19785,22.690365,38.166852,22.690365,38.321645,22.690365,22.776642,22.690365,23.638392,22.690365,23.806235,22.690365,39.33208,22.690365,44.457582,22.690365,45.188425,22.690365,24.20232,22.690365,24.961872,22.690365,25.405685,22.690365,75.92086,22.690365,90.406128,22.690365,87.968925
22.710615,36.131888,22.710615,38.478023,22.710615,38.773841,22.710615,23.355591,22.710615,24.395153,22.710615,24.373621,22.710615,40.143698,22.710615,44.731123,22.710615,45.520461,22.710615,24.166664,22.710615,25.299943,22.710615,25.538961,22.710615,75.557762,22.710615,89.808777,22.710615,87.533539
22.730865,36.607281,22.730865,38.662141,22.730865,39.132895,22.730865,23.641197,22.730865,24.627121,22.730865,24.589145,22.730865,40.086201,22.730865,44.252641,22.730865,45.350705,22.730865,24.167404,22.730865,25.670751,22.730865,25.733585,22.730865,75.480179,22.730865,89.721649,22.730865,87.427025
22.751116,36.742245,22.751116,39.643831,22.751116,39.745295,22.751116,23.660148,22.751116,24.421601,22.751116,24.490625,22.751116,40.440435,22.751116,44.620851,22.751116,45.637485,22.751116,23.654785,22.751116,25.513571,22.751116,25.544795,22.751116,75.324135,22.751116,89.649399,22.751116,87.367355
22.771366,36.739771,22.771366,39.869507,22.771366,39.734882,22.771366,22.943428,22.771366,24.137407,22.771366,24.115812,22.771366,40.542741,22.771366,45.462177,22.771366,46.078242,22.771366,22.986672,22.771366,25.511037,22.771366,25.266792,22.771366,75.496269,22.771366,89.516113,22.771366,87.413498
22.791616,36.618031,22.791616,39.980823,22.791616,39.794094,22.791616,22.370681,22.791616,24.609303,22.791616,24.165684,22.791616,39.819211,22.791616,46.264403,22.791616,46.428734,22.791616,23.449882,22.791616,25.408233,22.791616,25.247364,22.791616,75.798119,22.791616,89.294067,22.791616,87.350166
