,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi,,ip,,oop,,ip,,oop
,PCE doped,,PCE doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,PCE doped,,PCE doped,,PCE doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped
33.240726,0,33.240726,33.74881,33.240726,33.238228,33.240726,0,33.240726,37.612005,33.240726,37.063348,33.240726,0,33.240726,38.762705,33.240726,38.334278,33.240726,0,33.240726,33.532723,33.240726,33.185303,33.240726,0,33.240726,62.802185,33.240726,63.177162,33.240726,0,33.240726,59.967118,33.240726,0,33.240726,71.942908
33.260979,0,33.260979,33.660808,33.260979,33.045688,33.260979,0,33.260979,37.334712,33.260979,36.823151,33.260979,0,33.260979,38.772292,33.260979,38.166301,33.260979,0,33.260979,33.451969,33.260979,32.7271,33.260979,0,33.260979,63.009808,33.260979,63.354809,33.260979,0,33.260979,59.8004604,33.260979,0,33.260979,72.3162104
33.281227,0,33.281227,33.685524,33.281227,33.073311,33.281227,0,33.281227,37.426808,33.281227,36.855603,33.281227,0,33.281227,38.867838,33.281227,38.105493,33.281227,0,33.281227,33.033767,33.281227,32.33355,33.281227,0,33.281227,62.900742,33.281227,63.347717,33.281227,0,33.281227,59.9812196,33.281227,0,33.281227,72.3617596
33.301476,0,33.301476,33.48209,33.301476,33.021495,33.301476,0,33.301476,37.39917,33.301476,36.881278,33.301476,0,33.301476,39.15652,33.301476,38.480748,33.301476,0,33.301476,33.948574,33.301476,33.395221,33.301476,0,33.301476,62.87801,33.301476,63.214352,33.301476,0,33.301476,59.621218,33.301476,0,33.301476,72.084338
33.321728,0,33.321728,33.25018,33.321728,32.758614,33.321728,0,33.321728,37.689251,33.321728,37.038049,33.321728,0,33.321728,39.512371,33.321728,38.834019,33.321728,0,33.321728,34.27319,33.321728,33.752304,33.321728,0,33.321728,62.877399,33.321728,63.179611,33.321728,0,33.321728,59.6926012,33.321728,0,33.321728,72.1681712
33.341976,0,33.341976,33.652584,33.341976,32.95861,33.341976,0,33.341976,38.140506,33.341976,37.510881,33.341976,0,33.341976,39.587486,33.341976,38.897731,33.341976,0,33.341976,33.939785,33.341976,33.312462,33.341976,0,33.341976,62.767704,33.341976,63.065239,33.341976,0,33.341976,60.0025152,33.341976,0,33.341976,72.5903352
33.362228,0,33.362228,32.772525,33.362228,32.189053,33.362228,0,33.362228,37.912333,33.362228,37.4143,33.362228,0,33.362228,38.261503,33.362228,37.90855,33.362228,0,33.362228,33.002208,33.362228,32.412655,33.362228,0,33.362228,63.259747,33.362228,63.47826,33.362228,0,33.362228,59.5448436,33.362228,0,33.362228,72.0528536
33.382477,0,33.382477,32.928284,33.382477,32.577156,33.382477,0,33.382477,37.827814,33.382477,37.469833,33.382477,0,33.382477,37.795194,33.382477,37.808743,33.382477,0,33.382477,32.8834,33.382477,32.405686,33.382477,0,33.382477,63.234886,33.382477,63.278427,33.382477,0,33.382477,59.3061368,33.382477,0,33.382477,71.8231868
33.402729,0,33.402729,32.976925,33.402729,32.665871,33.402729,0,33.402729,38.04898,33.402729,37.556445,33.402729,0,33.402729,38.1148,33.402729,38.153785,33.402729,0,33.402729,33.256626,33.402729,32.802505,33.402729,0,33.402729,63.01778,33.402729,63.061905,33.402729,0,33.402729,58.819734,33.402729,0,33.402729,72.232514
33.422977,0,33.422977,32.388962,33.422977,32.212742,33.422977,0,33.422977,37.843613,33.422977,37.495723,33.422977,0,33.422977,37.896803,33.422977,37.812713,33.422977,0,33.422977,33.357147,33.422977,32.990292,33.422977,0,33.422977,63.194107,33.422977,63.182987,33.422977,0,33.422977,58.7903316,33.422977,0,33.422977,71.6234316
33.44323,0,33.44323,32.361084,33.44323,32.131562,33.44323,0,33.44323,37.466906,33.44323,36.922663,33.44323,0,33.44323,37.928286,33.44323,37.779373,33.44323,0,33.44323,33.104858,33.44323,32.640686,33.44323,0,33.44323,63.125954,33.44323,63.311607,33.44323,0,33.44323,58.8855852,33.44323,0,33.44323,71.9255352
33.463478,0,33.463478,32.355946,33.463478,32.129444,33.463478,0,33.463478,37.436508,33.463478,36.744861,33.463478,0,33.463478,38.105248,33.463478,37.957062,33.463478,0,33.463478,33.046688,33.463478,32.804523,33.463478,0,33.463478,63.095882,33.463478,63.162678,33.463478,0,33.463478,59.3777016,33.463478,0,33.463478,72.1823216
33.48373,0,33.48373,33.149772,33.48373,32.673378,33.48373,0,33.48373,37.460102,33.48373,36.913185,33.48373,0,33.48373,38.032522,33.48373,37.824798,33.48373,0,33.48373,33.89357,33.48373,33.470978,33.48373,0,33.48373,62.847298,33.48373,62.891762,33.48373,0,33.48373,59.3494124,33.48373,0,33.48373,72.5007724
33.503979,0,33.503979,32.843506,33.503979,32.231594,33.503979,0,33.503979,37.640494,33.503979,37.121443,33.503979,0,33.503979,38.440324,33.503979,37.991943,33.503979,0,33.503979,34.049942,33.503979,33.245907,33.503979,0,33.503979,62.797676,33.503979,63.053837,33.503979,0,33.503979,58.8477588,33.503979,0,33.503979,72.3846888
33.524231,0,33.524231,33.041706,33.524231,32.670666,33.524231,0,33.524231,37.878494,33.524231,37.340351,33.524231,0,33.524231,38.296014,33.524231,38.050181,33.524231,0,33.524231,33.647961,33.524231,33.041805,33.524231,0,33.524231,62.884586,33.524231,63.034939,33.524231,0,33.524231,59.3671368,33.524231,0,33.524231,72.8625468
33.544479,0,33.544479,32.62962,33.544479,32.39486,33.544479,0,33.544479,37.771807,33.544479,37.163442,33.544479,0,33.544479,38.395457,33.544479,38.217952,33.544479,0,33.544479,33.194684,33.544479,32.901642,33.544479,0,33.544479,62.894733,33.544479,62.989288,33.544479,0,33.544479,59.1865104,33.544479,0,33.544479,72.7153004
33.564732,0,33.564732,32.547741,33.564732,32.292881,33.564732,0,33.564732,37.507083,33.564732,36.874325,33.564732,0,33.564732,38.354483,33.564732,38.102965,33.564732,0,33.564732,33.04308,33.564732,32.581921,33.564732,0,33.564732,62.931377,33.564732,63.072025,33.564732,0,33.564732,58.6228176,33.564732,0,33.564732,71.7931676
33.58498,0,33.58498,32.483544,33.58498,32.319329,33.58498,0,33.58498,37.408461,33.58498,36.78817,33.58498,0,33.58498,38.186671,33.58498,37.975293,33.58498,0,33.58498,33.403374,33.58498,32.87661,33.58498,0,33.58498,63.091209,33.58498,63.176147,33.58498,0,33.58498,58.5396192,33.58498,0,33.58498,71.2773392
33.605232,0,33.605232,32.835312,33.605232,32.435303,33.605232,0,33.605232,37.894326,33.605232,36.999916,33.605232,0,33.605232,38.347776,33.605232,37.863265,33.605232,0,33.605232,34.045258,33.605232,33.305893,33.605232,0,33.605232,62.690414,33.605232,62.912445,33.605232,0,33.605232,59.1578132,33.605232,0,33.605232,72.0283432
33.625481,0,33.625481,32.676643,33.625481,32.359344,33.625481,0,33.625481,38.083668,33.625481,37.256012,33.625481,0,33.625481,38.482758,33.625481,38.17718,33.625481,0,33.625481,33.469734,33.625481,33.038704,33.625481,0,33.625481,62.576462,33.625481,62.73996,33.625481,0,33.625481,58.9774156,33.625481,0,33.625481,72.2350756
33.645733,0,33.645733,32.897312,33.645733,32.683152,33.645733,0,33.645733,38.537412,33.645733,37.630743,33.645733,0,33.645733,38.655402,33.645733,38.464493,33.645733,0,33.645733,33.202954,33.645733,32.906258,33.645733,0,33.645733,62.389118,33.645733,62.481277,33.645733,0,33.645733,58.8289784,33.645733,0,33.645733,71.5250084
33.665981,0,33.665981,32.647995,33.665981,32.472473,33.665981,0,33.665981,37.788811,33.665981,37.067085,33.665981,0,33.665981,38.447211,33.665981,38.232144,33.665981,0,33.665981,33.201576,33.665981,32.964615,33.665981,0,33.665981,62.535919,33.665981,62.551346,33.665981,0,33.665981,58.5563572,33.665981,0,33.665981,71.3119372
33.68623,0,33.68623,32.532826,33.68623,32.288829,33.68623,0,33.68623,37.378765,33.68623,36.808551,33.68623,0,33.68623,38.228221,33.68623,38.027893,33.68623,0,33.68623,33.064976,33.68623,32.692936,33.68623,0,33.68623,62.573589,33.68623,62.685757,33.68623,0,33.68623,58.6439432,33.68623,0,33.68623,71.5284732
33.706482,0,33.706482,32.933097,33.706482,32.674678,33.706482,0,33.706482,37.475062,33.706482,36.903873,33.706482,0,33.706482,37.708032,33.706482,37.40907,33.706482,0,33.706482,32.794357,33.706482,32.213199,33.706482,0,33.706482,62.608498,33.706482,62.76553,33.706482,0,33.706482,58.9064124,33.706482,0,33.706482,70.8961124
33.72673,0,33.72673,32.404011,33.72673,32.00872,33.72673,0,33.72673,37.305844,33.72673,36.600258,33.72673,0,33.72673,37.289524,33.72673,37.063062,33.72673,0,33.72673,32.371387,33.72673,31.786553,33.72673,0,33.72673,62.879696,33.72673,63.042488,33.72673,0,33.72673,58.5698448,33.72673,0,33.72673,70.5212648
33.746983,0,33.746983,32.140266,33.746983,31.874492,33.746983,0,33.746983,37.169947,33.746983,36.730953,33.746983,0,33.746983,37.412677,33.746983,37.180064,33.746983,0,33.746983,32.822647,33.746983,32.362094,33.746983,0,33.746983,62.850533,33.746983,62.916676,33.746983,0,33.746983,58.6893504,33.746983,0,33.746983,70.4510004
33.767231,0,33.767231,32.777241,33.767231,32.531269,33.767231,0,33.767231,37.152737,33.767231,36.766514,33.767231,0,33.767231,37.996827,33.767231,37.510933,33.767231,0,33.767231,33.647885,33.767231,33.083355,33.767231,0,33.767231,62.660213,33.767231,62.687687,33.767231,0,33.767231,58.4056744,33.767231,0,33.767231,70.5758744
33.787483,0,33.787483,32.945137,33.787483,32.516349,33.787483,0,33.787483,37.305176,33.787483,36.953666,33.787483,0,33.787483,38.110931,33.787483,37.673997,33.787483,0,33.787483,33.290688,33.787483,32.870964,33.787483,0,33.787483,62.627739,33.787483,62.651543,33.787483,0,33.787483,58.3834432,33.787483,0,33.787483,70.9621732
33.807732,0,33.807732,32.498326,33.807732,32.240414,33.807732,0,33.807732,37.808454,33.807732,37.307736,33.807732,0,33.807732,37.457644,33.807732,37.343246,33.807732,0,33.807732,32.587018,33.807732,32.230259,33.807732,0,33.807732,62.749866,33.807732,62.721424,33.807732,0,33.807732,58.2729908,33.807732,0,33.807732,70.8057408
33.827984,0,33.827984,32.091549,33.827984,31.932675,33.827984,0,33.827984,37.790192,33.827984,37.363991,33.827984,0,33.827984,37.483682,33.827984,37.530731,33.827984,0,33.827984,32.695256,33.827984,32.334866,33.827984,0,33.827984,62.956928,33.827984,62.873699,33.827984,0,33.827984,58.1485564,33.827984,0,33.827984,70.7259764
33.848232,0,33.848232,32.641506,33.848232,32.337837,33.848232,0,33.848232,37.358864,33.848232,37.005165,33.848232,0,33.848232,37.640554,33.848232,37.636333,33.848232,0,33.848232,33.102291,33.848232,32.703667,33.848232,0,33.848232,62.896076,33.848232,62.836357,33.848232,0,33.848232,58.3185288,33.848232,0,33.848232,71.1155888
33.868484,0,33.868484,32.413891,33.868484,32.092957,33.868484,0,33.868484,36.922314,33.868484,36.519699,33.868484,0,33.868484,37.573708,33.868484,37.434749,33.868484,0,33.868484,32.594624,33.868484,32.324112,33.868484,0,33.868484,62.767612,33.868484,62.855011,33.868484,0,33.868484,57.8908456,33.868484,0,33.868484,70.9009456
33.888733,0,33.888733,32.112899,33.888733,32.026524,33.888733,0,33.888733,36.504615,33.888733,36.26347,33.888733,0,33.888733,37.710647,33.888733,37.492767,33.888733,0,33.888733,32.658813,33.888733,32.400539,33.888733,0,33.888733,62.677483,33.888733,62.724453,33.888733,0,33.888733,57.4726404,33.888733,0,33.888733,70.6255404
33.908985,0,33.908985,31.729531,33.908985,31.657585,33.908985,0,33.908985,36.046517,33.908985,35.972435,33.908985,0,33.908985,37.91595,33.908985,37.52321,33.908985,0,33.908985,32.420822,33.908985,32.249237,33.908985,0,33.908985,63.13047,33.908985,63.08606,33.908985,0,33.908985,56.670806,33.908985,0,33.908985,70.110076
33.929234,0,33.929234,32.24852,33.929234,31.765148,33.929234,0,33.929234,36.402427,33.929234,36.059765,33.929234,0,33.929234,37.654301,33.929234,37.179108,33.929234,0,33.929234,32.800689,33.929234,32.552433,33.929234,0,33.929234,63.042969,33.929234,63.221752,33.929234,0,33.929234,56.7749772,33.929234,0,33.929234,70.5505872
33.949486,0,33.949486,32.528687,33.949486,32.165939,33.949486,0,33.949486,36.985527,33.949486,36.810593,33.949486,0,33.949486,37.189064,33.949486,37.200867,33.949486,0,33.949486,32.952675,33.949486,32.755775,33.949486,0,33.949486,62.745857,33.949486,62.762993,33.949486,0,33.949486,56.8121016,33.949486,0,33.949486,70.8902316
33.969734,0,33.969734,32.468197,33.969734,32.037579,33.969734,0,33.969734,37.349049,33.969734,36.908382,33.969734,0,33.969734,37.665161,33.969734,37.443018,33.969734,0,33.969734,33.070378,33.969734,32.54195,33.969734,0,33.969734,62.604839,33.969734,62.702282,33.969734,0,33.969734,56.8838232,33.969734,0,33.969734,70.6291032
33.989986,0,33.989986,32.621292,33.989986,32.232704,33.989986,0,33.989986,37.640063,33.989986,37.091735,33.989986,0,33.989986,37.574173,33.989986,37.304668,33.989986,0,33.989986,32.88604,33.989986,32.349968,33.989986,0,33.989986,62.633507,33.989986,62.812592,33.989986,0,33.989986,56.8303416,33.989986,0,33.989986,70.3133316
34.010235,0,34.010235,32.404064,34.010235,31.975853,34.010235,0,34.010235,37.347953,34.010235,36.794709,34.010235,0,34.010235,37.306095,34.010235,36.973023,34.010235,0,34.010235,32.727855,34.010235,32.334816,34.010235,0,34.010235,62.670727,34.010235,62.859779,34.010235,0,34.010235,57.2135876,34.010235,0,34.010235,70.1165076
34.030483,0,34.030483,32.059387,34.030483,31.640503,34.030483,0,34.030483,37.10749,34.030483,36.605164,34.030483,0,34.030483,37.07856,34.030483,36.708107,34.030483,0,34.030483,32.68557,34.030483,32.317566,34.030483,0,34.030483,62.677727,34.030483,62.893585,34.030483,0,34.030483,57.1573976,34.030483,0,34.030483,69.6458476
34.050735,0,34.050735,31.961216,34.050735,31.597656,34.050735,0,34.050735,37.264286,34.050735,36.387321,34.050735,0,34.050735,37.354558,34.050735,36.917648,34.050735,0,34.050735,32.719341,34.050735,32.197723,34.050735,0,34.050735,62.732182,34.050735,63.003891,34.050735,0,34.050735,56.8196316,34.050735,0,34.050735,69.6202116
34.070984,0,34.070984,32.424786,34.070984,31.968963,34.070984,0,34.070984,37.242336,34.070984,36.383979,34.070984,0,34.070984,37.81149,34.070984,37.430396,34.070984,0,34.070984,32.937511,34.070984,32.412155,34.070984,0,34.070984,62.61755,34.070984,62.856644,34.070984,0,34.070984,56.67994,34.070984,0,34.070984,69.86025
34.091236,0,34.091236,32.681141,34.091236,32.126469,34.091236,0,34.091236,36.984593,34.091236,36.415989,34.091236,0,34.091236,37.559787,34.091236,37.315115,34.091236,0,34.091236,33.102101,34.091236,32.604771,34.091236,0,34.091236,62.662113,34.091236,62.787975,34.091236,0,34.091236,56.4167044,34.091236,0,34.091236,69.6456744
34.111485,0,34.111485,32.209057,34.111485,31.842183,34.111485,0,34.111485,36.389698,34.111485,36.017376,34.111485,0,34.111485,37.345414,34.111485,37.179084,34.111485,0,34.111485,32.548526,34.111485,32.138249,34.111485,0,34.111485,63.044926,34.111485,63.038776,34.111485,0,34.111485,56.3126888,34.111485,0,34.111485,68.3575188
34.131737,0,34.131737,32.640843,34.131737,32.058536,34.131737,0,34.131737,36.583027,34.131737,36.142681,34.131737,0,34.131737,37.335527,34.131737,37.082618,34.131737,0,34.131737,32.724163,34.131737,32.033123,34.131737,0,34.131737,63.005573,34.131737,63.091412,34.131737,0,34.131737,57.3441024,34.131737,0,34.131737,69.3344324
34.151985,0,34.151985,32.807686,34.151985,32.291493,34.151985,0,34.151985,36.653343,34.151985,36.021298,34.151985,0,34.151985,37.669911,34.151985,37.35339,34.151985,0,34.151985,32.719551,34.151985,32.040509,34.151985,0,34.151985,62.901749,34.151985,63.09782,34.151985,0,34.151985,57.4586312,34.151985,0,34.151985,69.5625812
34.172237,0,34.172237,32.703777,34.172237,32.200077,34.172237,0,34.172237,36.345272,34.172237,35.944881,34.172237,0,34.172237,37.504793,34.172237,37.540492,34.172237,0,34.172237,32.992283,34.172237,32.578403,34.172237,0,34.172237,62.805157,34.172237,62.769688,34.172237,0,34.172237,57.6964916,34.172237,0,34.172237,69.3854616
34.192486,0,34.192486,32.545242,34.192486,32.083084,34.192486,0,34.192486,36.968887,34.192486,36.559799,34.192486,0,34.192486,37.40834,34.192486,37.520984,34.192486,0,34.192486,32.547737,34.192486,32.35778,34.192486,0,34.192486,62.504395,34.192486,62.501076,34.192486,0,34.192486,57.722936,34.192486,0,34.192486,70.362616
34.212738,0,34.212738,32.660622,34.212738,32.180893,34.212738,0,34.212738,36.836487,34.212738,36.447327,34.212738,0,34.212738,38.066283,34.212738,38.121754,34.212738,0,34.212738,33.04744,34.212738,32.717957,34.212738,0,34.212738,62.212547,34.212738,62.281906,34.212738,0,34.212738,57.3132836,34.212738,0,34.212738,70.5736536
34.232986,0,34.232986,32.155453,34.232986,31.674671,34.232986,0,34.232986,36.683254,34.232986,35.990772,34.232986,0,34.232986,38.11328,34.232986,37.93467,34.232986,0,34.232986,33.268383,34.232986,32.811848,34.232986,0,34.232986,62.37508,34.232986,62.56686,34.232986,0,34.232986,57.132934,34.232986,0,34.232986,69.677874
34.253239,0,34.253239,32.01083,34.253239,31.482468,34.253239,0,34.253239,36.599895,34.253239,35.738518,34.253239,0,34.253239,38.419107,34.253239,38.225945,34.253239,0,34.253239,32.892643,34.253239,32.419991,34.253239,0,34.253239,62.633053,34.253239,62.862335,34.253239,0,34.253239,57.2167964,34.253239,0,34.253239,69.4710564000001
34.273487,0,34.273487,32.081314,34.273487,31.642231,34.273487,0,34.273487,36.370552,34.273487,35.875278,34.273487,0,34.273487,38.441191,34.273487,38.199883,34.273487,0,34.273487,32.894555,34.273487,32.308544,34.273487,0,34.273487,62.834869,34.273487,63.024937,34.273487,0,34.273487,56.9041372,34.273487,0,34.273487,69.5751172
34.293739,0,34.293739,32.278255,34.293739,31.965271,34.293739,0,34.293739,36.231876,34.293739,36.000824,34.293739,0,34.293739,37.870774,34.293739,37.843581,34.293739,0,34.293739,32.873546,34.293739,32.393403,34.293739,0,34.293739,62.735516,34.293739,62.789619,34.293739,0,34.293739,56.1353908,34.293739,0,34.293739,69.7727208
34.313988,0,34.313988,32.472775,34.313988,32.02005,34.313988,0,34.313988,36.776814,34.313988,36.432998,34.313988,0,34.313988,38.308666,34.313988,38.17689,34.313988,0,34.313988,33.171277,34.313988,32.697883,34.313988,0,34.313988,62.118114,34.313988,62.28904,34.313988,0,34.313988,57.1164832,34.313988,0,34.313988,70.0320232
34.33424,0,34.33424,32.625766,34.33424,32.142776,34.33424,0,34.33424,36.649471,34.33424,36.320678,34.33424,0,34.33424,39.456007,34.33424,39.066776,34.33424,0,34.33424,32.816135,34.33424,32.53305,34.33424,0,34.33424,62.011143,34.33424,62.200104,34.33424,0,34.33424,57.2598484,34.33424,0,34.33424,69.6835684
34.354488,0,34.354488,31.919143,34.354488,31.498558,34.354488,0,34.354488,36.046012,34.354488,35.683945,34.354488,0,34.354488,39.317197,34.354488,38.882349,34.354488,0,34.354488,32.615936,34.354488,32.371987,34.354488,0,34.354488,62.604073,34.354488,62.667671,34.354488,0,34.354488,56.7179024,34.354488,0,34.354488,68.9391824
34.374741,0,34.374741,32.280559,34.374741,31.698345,34.374741,0,34.374741,36.296596,34.374741,35.79517,34.374741,0,34.374741,38.84991,34.374741,38.441469,34.374741,0,34.374741,32.349201,34.374741,31.952694,34.374741,0,34.374741,62.7813,34.374741,62.894161,34.374741,0,34.374741,56.43487,34.374741,0,34.374741,69.10681
34.394989,0,34.394989,32.665237,34.394989,31.958184,34.394989,0,34.394989,36.650497,34.394989,35.919602,34.394989,0,34.394989,39.122815,34.394989,38.448864,34.394989,0,34.394989,32.57978,34.394989,31.932038,34.394989,0,34.394989,62.426575,34.394989,62.730476,34.394989,0,34.394989,55.68293,34.394989,0,34.394989,69.77958
34.415237,0,34.415237,32.196907,34.415237,31.509174,34.415237,0,34.415237,36.122612,34.415237,35.36037,34.415237,0,34.415237,39.260357,34.415237,38.701666,34.415237,0,34.415237,32.640388,34.415237,32.085331,34.415237,0,34.415237,62.474823,34.415237,62.779034,34.415237,0,34.415237,55.7288924,34.415237,0,34.415237,69.8663924
34.43549,0,34.43549,32.033245,34.43549,31.530365,34.43549,0,34.43549,35.430546,34.43549,34.877892,34.43549,0,34.43549,39.010614,34.43549,38.592931,34.43549,0,34.43549,32.316487,34.43549,31.796829,34.43549,0,34.43549,62.760166,34.43549,62.963249,34.43549,0,34.43549,55.4851508,34.43549,0,34.43549,69.5896608
34.455738,0,34.455738,32.052113,34.455738,31.528564,34.455738,0,34.455738,36.24033,34.455738,35.589645,34.455738,0,34.455738,38.827187,34.455738,38.483496,34.455738,0,34.455738,32.48164,34.455738,31.937157,34.455738,0,34.455738,62.658443,34.455738,62.800354,34.455738,0,34.455738,55.6350684,34.455738,0,34.455738,69.4544784
34.47599,0,34.47599,31.227649,34.47599,30.988976,34.47599,0,34.47599,36.141544,34.47599,35.771126,34.47599,0,34.47599,38.251609,34.47599,38.011816,34.47599,0,34.47599,32.126339,34.47599,31.917793,34.47599,0,34.47599,62.834431,34.47599,62.794754,34.47599,0,34.47599,55.7374428,34.47599,0,34.47599,68.7298028
34.496239,0,34.496239,31.552838,34.496239,31.384201,34.496239,0,34.496239,35.886608,34.496239,35.66938,34.496239,0,34.496239,38.405181,34.496239,38.170216,34.496239,0,34.496239,32.519818,34.496239,32.351326,34.496239,0,34.496239,62.624439,34.496239,62.567024,34.496239,0,34.496239,56.0796032,34.496239,0,34.496239,69.1300332
34.516491,0,34.516491,32.699333,34.516491,32.191471,34.516491,0,34.516491,35.842827,34.516491,35.492855,34.516491,0,34.516491,38.965474,34.516491,38.672002,34.516491,0,34.516491,32.718353,34.516491,32.352245,34.516491,0,34.516491,62.381256,34.516491,62.445988,34.516491,0,34.516491,55.8692528,34.516491,0,34.516491,69.2087128
34.536739,0,34.536739,31.730488,34.536739,31.292164,34.536739,0,34.536739,35.559605,34.536739,34.943966,34.536739,0,34.536739,38.685275,34.536739,38.124405,34.536739,0,34.536739,32.585148,34.536739,32.176495,34.536739,0,34.536739,62.638935,34.536739,62.764095,34.536739,0,34.536739,56.160318,34.536739,0,34.536739,68.772788
34.556992,0,34.556992,32.163971,34.556992,31.694172,34.556992,0,34.556992,36.379311,34.556992,35.732441,34.556992,0,34.556992,38.555089,34.556992,38.054172,34.556992,0,34.556992,32.988426,34.556992,32.62875,34.556992,0,34.556992,62.460701,34.556992,62.461048,34.556992,0,34.556992,56.8106288,34.556992,0,34.556992,69.0309088
34.57724,0,34.57724,32.802868,34.57724,32.275848,34.57724,0,34.57724,36.914303,34.57724,36.606269,34.57724,0,34.57724,40.078477,34.57724,39.354481,34.57724,0,34.57724,33.212139,34.57724,32.751518,34.57724,0,34.57724,62.063213,34.57724,62.038979,34.57724,0,34.57724,56.8279444,34.57724,0,34.57724,69.3520544
34.597492,0,34.597492,32.061196,34.597492,31.71537,34.597492,0,34.597492,36.447441,34.597492,36.097809,34.597492,0,34.597492,40.779286,34.597492,40.015236,34.597492,0,34.597492,33.229546,34.597492,32.734421,34.597492,0,34.597492,62.120834,34.597492,62.059334,34.597492,0,34.597492,56.2443492,34.597492,0,34.597492,68.3079692
34.617741,0,34.617741,32.294937,34.617741,31.747139,34.617741,0,34.617741,36.043831,34.617741,35.545723,34.617741,0,34.617741,45.016595,34.617741,43.436237,34.617741,0,34.617741,32.944512,34.617741,32.439529,34.617741,0,34.617741,62.073425,34.617741,62.153923,34.617741,0,34.617741,55.79677,34.617741,0,34.617741,68.71439
34.637993,0,34.637993,32.155468,34.637993,31.565323,34.637993,0,34.637993,35.279674,34.637993,34.88131,34.637993,0,34.637993,62.706786,34.637993,57.212652,34.637993,0,34.637993,32.530574,34.637993,31.957009,34.637993,0,34.637993,62.268124,34.637993,62.380508,34.637993,0,34.637993,55.1018612,34.637993,0,34.637993,69.1729612
34.658241,0,34.658241,31.882004,34.658241,31.306889,34.658241,0,34.658241,35.530106,34.658241,35.129734,34.658241,0,34.658241,86.384891,34.658241,75.948888,34.658241,0,34.658241,32.517967,34.658241,31.919552,34.658241,0,34.658241,62.369339,34.658241,62.464092,34.658241,0,34.658241,55.2689732,34.658241,0,34.658241,69.3167532
34.678493,0,34.678493,31.808071,34.678493,31.155994,34.678493,0,34.678493,35.933491,34.678493,35.391193,34.678493,0,34.678493,76.505563,34.678493,68.205147,34.678493,0,34.678493,32.451458,34.678493,32.073856,34.678493,0,34.678493,62.320637,34.678493,62.424183,34.678493,0,34.678493,55.5564856,34.678493,0,34.678493,69.2465356
34.698742,0,34.698742,31.366439,34.698742,30.850654,34.698742,0,34.698742,35.483161,34.698742,34.9496,34.698742,0,34.698742,50.660328,34.698742,47.77892,34.698742,0,34.698742,32.477859,34.698742,31.886863,34.698742,0,34.698742,62.379662,34.698742,62.60965,34.698742,0,34.698742,55.3571456,34.698742,0,34.698742,68.0678256
34.718994,0,34.718994,31.73494,34.718994,31.28793,34.718994,0,34.718994,35.244385,34.718994,34.750477,34.718994,0,34.718994,41.691576,34.718994,40.596837,34.718994,0,34.718994,33.147698,34.718994,32.563618,34.718994,0,34.718994,62.045944,34.718994,62.304653,34.718994,0,34.718994,55.9169372,34.718994,0,34.718994,67.8358372
34.739243,0,34.739243,32.110455,34.739243,31.59095,34.739243,0,34.739243,36.042492,34.739243,35.410942,34.739243,0,34.739243,39.63115,34.739243,38.893248,34.739243,0,34.739243,33.367222,34.739243,32.912087,34.739243,0,34.739243,61.93449,34.739243,62.120712,34.739243,0,34.739243,55.933682,34.739243,0,34.739243,68.261112
34.759491,0,34.759491,31.429894,34.759491,31.095608,34.759491,0,34.759491,35.825508,34.759491,35.380558,34.759491,0,34.759491,38.765895,34.759491,38.118303,34.759491,0,34.759491,32.988304,34.759491,32.581989,34.759491,0,34.759491,62.400955,34.759491,62.476887,34.759491,0,34.759491,55.361884,34.759491,0,34.759491,67.990584
34.779743,0,34.779743,31.04929,34.779743,30.903278,34.779743,0,34.779743,35.243099,34.779743,34.862865,34.779743,0,34.779743,37.669152,34.779743,37.431457,34.779743,0,34.779743,33.052708,34.779743,32.699634,34.779743,0,34.779743,62.751278,34.779743,62.746983,34.779743,0,34.779743,54.7743764,34.779743,0,34.779743,67.3892764
34.799992,0,34.799992,31.516365,34.799992,31.229313,34.799992,0,34.799992,35.456322,34.799992,35.0555,34.799992,0,34.799992,37.539566,34.799992,37.119427,34.799992,0,34.799992,32.988205,34.799992,32.524205,34.799992,0,34.799992,62.438934,34.799992,62.552837,34.799992,0,34.799992,54.9204492,34.799992,0,34.799992,67.7896492
34.820244,0,34.820244,31.519123,34.820244,31.129101,34.820244,0,34.820244,35.608631,34.820244,35.097683,34.820244,0,34.820244,37.08997,34.820244,36.62746,34.820244,0,34.820244,32.551747,34.820244,32.10799,34.820244,0,34.820244,62.485851,34.820244,62.570324,34.820244,0,34.820244,54.7253488,34.820244,0,34.820244,68.3576888
34.840492,0,34.840492,31.515324,34.840492,30.994335,34.840492,0,34.840492,35.430333,34.840492,35.077518,34.840492,0,34.840492,36.833279,34.840492,36.469547,34.840492,0,34.840492,32.745419,34.840492,32.293338,34.840492,0,34.840492,62.508556,34.840492,62.596844,34.840492,0,34.840492,54.4765328,34.840492,0,34.840492,68.4947328
