,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,rad,,rad,,rad,,rad
,PBTTT doped,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped,,PBTTT undoped,,PBTTT dedoped,,PBTTT dedoped,,PBTTT dedoped,,back,,back,,back,,doped,,undoped,,dedoped,,back
5.2346802,119.007282,5.2346802,627.112564,5.2346802,356.381632,5.2346802,92.9053519999999,5.2346802,298.106164,5.2346802,195.547842,5.2346802,117.335952,5.2346802,336.702464,5.2346802,225.505672,5.2346802,579.51074,5.2346802,634.17853,5.2346802,608.86414,,,,,,,,
5.2549305,119.949362,5.2549305,672.241452,5.2549305,379.514716,5.2549305,93.278342,5.2549305,300.098552,5.2549305,197.168316,5.2549305,119.810992,5.2549305,335.503652,5.2549305,226.925456,5.2549305,577.01099,5.2549305,634.71979,5.2549305,606.96057,,,,,,,,
5.2751808,119.967752,5.2751808,762.106792,5.2751808,422.386464,5.2751808,94.3820020000001,5.2751808,312.237092,5.2751808,202.757944,5.2751808,122.936082,5.2751808,346.328292,5.2751808,232.845164,5.2751808,573.66309,5.2751808,632.51984,5.2751808,604.23578,,,,,,,,
5.2954311,119.607036,5.2954311,837.258768,5.2954311,455.205816,5.2954311,94.394146,5.2954311,325.792968,5.2954311,207.219826,5.2954311,124.004306,5.2954311,360.002068,5.2954311,237.185276,5.2954311,571.46527,5.2954311,627.45111,5.2954311,601.49457,,,,,,,,
5.3156815,119.441634,5.3156815,906.875548,5.3156815,486.323596,5.3156815,95.595134,5.3156815,333.648948,5.3156815,211.134826,5.3156815,124.238754,5.3156815,367.686348,5.3156815,240.406736,5.3156815,568.71838,5.3156815,623.79596,5.3156815,598.61542,,,,,,,,
5.3359313,117.660992,5.3359313,1034.97184,5.3359313,545.400972,5.3359313,94.191992,5.3359313,341.83794,5.3359313,216.438922,5.3359313,124.371742,5.3359313,375.21354,5.3359313,245.832292,5.3359313,567.48364,5.3359313,621.74005,5.3359313,596.00244,,,,,,,,
5.3561816,113.128368,5.3561816,1201.459968,5.3561816,620.42402,5.3561816,90.901068,5.3561816,355.118768,5.3561816,222.52659,5.3561816,122.294988,5.3561816,387.540368,5.3561816,251.90458,5.3561816,566.89966,5.3561816,618.55786,5.3561816,593.6134,,,,,,,,
5.3764319,110.217564,5.3764319,1342.294336,5.3764319,682.699608,5.3764319,90.718784,5.3764319,368.600136,5.3764319,226.851858,5.3764319,119.165014,5.3764319,396.233636,5.3764319,255.052418,5.3764319,566.18878,5.3764319,615.77197,5.3764319,591.16766,,,,,,,,
5.3966823,108.61494,5.3966823,1487.217172,5.3966823,745.68946,5.3966823,89.6797,5.3966823,378.928872,5.3966823,230.58939,5.3966823,117.23481,5.3966823,408.022472,5.3966823,258.85911,5.3966823,564.0777,5.3966823,612.30719,5.3966823,588.9317,,,,,,,,
5.4169321,110.669376,5.4169321,1749.740656,5.4169321,863.747156,5.4169321,93.671326,5.4169321,398.888556,5.4169321,240.233526,5.4169321,118.677126,5.4169321,426.408756,5.4169321,267.170846,5.4169321,559.29657,5.4169321,609.55737,5.4169321,586.33112,,,,,,,,
5.4371824,112.5973,5.4371824,2015.111064,5.4371824,985.833056,5.4371824,96.0731300000001,5.4371824,415.505564,5.4371824,248.622866,5.4371824,118.93965,5.4371824,441.880664,5.4371824,274.984616,5.4371824,555.5636,5.4371824,608.18628,5.4371824,583.92212,,,,,,,,
5.4574327,113.097972,5.4574327,2277.988116,5.4574327,1105.85648,5.4574327,93.1318420000001,5.4574327,432.296316,5.4574327,256.36315,5.4574327,118.362802,5.4574327,458.909916,5.4574327,283.14483,5.4574327,554.57819,5.4574327,606.26782,5.4574327,581.64185,,,,,,,,
5.4776831,111.090558,5.4776831,2474.14426,5.4776831,1188.7248,5.4776831,93.036788,5.4776831,448.12506,5.4776831,262.82332,5.4776831,119.978748,5.4776831,471.81856,5.4776831,288.54732,5.4776831,551.98401,5.4776831,604.25195,5.4776831,579.77075,,,,,,,,
5.4979334,108.031654,5.4979334,2903.5065,5.4979334,1382.431384,5.4979334,91.939854,5.4979334,481.0545,5.4979334,277.803374,5.4979334,119.691874,5.4979334,507.686,5.4979334,304.119834,5.4979334,550.18933,5.4979334,600.7215,5.4979334,577.47943,,,,,,,,
5.5181832,109.778126,5.5181832,3254.877988,5.5181832,1542.018896,5.5181832,92.9531760000001,5.5181832,511.563388,5.5181832,292.602176,5.5181832,120.572376,5.5181832,540.670788,5.5181832,319.593796,5.5181832,546.28027,5.5181832,599.04376,5.5181832,574.68292,,,,,,,,
5.5384336,110.408358,5.5384336,3521.628444,5.5384336,1658.521952,5.5384336,93.234168,5.5384336,540.916944,5.5384336,306.506462,5.5384336,120.215308,5.5384336,571.530344,5.5384336,333.181352,5.5384336,543.93811,5.5384336,596.72113,5.5384336,572.62579,,,,,,,,
5.5586839,109.005426,5.5586839,3620.243852,5.5586839,1693.423184,5.5586839,91.900746,5.5586839,565.428652,5.5586839,317.914984,5.5586839,118.040576,5.5586839,596.086452,5.5586839,343.760984,5.5586839,542.86932,5.5586839,595.53204,5.5586839,571.21918,,,,,,,,
5.5789342,107.139722,5.5789342,4166.077856,5.5789342,1939.619168,5.5789342,91.6927619999999,5.5789342,633.783456,5.5789342,348.631568,5.5789342,116.020642,5.5789342,674.643856,5.5789342,377.827068,5.5789342,541.17059,5.5789342,593.51337,5.5789342,569.35236,,,,,,,,
5.599184,106.695648,5.599184,4346.532848,5.599184,2019.93318,5.599184,90.351958,5.599184,689.471548,5.599184,373.65338,5.599184,114.511198,5.599184,729.817748,5.599184,401.88808,5.599184,539.53931,5.599184,591.69421,5.599184,563.0271,,,,,,,,
5.6194344,104.955846,5.6194344,4423.123956,5.6194344,2056.987796,5.6194344,86.619046,5.6194344,756.022656,5.6194344,402.730996,5.6194344,113.835416,5.6194344,784.523956,5.6194344,425.037996,5.6194344,538.79102,5.6194344,589.89062,5.6194344,554.08142,,,,,,,,
5.6396847,104.494912,5.6396847,4282.480992,5.6396847,2020.98714,5.6396847,85.2938620000001,5.6396847,823.403092,5.6396847,441.88484,5.6396847,114.972082,5.6396847,833.677992,5.6396847,453.80194,5.6396847,537.15344,5.6396847,588.33209,5.6396847,556.41455,,,,,,,,
5.659935,105.52943,5.659935,4559.99258,5.659935,2185.875196,5.659935,86.7560599999999,5.659935,965.70208,5.659935,517.413296,5.659935,113.77925,5.659935,963.00528,5.659935,520.876996,5.659935,534.64685,5.659935,586.79285,5.659935,557.20667,,,,,,,,
5.6801853,105.904682,5.6801853,4473.366584,5.6801853,2163.924308,5.6801853,87.850362,5.6801853,1101.577984,5.6801853,585.996708,5.6801853,111.779932,5.6801853,1070.382784,5.6801853,573.833808,5.6801853,532.97504,5.6801853,582.64618,5.6801853,556.40466,,,,,,,,
5.7004352,107.012572,5.7004352,4321.49204,5.7004352,2109.348784,5.7004352,87.443172,5.7004352,1265.44254,5.7004352,667.853484,5.7004352,111.289982,5.7004352,1193.14184,5.7004352,633.241484,5.7004352,530.90149,5.7004352,579.8288,5.7004352,555.03143,,,,,,,,
5.7206855,107.079236,5.7206855,3929.319132,5.7206855,1930.240556,5.7206855,86.186046,5.7206855,1420.177732,5.7206855,744.998756,5.7206855,110.938916,5.7206855,1274.322332,5.7206855,673.726156,5.7206855,529.33252,5.7206855,577.93964,5.7206855,553.22687,,,,,,,,
5.7409358,106.612878,5.7409358,3943.455248,5.7409358,1958.582856,5.7409358,85.1884980000001,5.7409358,1750.429848,5.7409358,911.786456,5.7409358,112.586208,5.7409358,1501.176348,5.7409358,789.048756,5.7409358,527.27771,5.7409358,576.99371,5.7409358,551.26312,,,,,,,,
5.7611861,108.141586,5.7611861,3665.817572,5.7611861,1837.167904,5.7611861,87.247846,5.7611861,2050.385472,5.7611861,1060.661104,5.7611861,114.469276,5.7611861,1648.630072,5.7611861,862.560804000001,5.7611861,523.43182,5.7611861,575.03119,5.7611861,548.75983,,,,,,,,
5.781436,108.556422,5.781436,3284.008684,5.781436,1662.147424,5.781436,88.7820020000002,5.781436,2340.267784,5.781436,1205.115824,5.781436,112.326192,5.781436,1749.858584,5.781436,911.385324,5.781436,519.78534,5.781436,573.49493,5.781436,546.49823,,,,,,,,
5.8016863,107.374426,5.8016863,2838.279892,5.8016863,1454.272284,5.8016863,90.127116,5.8016863,2641.633192,5.8016863,1356.187084,5.8016863,113.475436,5.8016863,1779.592892,5.8016863,927.553984,5.8016863,517.01062,5.8016863,572.86084,5.8016863,545.33118,,,,,,,,
5.8219366,105.598304,5.8219366,2703.218512,5.8219366,1404.996992,5.8219366,88.990334,5.8219366,3208.520012,5.8219366,1646.888292,5.8219366,112.993934,5.8219366,1956.266612,5.8219366,1019.727292,5.8219366,516.24463,5.8219366,570.64349,5.8219366,544.40234,,,,,,,,
5.8421869,105.652412,5.8421869,2399.975656,5.8421869,1261.880584,5.8421869,88.2596520000001,5.8421869,3544.374256,5.8421869,1816.992784,5.8421869,111.458132,5.8421869,1959.907956,5.8421869,1024.198984,5.8421869,515.82214,5.8421869,568.84662,5.8421869,543.48218,,,,,,,,
5.8624372,103.548718,5.8624372,2121.083524,5.8624372,1125.850928,5.8624372,85.330158,5.8624372,3815.893324,5.8624372,1955.582628,5.8624372,110.149858,5.8624372,1934.356924,5.8624372,1014.719328,5.8624372,514.57391,5.8624372,566.08173,5.8624372,542.13531,,,,,,,,
5.8826871,104.565962,5.8826871,1891.881752,5.8826871,1010.30786,5.8826871,87.014262,5.8826871,4048.987952,5.8826871,2069.50256,5.8826871,112.747962,5.8826871,1913.631552,5.8826871,1003.83466,5.8826871,510.32864,5.8826871,561.89154,5.8826871,539.4707,,,,,,,,
5.9029374,103.691996,5.9029374,1779.320764,5.9029374,961.407856,5.9029374,85.1774660000001,5.9029374,4469.904064,5.9029374,2294.253156,5.9029374,111.527746,5.9029374,2044.508064,5.9029374,1074.888056,5.9029374,508.64087,5.9029374,557.74353,5.9029374,536.95087,,,,,,,,
5.9231877,102.789824,5.9231877,1606.799616,5.9231877,880.846064,5.9231877,84.975064,5.9231877,4615.086816,5.9231877,2378.722864,5.9231877,110.795804,5.9231877,2067.658816,5.9231877,1090.146864,5.9231877,507.33508,5.9231877,556.31482,5.9231877,535.56378,,,,,,,,
5.9434381,102.646096,5.9434381,1445.004944,5.9434381,802.665676,5.9434381,84.8369560000001,5.9434381,4659.214944,5.9434381,2409.295876,5.9434381,108.950296,5.9434381,2049.035044,5.9434381,1083.769476,5.9434381,505.61942,5.9434381,555.59888,5.9434381,533.57977,,,,,,,,
5.9636879,99.040442,5.9636879,1301.72628,5.9636879,729.7507,5.9636879,85.426432,5.9636879,4735.64838,5.9636879,2445.153,5.9636879,106.348002,5.9636879,1996.69478,5.9636879,1055.0025,5.9636879,504.58844,5.9636879,553.84485,5.9636879,531.36725,,,,,,,,
5.9839382,97.836226,5.9839382,1238.360032,5.9839382,699.94112,5.9839382,86.590436,5.9839382,5116.018632,5.9839382,2652.50722,5.9839382,105.000656,5.9839382,2044.868532,5.9839382,1083.55252,5.9839382,503.09302,5.9839382,551.22589,5.9839382,529.6524,,,,,,,,
6.0041885,101.626348,6.0041885,1137.039948,6.0041885,649.575916,6.0041885,87.8803079999999,6.0041885,5186.804248,6.0041885,2697.544916,6.0041885,108.066588,6.0041885,1935.260248,6.0041885,1032.647916,6.0041885,499.62036,6.0041885,549.24396,6.0041885,527.89532,,,,,,,,
6.0244389,102.067372,6.0244389,1020.014236,6.0244389,589.697196,6.0244389,86.8995820000001,6.0244389,5017.314136,6.0244389,2615.529696,6.0244389,107.913252,6.0244389,1721.760436,6.0244389,927.556496,6.0244389,497.60489,6.0244389,546.61322,6.0244389,525.78192,,,,,,,,
6.0446892,100.95431,6.0446892,939.871,6.0446892,550.46918,6.0446892,86.1913700000001,6.0446892,4933.0197,6.0446892,2579.10418,6.0446892,108.08169,6.0446892,1517.5634,6.0446892,828.63948,6.0446892,495.7648,6.0446892,544.7655,6.0446892,523.4306,,,,,,,,
6.064939,102.653834,6.064939,883.945736,6.064939,523.477724,6.064939,87.7792540000001,6.064939,4880.982236,6.064939,2569.233524,6.064939,109.005884,6.064939,1362.115536,6.064939,756.042124,6.064939,492.52643,6.064939,542.39722,6.064939,521.14148,,,,,,,,
6.0851893,105.52696,6.0851893,806.610504,6.0851893,483.61602,6.0851893,88.4711800000001,6.0851893,4515.443704,6.0851893,2389.07892,6.0851893,109.25267,6.0851893,1149.360004,6.0851893,651.37062,6.0851893,489.8548,6.0851893,540.65033,6.0851893,519.23315,,,,,,,,
6.1054397,106.778668,6.1054397,730.971184,6.1054397,444.244752,6.1054397,87.821628,6.1054397,4011.388884,6.1054397,2132.572252,6.1054397,111.241978,6.1054397,941.337884,6.1054397,548.100852,6.1054397,487.88861,6.1054397,538.71643,6.1054397,517.32379,,,,,,,,
6.12569,105.012446,6.12569,680.076432,6.12569,416.704764,6.12569,85.4951760000001,6.12569,3664.645832,6.12569,1949.526164,6.12569,108.414676,6.12569,809.510932,6.12569,478.916364,6.12569,487.49527,6.12569,536.92639,6.12569,516.57428,,,,,,,,
6.1459398,103.233512,6.1459398,632.817312,6.1459398,391.504188,6.1459398,84.822562,6.1459398,3293.075212,6.1459398,1765.807988,6.1459398,104.954832,6.1459398,714.389212,6.1459398,430.782888,6.1459398,486.60294,6.1459398,535.81274,6.1459398,515.57501,,,,,,,,
6.1661901,99.303478,6.1661901,580.106504,6.1661901,364.363816,6.1661901,83.024728,6.1661901,2830.281004,6.1661901,1535.288176,6.1661901,103.457468,6.1661901,623.809004,6.1661901,386.120276,6.1661901,485.73801,6.1661901,535.86633,6.1661901,514.54077,,,,,,,,
6.1864405,97.6184600000002,6.1864405,523.742964,6.1864405,335.794444,6.1864405,82.13683,6.1864405,2313.522664,6.1864405,1270.504624,6.1864405,104.29211,6.1864405,544.400864,6.1864405,346.068674,6.1864405,484.1152,6.1864405,534.01428,6.1864405,512.55823,,,,,,,,
6.2066908,96.625024,6.2066908,494.665116,6.2066908,319.679398,6.2066908,81.1413739999999,6.2066908,2005.611616,6.2066908,1111.665628,6.2066908,106.332724,6.2066908,504.565516,6.2066908,326.866528,6.2066908,482.46143,6.2066908,531.50757,6.2066908,510.31381,,,,,,,,
6.2269411,96.8547280000001,6.2269411,468.668264,6.2269411,304.278534,6.2269411,82.0408880000001,6.2269411,1716.010464,6.2269411,963.886784,6.2269411,106.969598,6.2269411,472.956964,6.2269411,310.218664,6.2269411,479.85571,6.2269411,529.22003,6.2269411,508.54993,,,,,,,,
6.247191,100.02784,6.247191,438.37528,6.247191,287.944618,6.247191,85.3184200000001,6.247191,1432.22828,6.247191,818.873548,6.247191,107.21943,6.247191,438.94118,6.247191,292.233988,6.247191,476.8457,6.247191,527.32135,6.247191,506.69171,,,,,,,,
6.2674413,99.427324,6.2674413,401.780216,6.2674413,267.747852,6.2674413,86.562824,6.2674413,1166.867316,6.2674413,677.899012,6.2674413,108.221934,6.2674413,399.345716,6.2674413,272.145442,6.2674413,475.07028,6.2674413,526.28607,6.2674413,505.51199,,,,,,,,
6.2876916,96.55529,6.2876916,384.424868,6.2876916,257.889916,6.2876916,86.19884,6.2876916,1036.989568,6.2876916,611.271396,6.2876916,108.99126,6.2876916,383.014868,6.2876916,264.390336,6.2876916,473.0802,6.2876916,525.79761,6.2876916,504.50092,,,,,,,,
6.3079419,97.2117140000001,6.3079419,362.700152,6.3079419,245.970946,6.3079419,85.4632439999999,6.3079419,906.148412,6.3079419,541.162996,6.3079419,107.420694,6.3079419,365.044082,6.3079419,254.439756,6.3079419,471.29813,6.3079419,522.85974,6.3079419,502.28867,,,,,,,,
6.3281918,97.3780519999999,6.3281918,340.495984,6.3281918,234.32147,6.3281918,84.263122,6.3281918,788.720904,6.3281918,478.34118,6.3281918,106.190132,6.3281918,347.696184,6.3281918,243.63824,6.3281918,469.96719,6.3281918,520.75708,6.3281918,500.3241,,,,,,,,
6.3484421,96.3014500000001,6.3484421,319.6799,6.3484421,222.200366,6.3484421,84.56439,6.3484421,686.464,6.3484421,421.874876,6.3484421,105.44775,6.3484421,332.63339,6.3484421,233.504196,6.3484421,468.8208,6.3484421,517.91125,6.3484421,498.55002,,,,,,,,
6.3686924,95.4326540000002,6.3686924,307.885834,6.3686924,216.394122,6.3686924,85.4310740000002,6.3686924,638.357104,6.3686924,396.849802,6.3686924,104.564614,6.3686924,326.453214,6.3686924,230.654132,6.3686924,466.98773,6.3686924,515.88458,6.3686924,496.29724,,,,,,,,
6.3889427,94.2347140000001,6.3889427,290.294262,6.3889427,207.154574,6.3889427,85.8544040000001,6.3889427,578.227612,6.3889427,364.964934,6.3889427,104.214574,6.3889427,311.337412,6.3889427,223.509314,6.3889427,465.06833,6.3889427,515.20624,6.3889427,494.90018,,,,,,,,
6.409193,92.1579440000001,6.409193,273.061648,6.409193,198.405194,6.409193,82.9572040000001,6.409193,527.073568,6.409193,336.911724,6.409193,103.353994,6.409193,296.793088,6.409193,216.153914,6.409193,464.18158,6.409193,514.53186,6.409193,493.63898,,,,,,,,
6.4294429,94.183508,6.4294429,260.913238,6.4294429,190.979986,6.4294429,83.973248,6.4294429,477.700328,6.4294429,308.993226,6.4294429,105.729468,6.4294429,285.977078,6.4294429,209.946236,6.4294429,460.58331,6.4294429,511.04556,6.4294429,490.90942,,,,,,,,
6.4496932,96.787962,6.4496932,254.825886,6.4496932,188.28504,6.4496932,83.8381920000001,6.4496932,452.814796,6.4496932,294.95862,6.4496932,106.346672,6.4496932,282.873676,6.4496932,208.41248,6.4496932,458.27454,6.4496932,508.38367,6.4496932,489.16895,,,,,,,,
6.4699435,95.9164480000001,6.4699435,243.890316,6.4699435,181.853014,6.4699435,84.4473880000001,6.4699435,423.715436,6.4699435,278.870594,6.4699435,103.233218,6.4699435,273.871396,6.4699435,203.210744,6.4699435,457.77496,6.4699435,506.63422,6.4699435,487.75473,,,,,,,,
6.4901938,94.3066020000001,6.4901938,230.091084,6.4901938,174.593498,6.4901938,83.5429320000001,6.4901938,390.955584,6.4901938,261.987058,6.4901938,101.247462,6.4901938,262.840714,6.4901938,196.992368,6.4901938,457.30609,6.4901938,507.01318,6.4901938,487.14941,,,,,,,,
6.5104437,92.662424,6.5104437,221.177754,6.5104437,168.86034,6.5104437,82.318124,6.5104437,365.081444,6.5104437,247.00914,6.5104437,99.768744,6.5104437,255.972074,6.5104437,192.2473,6.5104437,457.34003,6.5104437,504.39853,6.5104437,485.3501,,,,,,,,
6.530694,93.111868,6.530694,222.250522,6.530694,168.051346,6.530694,83.479668,6.530694,357.142852,6.530694,242.277786,6.530694,100.172478,6.530694,256.844092,6.530694,193.257766,6.530694,454.33386,6.530694,499.51459,6.530694,482.12732,,,,,,,,
6.5509443,93.6454,6.5509443,217.19718,6.5509443,164.673252,6.5509443,83.5768000000001,6.5509443,339.98741,6.5509443,232.447242,6.5509443,101.41213,6.5509443,254.07206,6.5509443,191.980502,6.5509443,451.3924,6.5509443,496.08395,6.5509443,479.50574,,,,,,,,
6.5711946,90.323704,6.5711946,207.124946,6.5711946,158.906298,6.5711946,83.0467240000001,6.5711946,320.580756,6.5711946,221.623648,6.5711946,100.892064,6.5711946,247.848216,6.5711946,187.430778,6.5711946,450.30988,6.5711946,495.44077,6.5711946,478.42871,,,,,,,,
6.591445,90.683318,6.591445,199.257124,6.591445,154.860194,6.591445,83.6288079999999,6.591445,301.350324,6.591445,212.458034,6.591445,99.858608,6.591445,238.580854,6.591445,182.167744,6.591445,448.78146,6.591445,494.94513,6.591445,477.26993,,,,,,,,
6.6116948,93.5364920000001,6.6116948,195.530504,6.6116948,154.44087,6.6116948,84.6627120000001,6.6116948,293.232584,6.6116948,209.48116,6.6116948,100.244372,6.6116948,234.111554,6.6116948,180.61018,6.6116948,447.06549,6.6116948,494.29333,6.6116948,475.50195,,,,,,,,
6.6319451,93.945956,6.6319451,189.086054,6.6319451,152.019818,6.6319451,83.923866,6.6319451,280.866874,6.6319451,202.608568,6.6319451,99.309726,6.6319451,227.460384,6.6319451,177.713728,6.6319451,446.44757,6.6319451,493.02338,6.6319451,473.90021,,,,,,,,
6.6521955,93.967512,6.6521955,183.427668,6.6521955,148.568064,6.6521955,83.1987720000001,6.6521955,269.239558,6.6521955,194.687324,6.6521955,100.460862,6.6521955,225.809998,6.6521955,175.841444,6.6521955,444.65359,6.6521955,490.99686,6.6521955,472.56128,,,,,,,,
6.6724458,93.23776,6.6724458,181.198142,6.6724458,146.15573,6.6724458,81.5905999999999,6.6724458,258.354392,6.6724458,187.70712,6.6724458,100.58517,6.6724458,224.198082,6.6724458,173.52316,6.6724458,443.8042,6.6724458,488.36414,6.6724458,471.13345,,,,,,,,
6.6926956,93.7599,6.6926956,178.189442,6.6926956,144.34554,6.6926956,81.3603000000001,6.6926956,252.913562,6.6926956,184.1404,6.6926956,100.13496,6.6926956,220.670952,6.6926956,171.76448,6.6926956,441.3804,6.6926956,486.32269,6.6926956,469.30505,,,,,,,,
6.7129459,94.4251020000002,6.7129459,175.61361,6.7129459,142.258214,6.7129459,80.5263520000002,6.7129459,246.47067,6.7129459,180.099224,6.7129459,98.9738020000001,6.7129459,217.47097,6.7129459,169.713414,6.7129459,439.24704,6.7129459,484.0726,6.7129459,467.30603,,,,,,,,
6.7331963,94.995724,6.7331963,170.14106,6.7331963,139.06855,6.7331963,83.5186140000001,6.7331963,239.8661,6.7331963,176.31165,6.7331963,100.131834,6.7331963,213.49659,6.7331963,167.92908,6.7331963,436.11023,6.7331963,482.51535,6.7331963,465.63715,,,,,,,,
6.7534466,94.160162,6.7534466,166.98708,6.7534466,137.271762,6.7534466,85.6742620000001,6.7534466,235.29293,6.7534466,173.554172,6.7534466,100.884162,6.7534466,210.49801,6.7534466,166.934782,6.7534466,433.28674,6.7534466,479.88315,6.7534466,463.33514,,,,,,,,
