Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
3260.555,0.003366,0.2644,0.3941,0.5207,0.6239,0.7626
3261.038,0.003374,0.2645,0.3941,0.5207,0.6239,0.7627
3261.52,0.003349,0.2646,0.3943,0.5207,0.6237,0.7629
3262.002,0.003301,0.2646,0.39440000000000003,0.5207,0.6234,0.7631
3262.484,0.003238,0.2646,0.3946,0.5207,0.6231,0.7632
3262.966,0.003158,0.2646,0.3947,0.5208,0.623,0.7634
3263.448,0.003059,0.2646,0.39490000000000003,0.521,0.623,0.7636
3263.93,0.002949,0.2645,0.3951,0.5212,0.6232,0.7639
3264.412,0.00285,0.2645,0.39540000000000003,0.5215,0.6235,0.7643
3264.895,0.002794,0.2645,0.3957,0.5218,0.6239,0.7648
3265.377,0.002827,0.2646,0.396,0.5221,0.6243,0.7654
3265.859,0.002975,0.2649,0.39640000000000003,0.5223,0.6248,0.766
3266.341,0.003281,0.2652,0.3967,0.5225,0.6254,0.7665
3266.823,0.003655,0.2657,0.39690000000000003,0.5227,0.6259,0.7669
3267.305,0.004037,0.2662,0.397,0.5228,0.6265,0.7672
3267.787,0.004289,0.2665,0.397,0.5228,0.6269,0.7672
3268.269,0.004375,0.2666,0.3967,0.5227,0.6272,0.7671
3268.751,0.004206,0.2666,0.39640000000000003,0.5224,0.6273,0.7666
3269.234,0.003766,0.2662,0.39590000000000003,0.5221,0.6272,0.7659
3269.716,0.003207,0.2657,0.39540000000000003,0.5216,0.6269,0.765
3270.198,0.002629,0.2652,0.39490000000000003,0.5212,0.6264,0.7643
3270.68,0.002184,0.26480000000000004,0.3946,0.521,0.6259,0.7638
3271.162,0.001937,0.2647,0.3945,0.521,0.6256,0.7637
3271.644,0.001878,0.2647,0.3946,0.5212,0.6254,0.7639
3272.126,0.001999,0.2649,0.3947,0.5216,0.6254,0.7645
3272.608,0.002209,0.2652,0.39490000000000003,0.5221,0.6256,0.7652
3273.091,0.002425,0.2655,0.3952,0.5226,0.6261,0.7659
3273.573,0.002597,0.2657,0.3955,0.5229,0.6266,0.7665
3274.055,0.002723,0.2659,0.3958,0.5231,0.627,0.767
3274.537,0.002831,0.2661,0.3961,0.5233,0.6275,0.7675
3275.019,0.002954,0.26630000000000004,0.3963,0.5234,0.6279,0.768
3275.501,0.003125,0.2665,0.3966,0.5235,0.6282,0.7686
3275.983,0.003336,0.26680000000000004,0.39690000000000003,0.5238,0.6285,0.7693
3276.465,0.003563,0.2671,0.3972,0.5241,0.6288,0.77
3276.947,0.00376,0.2674,0.3975,0.5245,0.6291,0.7706
3277.43,0.003907,0.2676,0.3978,0.5249,0.6294,0.771
3277.912,0.003958,0.2677,0.3981,0.5251,0.6296,0.7711
3278.394,0.003939,0.2678,0.3982,0.5252,0.6298,0.7711
3278.876,0.003862,0.2678,0.3983,0.5252,0.63,0.771
3279.358,0.003749,0.2678,0.3983,0.5251,0.6301,0.7708
3279.84,0.003629,0.2677,0.3981,0.525,0.6301,0.7705
3280.322,0.00351,0.2677,0.398,0.5249,0.6301,0.7703
3280.804,0.003394,0.2676,0.39790000000000003,0.5249,0.6301,0.7701
3281.287,0.003278,0.2676,0.3978,0.5249,0.63,0.7699
3281.769,0.003158,0.2676,0.3978,0.5251,0.6299,0.7699
3282.251,0.003034,0.2675,0.3978,0.5254,0.6298,0.7699
3282.733,0.002915,0.2675,0.3978,0.5256,0.6297,0.7701
3283.215,0.002809,0.2674,0.3978,0.5257,0.6296,0.7702
3283.697,0.002721,0.2674,0.3978,0.5258,0.6296,0.7704
3284.179,0.002668,0.2674,0.39790000000000003,0.5259,0.6296,0.7704
3284.661,0.002633,0.2675,0.39790000000000003,0.5259,0.6297,0.7703
3285.143,0.002634,0.2676,0.3981,0.5259,0.63,0.7701
3285.626,0.002666,0.2677,0.39840000000000003,0.5259,0.6304,0.77
3286.108,0.002738,0.2678,0.3988,0.5261,0.6309,0.7701
3286.59,0.002875,0.268,0.3991,0.5265,0.6316,0.7706
3287.072,0.003059,0.2683,0.39940000000000003,0.5269,0.6324,0.7713
3287.554,0.003314,0.2686,0.3997,0.5275,0.6332,0.7725
3288.036,0.003608,0.269,0.39990000000000003,0.5281,0.6339,0.7738
3288.518,0.003893,0.26940000000000003,0.4,0.5287,0.6345,0.7751
3289.0,0.004087,0.2696,0.4,0.5292,0.6349,0.7762
3289.482,0.004143,0.2698,0.4,0.5294,0.635,0.7769
3289.965,0.004038,0.2697,0.39990000000000003,0.5293,0.635,0.777
3290.447,0.003787,0.2696,0.3996,0.529,0.6348,0.7767
3290.929,0.003473,0.2693,0.3993,0.5286,0.6345,0.7761
3291.411,0.003171,0.2691,0.399,0.5282,0.6342,0.7752
3291.893,0.002967,0.269,0.39890000000000003,0.528,0.634,0.7745
3292.375,0.0029,0.269,0.3988,0.528,0.6339,0.774
3292.857,0.00293,0.2691,0.39890000000000003,0.5282,0.6339,0.7737
3293.339,0.003018,0.2692,0.3991,0.5284,0.6339,0.7737
3293.822,0.00309,0.26940000000000003,0.3993,0.5287,0.6338,0.7738
3294.304,0.003108,0.2695,0.3995,0.5288,0.6337,0.7739
3294.786,0.003038,0.2695,0.3995,0.5288,0.6335,0.774
3295.268,0.002919,0.2695,0.3995,0.5285,0.6333,0.7739
3295.75,0.002787,0.26940000000000003,0.3995,0.5282,0.6331,0.7737
3296.232,0.002711,0.26940000000000003,0.3996,0.5279,0.6331,0.7735
3296.714,0.002698,0.2695,0.3998,0.5278,0.6333,0.7734
3297.196,0.002766,0.2696,0.4,0.5279,0.6336,0.7735
3297.678,0.002905,0.2698,0.40040000000000003,0.5282,0.6341,0.7739
3298.161,0.003077,0.2701,0.4007,0.5287,0.6347,0.7745
3298.643,0.003283,0.27040000000000003,0.40090000000000003,0.5294,0.6351,0.7754
3299.125,0.003506,0.2707,0.4012,0.5301,0.6356,0.7765
3299.607,0.003748,0.271,0.4014,0.5308,0.636,0.7776
3300.089,0.004005,0.2713,0.4015,0.5315,0.6365,0.7787
3300.571,0.00427,0.2717,0.4017,0.532,0.637,0.7798
3301.053,0.004523,0.272,0.4019,0.5325,0.6376,0.7807
3301.535,0.004734,0.2723,0.4021,0.5329,0.6382,0.7813
3302.018,0.004896,0.2725,0.4023,0.5332,0.6388,0.7818
3302.5,0.004923,0.2726,0.4024,0.5333,0.6391,0.782
3302.982,0.0048,0.2726,0.4024,0.5332,0.6391,0.7817
3303.464,0.004562,0.27240000000000003,0.4023,0.5329,0.6389,0.7813
3303.946,0.00423,0.2721,0.4022,0.5326,0.6385,0.7806
3304.428,0.003842,0.2718,0.402,0.5323,0.638,0.7798
3304.91,0.003445,0.2715,0.4018,0.532,0.6377,0.7789
3305.392,0.003095,0.2712,0.4016,0.5318,0.6375,0.7782
3305.874,0.002813,0.271,0.4014,0.5317,0.6375,0.7775
3306.357,0.002606,0.27090000000000003,0.4012,0.5316,0.6377,0.777
3306.839,0.002474,0.27090000000000003,0.401,0.5314,0.6379,0.7767
3307.321,0.002418,0.27090000000000003,0.4008,0.5312,0.6381,0.7766
3307.803,0.002414,0.27090000000000003,0.4007,0.531,0.6383,0.7768
3308.285,0.002469,0.2711,0.4006,0.5308,0.6383,0.7772
3308.767,0.002585,0.2713,0.4008,0.5307,0.6384,0.7778
3309.249,0.00275,0.2715,0.401,0.5308,0.6384,0.7785
3309.731,0.002977,0.2718,0.4015,0.5311,0.6387,0.7793
3310.214,0.003232,0.2721,0.402,0.5316,0.639,0.7802
3310.696,0.003505,0.2725,0.4026,0.5322,0.6395,0.781
3311.178,0.003785,0.27290000000000003,0.4032,0.5328,0.64,0.7817
3311.66,0.004058,0.2732,0.4036,0.5334,0.6406,0.7825
3312.142,0.004312,0.2735,0.4039,0.534,0.6412,0.7832
3312.624,0.004514,0.2738,0.404,0.5344,0.6417,0.784
3313.106,0.004657,0.274,0.404,0.5348,0.6421,0.7847
3313.588,0.004694,0.2742,0.4039,0.535,0.6424,0.7852
3314.07,0.004656,0.2742,0.4036,0.5351,0.6426,0.7855
3314.553,0.004547,0.2742,0.4034,0.5352,0.6427,0.7856
3315.035,0.0044,0.2741,0.4033,0.5353,0.6428,0.7854
3315.517,0.004247,0.274,0.4032,0.5354,0.6429,0.7849
3315.999,0.004126,0.274,0.4033,0.5354,0.6429,0.7843
3316.481,0.004048,0.274,0.4034,0.5354,0.643,0.7838
3316.963,0.004001,0.274,0.4036,0.5354,0.643,0.7835
3317.445,0.003976,0.274,0.4037,0.5353,0.643,0.7834
3317.927,0.003955,0.2741,0.4038,0.5353,0.6429,0.7835
3318.409,0.003924,0.2742,0.4038,0.5353,0.6429,0.7837
3318.892,0.003876,0.2742,0.4038,0.5354,0.6428,0.7839
3319.374,0.003815,0.2742,0.4038,0.5355,0.6427,0.7841
3319.856,0.003753,0.2742,0.4039,0.5356,0.6427,0.7843
3320.338,0.003705,0.2742,0.4041,0.5358,0.6429,0.7846
3320.82,0.00371,0.2743,0.4045,0.5361,0.6432,0.7852
3321.302,0.003756,0.27440000000000003,0.4049,0.5364,0.6437,0.7859
3321.784,0.003849,0.2746,0.4053,0.5367,0.6444,0.7868
3322.266,0.003964,0.2748,0.4058,0.5371,0.6451,0.7878
3322.749,0.004077,0.275,0.4061,0.5375,0.6457,0.7887
3323.231,0.004127,0.2751,0.4061,0.5378,0.6461,0.789
3323.713,0.00412,0.2752,0.406,0.5379,0.6462,0.789
3324.195,0.004045,0.2752,0.4057,0.5378,0.646,0.7884
3324.677,0.003915,0.2751,0.4053,0.5376,0.6454,0.7874
3325.159,0.003779,0.2751,0.4049,0.5373,0.6448,0.7863
3325.641,0.003678,0.2751,0.4046,0.537,0.6443,0.7855
3326.123,0.003624,0.2751,0.4045,0.5369,0.644,0.7851
3326.605,0.003623,0.2752,0.4046,0.5369,0.6441,0.7852
3327.088,0.003655,0.2753,0.4048,0.537,0.6445,0.7857
3327.57,0.003709,0.27540000000000003,0.4052,0.5372,0.6452,0.7866
3328.052,0.003759,0.2755,0.4055,0.5374,0.6458,0.7875
3328.534,0.003788,0.2756,0.4057,0.5377,0.6463,0.7885
3329.016,0.003793,0.2757,0.4059,0.538,0.6467,0.7894
3329.498,0.003757,0.2758,0.4059,0.5382,0.6469,0.7901
3329.98,0.003688,0.2758,0.4059,0.5385,0.647,0.7907
3330.462,0.003603,0.2758,0.4058,0.5387,0.647,0.791
3330.945,0.003533,0.2758,0.4058,0.5388,0.6472,0.7911
3331.427,0.003506,0.2758,0.4059,0.5389,0.6474,0.7911
3331.909,0.003554,0.276,0.406,0.5391,0.6476,0.7911
3332.391,0.003665,0.2761,0.4062,0.5392,0.6479,0.791
3332.873,0.003851,0.27640000000000003,0.40650000000000003,0.5395,0.6483,0.7911
3333.355,0.004071,0.2767,0.4068,0.5397,0.6486,0.7913
3333.837,0.004305,0.277,0.4071,0.5401,0.649,0.7917
3334.319,0.004528,0.2773,0.4074,0.5404,0.6495,0.7921
3334.801,0.004726,0.2776,0.4076,0.5406,0.65,0.7925
3335.284,0.004882,0.2778,0.4077,0.5408,0.6504,0.7928
3335.766,0.004961,0.278,0.4077,0.5408,0.6508,0.7929
3336.248,0.004949,0.278,0.4076,0.5406,0.6509,0.7928
3336.73,0.004771,0.27790000000000004,0.4073,0.5403,0.6506,0.7924
3337.212,0.004484,0.2777,0.40700000000000003,0.54,0.65,0.7919
3337.694,0.004099,0.27740000000000004,0.4067,0.5397,0.6493,0.7913
3338.176,0.003688,0.2771,0.4063,0.5394,0.6485,0.7908
3338.658,0.00333,0.2768,0.4062,0.5393,0.6479,0.7904
3339.141,0.003115,0.2767,0.4062,0.5395,0.6477,0.7903
3339.623,0.003036,0.2767,0.4063,0.5399,0.6478,0.7905
3340.105,0.003099,0.2768,0.4066,0.5404,0.6482,0.7908
3340.587,0.00325,0.277,0.40700000000000003,0.5411,0.6487,0.7911
3341.069,0.003397,0.2773,0.4073,0.5416,0.6491,0.7915
3341.551,0.003498,0.27740000000000004,0.40750000000000003,0.5419,0.6494,0.7918
3342.033,0.003533,0.2776,0.4076,0.5419,0.6493,0.7921
3342.515,0.003529,0.2776,0.4076,0.5418,0.6492,0.7925
3342.997,0.003529,0.2777,0.4076,0.5415,0.6492,0.793
3343.48,0.003583,0.2778,0.4077,0.5412,0.6495,0.7936
3343.962,0.003715,0.2781,0.4079,0.5412,0.65,0.7943
3344.444,0.003923,0.2783,0.4082,0.5415,0.6507,0.795
3344.926,0.004184,0.2787,0.4086,0.5421,0.6516,0.7957
3345.408,0.004455,0.279,0.40900000000000003,0.5428,0.6524,0.7965
3345.89,0.004704,0.27940000000000004,0.40950000000000003,0.5436,0.6532,0.7973
3346.372,0.004892,0.2796,0.4099,0.5443,0.6539,0.7982
3346.854,0.00503,0.2798,0.4103,0.5448,0.6545,0.7991
3347.336,0.005076,0.28,0.4106,0.5451,0.655,0.8
3347.819,0.005011,0.28,0.4107,0.5452,0.6553,0.8004
3348.301,0.00487,0.27990000000000004,0.4106,0.5451,0.6554,0.8005
3348.783,0.004634,0.2798,0.4103,0.5447,0.6551,0.8001
3349.265,0.004348,0.2795,0.4098,0.5442,0.6546,0.7992
3349.747,0.004041,0.2793,0.4091,0.5436,0.6539,0.7981
3350.229,0.003777,0.2791,0.40850000000000003,0.543,0.6532,0.7969
3350.711,0.003581,0.279,0.4081,0.5425,0.6526,0.796
3351.193,0.003466,0.279,0.4078,0.5422,0.6522,0.7955
3351.676,0.003455,0.279,0.4079,0.5421,0.6523,0.7954
3352.158,0.003521,0.2792,0.4082,0.5424,0.6526,0.7958
3352.64,0.003621,0.27940000000000004,0.4087,0.5428,0.6532,0.7963
3353.122,0.00373,0.2796,0.4092,0.5434,0.6538,0.7968
3353.604,0.003838,0.2797,0.4096,0.544,0.6544,0.7973
3354.086,0.003927,0.27990000000000004,0.4099,0.5445,0.6549,0.7977
3354.568,0.003992,0.2801,0.4101,0.545,0.6555,0.798
3355.05,0.004034,0.2802,0.4101,0.5453,0.6559,0.7984
3355.532,0.004058,0.2803,0.4102,0.5457,0.6564,0.799
3356.015,0.004078,0.2804,0.4102,0.546,0.6568,0.7996
3356.497,0.004101,0.2805,0.4104,0.5464,0.6571,0.8004
3356.979,0.004134,0.2806,0.4107,0.5468,0.6572,0.8011
3357.461,0.004172,0.2807,0.41100000000000003,0.5471,0.6573,0.8017
3357.943,0.004203,0.2808,0.4113,0.5473,0.6571,0.802
3358.425,0.004205,0.2809,0.4116,0.5474,0.6569,0.8019
3358.907,0.004166,0.2809,0.4116,0.5472,0.6566,0.8016
3359.389,0.00409,0.2809,0.41150000000000003,0.5469,0.6562,0.8011
3359.872,0.004007,0.2809,0.4113,0.5466,0.656,0.8006
3360.354,0.003948,0.2809,0.4111,0.5463,0.6559,0.8003
3360.836,0.003946,0.281,0.4109,0.5461,0.6559,0.8002
3361.318,0.004039,0.2812,0.4108,0.5461,0.6563,0.8005
3361.8,0.004197,0.2814,0.41100000000000003,0.5464,0.6568,0.801
3362.282,0.004393,0.2817,0.4113,0.5468,0.6577,0.8017
3362.764,0.004559,0.28200000000000003,0.4117,0.5474,0.6586,0.8024
3363.246,0.004674,0.2821,0.4121,0.548,0.6595,0.803
3363.728,0.004666,0.2822,0.4123,0.5484,0.6603,0.8035
3364.211,0.004579,0.2822,0.4124,0.5488,0.6607,0.8039
3364.693,0.004424,0.2821,0.4124,0.5489,0.6608,0.8041
3365.175,0.004241,0.28200000000000003,0.4123,0.5489,0.6606,0.8042
3365.657,0.004063,0.2819,0.41200000000000003,0.5488,0.6602,0.8043
3366.139,0.003898,0.2818,0.4118,0.5486,0.6596,0.8042
3366.621,0.003741,0.2818,0.41150000000000003,0.5484,0.6591,0.804
3367.103,0.003577,0.2817,0.4111,0.5481,0.6586,0.8036
3367.585,0.003403,0.2816,0.4109,0.5478,0.6581,0.8029
3368.068,0.003222,0.28150000000000003,0.4106,0.5475,0.6577,0.8022
3368.55,0.003069,0.2814,0.41050000000000003,0.5471,0.6575,0.8014
3369.032,0.003,0.2814,0.41050000000000003,0.5469,0.6574,0.8008
3369.514,0.003001,0.28150000000000003,0.4106,0.5469,0.6574,0.8004
3369.996,0.003133,0.2817,0.4109,0.5471,0.6577,0.8005
3370.478,0.003365,0.28200000000000003,0.4113,0.5475,0.6583,0.8011
3370.96,0.003659,0.2824,0.4117,0.5481,0.6591,0.8021
3371.442,0.003988,0.2828,0.4121,0.5488,0.66,0.8033
3371.924,0.004305,0.2832,0.4124,0.5495,0.661,0.8047
3372.407,0.004568,0.28350000000000003,0.4128,0.55,0.662,0.806
3372.889,0.004755,0.2838,0.4131,0.5504,0.6627,0.8072
3373.371,0.004858,0.28400000000000003,0.4134,0.5508,0.6632,0.8082
3373.853,0.004896,0.2841,0.41350000000000003,0.5511,0.6635,0.8089
3374.335,0.004877,0.2842,0.4137,0.5514,0.6637,0.8096
3374.817,0.004823,0.2842,0.4138,0.5517,0.6637,0.81
3375.299,0.004774,0.2842,0.4138,0.552,0.6636,0.8103
3375.781,0.004744,0.2843,0.4139,0.5524,0.6636,0.8105
3376.264,0.004739,0.2843,0.4141,0.5526,0.6636,0.8106
3376.746,0.004749,0.2844,0.4143,0.5527,0.6636,0.8104
3377.228,0.004736,0.28450000000000003,0.4145,0.5526,0.6637,0.8101
3377.71,0.00467,0.28450000000000003,0.4147,0.5525,0.6638,0.8096
3378.192,0.004526,0.2844,0.4148,0.5522,0.6638,0.8089
3378.674,0.004318,0.2843,0.4148,0.5519,0.6638,0.8083
3379.156,0.004065,0.2841,0.4146,0.5515,0.6637,0.8077
3379.638,0.003844,0.28400000000000003,0.4143,0.5512,0.6635,0.8074
3380.12,0.00369,0.2839,0.4139,0.551,0.6634,0.8072
3380.603,0.003645,0.28400000000000003,0.4136,0.551,0.6632,0.8074
3381.085,0.003682,0.2841,0.4134,0.551,0.6632,0.8076
3381.567,0.00376,0.2842,0.4133,0.5511,0.6633,0.8079
3382.049,0.003825,0.2844,0.4133,0.5512,0.6634,0.8081
3382.531,0.003846,0.28450000000000003,0.41350000000000003,0.5514,0.6637,0.8084
3383.013,0.003824,0.28450000000000003,0.4137,0.5516,0.6641,0.8085
3383.495,0.003767,0.28450000000000003,0.414,0.5518,0.6645,0.8088
3383.977,0.003724,0.2846,0.4142,0.5521,0.6649,0.8092
3384.459,0.00372,0.2847,0.4144,0.5524,0.6654,0.8096
3384.942,0.003756,0.2848,0.4146,0.5528,0.6658,0.8101
3385.424,0.003825,0.2849,0.4146,0.5533,0.6663,0.8105
3385.906,0.003912,0.2851,0.4146,0.5537,0.6667,0.8108
3386.388,0.004002,0.2853,0.4146,0.5542,0.6673,0.8112
3386.87,0.00411,0.2854,0.4147,0.5548,0.6678,0.8118
3387.352,0.004254,0.2857,0.4148,0.5552,0.6683,0.8126
3387.834,0.004439,0.2859,0.4151,0.5556,0.6688,0.8136
3388.316,0.004665,0.2862,0.4154,0.5558,0.669,0.8147
3388.799,0.004879,0.28650000000000003,0.4157,0.5559,0.669,0.8155
3389.281,0.005028,0.2868,0.416,0.5558,0.6686,0.8157
3389.763,0.005043,0.2869,0.416,0.5554,0.668,0.8153
3390.245,0.004914,0.2868,0.4159,0.5549,0.6671,0.8142
3390.727,0.00465,0.2866,0.4155,0.5544,0.6662,0.8128
3391.209,0.004333,0.2864,0.4151,0.5538,0.6654,0.8114
3391.691,0.004019,0.2861,0.4147,0.5534,0.6648,0.8104
3392.173,0.003763,0.28600000000000003,0.4144,0.5532,0.6645,0.81
3392.655,0.003612,0.2859,0.4142,0.5532,0.6646,0.8102
3393.138,0.003545,0.2859,0.4143,0.5535,0.665,0.8107
3393.62,0.003533,0.28600000000000003,0.4146,0.5539,0.6655,0.8114
3394.102,0.003562,0.2861,0.415,0.5545,0.6663,0.8121
3394.584,0.003606,0.2862,0.4154,0.5552,0.6671,0.8127
3395.066,0.003685,0.2864,0.4159,0.5558,0.668,0.8132
3395.548,0.003797,0.2866,0.4163,0.5564,0.6689,0.8138
3396.03,0.00398,0.2868,0.4165,0.5569,0.6698,0.8146
3396.512,0.004206,0.2871,0.4167,0.5574,0.6706,0.8156
3396.995,0.004432,0.2874,0.4168,0.5577,0.6712,0.8166
3397.477,0.004605,0.2877,0.4169,0.5579,0.6717,0.8175
3397.959,0.00466,0.2878,0.417,0.5578,0.6718,0.818
3398.441,0.004574,0.2878,0.417,0.5576,0.6717,0.818
3398.923,0.004365,0.2877,0.4169,0.5571,0.6713,0.8175
3399.405,0.004076,0.28750000000000003,0.4168,0.5565,0.6707,0.8166
3399.887,0.003774,0.2873,0.4165,0.5559,0.67,0.8155
3400.369,0.003533,0.2871,0.4162,0.5554,0.6693,0.8145
3400.851,0.003383,0.28700000000000003,0.4159,0.555,0.6687,0.8139
3401.334,0.003347,0.2871,0.4157,0.5549,0.6681,0.8136
3401.816,0.003449,0.2872,0.4156,0.5551,0.6678,0.814
3402.298,0.003614,0.28750000000000003,0.4158,0.5555,0.6678,0.8145
3402.78,0.003804,0.2878,0.4161,0.556,0.6679,0.8153
3403.262,0.003977,0.28800000000000003,0.4164,0.5565,0.6681,0.8161
3403.744,0.0041,0.2882,0.4168,0.5571,0.6686,0.8168
3404.226,0.004144,0.2883,0.4172,0.5576,0.6693,0.8175
3404.708,0.004153,0.2884,0.4176,0.5581,0.6702,0.8181
3405.191,0.004135,0.28850000000000003,0.418,0.5586,0.6712,0.8187
3405.673,0.00412,0.2886,0.4183,0.5591,0.6722,0.8192
3406.155,0.004122,0.2886,0.4186,0.5596,0.6732,0.8195
3406.637,0.004141,0.2887,0.4187,0.5599,0.6739,0.8195
3407.119,0.004163,0.2888,0.4188,0.5601,0.6744,0.8191
3407.601,0.004176,0.2889,0.4188,0.5602,0.6745,0.8185
3408.083,0.004176,0.28900000000000003,0.4187,0.5602,0.6743,0.8179
3408.565,0.004166,0.2891,0.4185,0.5601,0.674,0.8175
3409.047,0.004156,0.2892,0.4184,0.5601,0.6737,0.8175
3409.53,0.004147,0.2892,0.4182,0.56,0.6736,0.8179
3410.012,0.004134,0.2893,0.418,0.56,0.6735,0.8186
3410.494,0.004078,0.2893,0.4178,0.5599,0.6734,0.8194
3410.976,0.003966,0.2893,0.4176,0.5596,0.6732,0.8199
3411.458,0.003794,0.2892,0.4174,0.5592,0.6729,0.82
3411.94,0.003557,0.28900000000000003,0.4172,0.5586,0.6725,0.8197
3412.422,0.003289,0.2888,0.4171,0.5582,0.672,0.8191
3412.904,0.003042,0.2887,0.417,0.5579,0.6717,0.8184
3413.386,0.002859,0.2886,0.4171,0.558,0.6716,0.8179
3413.869,0.002794,0.2886,0.4173,0.5584,0.6718,0.8178
3414.351,0.002841,0.2887,0.4176,0.559,0.6722,0.8179
3414.833,0.003003,0.28900000000000003,0.418,0.5597,0.6728,0.8184
3415.315,0.003283,0.2893,0.4185,0.5605,0.6734,0.819
3415.797,0.003635,0.2898,0.4189,0.5612,0.674,0.8197
3416.279,0.003993,0.2902,0.4193,0.5617,0.6746,0.8205
3416.761,0.004285,0.2906,0.4197,0.5619,0.6751,0.8214
3417.243,0.004477,0.2908,0.4199,0.562,0.6755,0.8223
3417.726,0.004463,0.2909,0.42,0.562,0.6758,0.8231
3418.208,0.004281,0.2908,0.4199,0.5619,0.676,0.8237
3418.69,0.003959,0.2906,0.4197,0.5617,0.6761,0.824
3419.172,0.003556,0.2902,0.4194,0.5616,0.6761,0.8239
3419.654,0.003133,0.2899,0.41910000000000003,0.5614,0.6759,0.8236
3420.136,0.002838,0.2897,0.4188,0.5613,0.6757,0.823
3420.618,0.002657,0.2896,0.4187,0.5613,0.6757,0.8224
3421.1,0.002643,0.2896,0.4187,0.5613,0.6758,0.8221
3421.582,0.002826,0.2899,0.4188,0.5614,0.6761,0.8221
3422.065,0.003102,0.2903,0.419,0.5616,0.6766,0.8223
3422.547,0.00344,0.2907,0.4193,0.5619,0.6772,0.8228
3423.029,0.003766,0.2911,0.4195,0.5622,0.6778,0.8233
3423.511,0.004005,0.2914,0.4197,0.5626,0.6782,0.8237
3423.993,0.004105,0.2916,0.4198,0.5629,0.6784,0.8239
3424.475,0.004091,0.2917,0.4199,0.5632,0.6786,0.824
3424.957,0.003941,0.2916,0.42,0.5635,0.6786,0.8241
3425.439,0.003683,0.2914,0.42010000000000003,0.5636,0.6785,0.8241
3425.922,0.003384,0.2912,0.42010000000000003,0.5637,0.6784,0.8243
3426.404,0.00312,0.29100000000000004,0.42010000000000003,0.5637,0.6783,0.8246
3426.886,0.002951,0.2909,0.42,0.5637,0.6782,0.8249
3427.368,0.002888,0.2909,0.4199,0.5637,0.678,0.8252
3427.85,0.002913,0.29100000000000004,0.4199,0.5638,0.6779,0.8254
3428.332,0.002977,0.2912,0.4198,0.5638,0.6778,0.8253
3428.814,0.003031,0.2913,0.4198,0.5639,0.6778,0.8251
3429.296,0.003054,0.2914,0.4199,0.5638,0.6778,0.8249
3429.778,0.003048,0.29150000000000004,0.42,0.5638,0.678,0.8248
3430.261,0.003041,0.2916,0.4202,0.5638,0.6783,0.8249
3430.743,0.003057,0.2917,0.4205,0.5639,0.6789,0.8254
3431.225,0.00311,0.2918,0.4208,0.5642,0.6796,0.8262
3431.707,0.003184,0.29200000000000004,0.42110000000000003,0.5646,0.6804,0.8271
3432.189,0.003251,0.2921,0.4214,0.5652,0.6813,0.828
3432.671,0.003281,0.2922,0.4215,0.5657,0.682,0.8287
3433.153,0.003258,0.2923,0.4215,0.5661,0.6825,0.8291
3433.635,0.003192,0.2923,0.4214,0.5662,0.6825,0.8292
3434.118,0.003117,0.2923,0.4213,0.5661,0.6823,0.8292
3434.6,0.003055,0.2923,0.42110000000000003,0.5658,0.6818,0.829
3435.082,0.003017,0.2923,0.421,0.5655,0.6813,0.8287
3435.564,0.003,0.2924,0.421,0.5651,0.6807,0.8283
3436.046,0.002993,0.29250000000000004,0.4209,0.5648,0.6803,0.8278
3436.528,0.002985,0.2926,0.4209,0.5646,0.68,0.8273
3437.01,0.002979,0.2926,0.4207,0.5646,0.6799,0.8267
3437.492,0.002998,0.2927,0.42060000000000003,0.5648,0.6801,0.8264
3437.974,0.003054,0.2929,0.42060000000000003,0.5652,0.6804,0.8265
3438.457,0.003148,0.293,0.42060000000000003,0.5657,0.6809,0.827
3438.939,0.003274,0.2933,0.4208,0.5663,0.6816,0.828
3439.421,0.003407,0.2935,0.42110000000000003,0.5668,0.6824,0.8292
3439.903,0.003506,0.2936,0.4215,0.5672,0.6831,0.8305
3440.385,0.003553,0.2938,0.4219,0.5674,0.6838,0.8316
3440.867,0.003538,0.2938,0.4223,0.5674,0.6842,0.8324
3441.349,0.003481,0.2939,0.42260000000000003,0.5673,0.6844,0.8328
3441.831,0.003401,0.2939,0.4228,0.5671,0.6844,0.8328
3442.313,0.003339,0.2939,0.4229,0.567,0.6842,0.8325
3442.796,0.003309,0.2939,0.423,0.567,0.684,0.8322
3443.278,0.003301,0.294,0.42310000000000003,0.5671,0.6839,0.8318
3443.76,0.003283,0.29410000000000003,0.4232,0.5673,0.6837,0.8315
3444.242,0.003214,0.29410000000000003,0.4233,0.5676,0.6836,0.8312
3444.724,0.003034,0.294,0.42310000000000003,0.5677,0.6834,0.8309
3445.206,0.002789,0.2938,0.4227,0.5676,0.6832,0.8306
3445.688,0.002499,0.2936,0.42210000000000003,0.5675,0.683,0.8303
3446.17,0.002243,0.2934,0.4215,0.5672,0.683,0.8303
3446.653,0.002102,0.2934,0.4209,0.567,0.6832,0.8304
3447.135,0.002114,0.2935,0.42060000000000003,0.567,0.6836,0.8307
3447.617,0.00226,0.2937,0.42060000000000003,0.5672,0.6842,0.8313
3448.099,0.002539,0.29410000000000003,0.421,0.5676,0.685,0.8319
3448.581,0.002865,0.2945,0.4215,0.5681,0.6857,0.8325
