Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2141.562,0.051038400000000005,-0.0026056800000000004,0.0369992,0.063504,0.072408,0.07548800000000001
2142.527,0.051335200000000004,-0.0007795200000000001,0.035683200000000005,0.051721600000000006,0.07576800000000002,0.077784
2143.491,0.055132,0.0055143200000000005,0.034552,0.034899200000000005,0.07912800000000002,0.07974400000000001
2144.455,0.06384000000000001,0.016475200000000002,0.034736800000000005,0.0180936,0.08164800000000001,0.08052800000000002
2145.419,0.077336,0.031018400000000005,0.036814400000000004,0.006126400000000001,0.082768,0.07912800000000002
2146.384,0.09408000000000001,0.0468104,0.0406168,0.0022741600000000003,0.082152,0.074704
2147.348,0.11116000000000002,0.06081600000000001,0.0452872,0.0075656000000000004,0.07985600000000001,0.06708800000000001
2148.312,0.12499200000000002,0.07,0.049476000000000006,0.02086,0.075712,0.056896
2149.276,0.13193600000000003,0.072184,0.05159280000000001,0.039144000000000005,0.06927200000000001,0.0450296
2150.241,0.12936000000000003,0.066528,0.05022640000000001,0.05824,0.060200000000000004,0.0326872
2151.205,0.11586400000000001,0.05413520000000001,0.044464000000000004,0.073584,0.048143200000000004,0.020815200000000002
2152.169,0.09273600000000001,0.037856,0.034496000000000006,0.08136800000000001,0.0336168,0.010326400000000001
2153.133,0.06395200000000001,0.021946400000000005,0.022058400000000002,0.08002400000000001,0.0185808,0.0022668800000000006
2154.098,0.0360304,0.011032,0.0103432,0.070728,0.0062496,-0.00206864
2155.062,0.0160888,0.009234400000000002,0.00328888,0.05768,0.0005173840000000001,-0.0014168000000000002
2156.026,0.010147200000000002,0.018922400000000002,0.0045024,0.04635680000000001,0.0049588,0.0050444800000000005
2156.99,0.021375200000000004,0.0398104,0.016004800000000003,0.04220720000000001,0.021537600000000004,0.017164000000000002
2157.955,0.0489384,0.06871200000000001,0.03710000000000001,0.0477792,0.04942,0.033488000000000004
2158.919,0.088256,0.10018400000000001,0.064232,0.061488,0.08478400000000001,0.0515984
2159.883,0.13221600000000003,0.12762400000000002,0.091896,0.07795200000000001,0.121576,0.06882400000000001
2160.847,0.17320800000000003,0.145712,0.11446400000000001,0.09027200000000002,0.15288000000000002,0.083328
2161.811,0.205296,0.151592,0.12796000000000002,0.09324000000000002,0.17332,0.09452800000000001
2162.776,0.22512000000000004,0.146272,0.131712,0.085512,0.180768,0.10326400000000001
2163.74,0.23251200000000002,0.13378400000000001,0.12784800000000002,0.070336,0.176736,0.11104800000000001
2164.704,0.22904000000000002,0.12017600000000002,0.12051200000000001,0.0538328,0.16604000000000002,0.11872
2165.668,0.217448,0.11132800000000001,0.114016,0.0422856,0.15484000000000003,0.126224
2166.633,0.20059200000000002,0.11099200000000001,0.11104800000000001,0.039625600000000004,0.148288,0.132104
2167.597,0.180768,0.119728,0.111944,0.0455336,0.14862400000000003,0.13434400000000002
2168.561,0.15976800000000002,0.13496,0.11491200000000001,0.056056,0.15428000000000003,0.13132
