Wavenumber,doped PBTTT,neat PBTTT
2858.2909999999997,0.8534,0.1032
2859.255,0.8499,0.1012
2860.22,0.8462,0.09867999999999999
2861.184,0.8427,0.09593
2862.1479999999997,0.8394,0.09318
2863.112,0.8366,0.09065
2864.077,0.8342,0.08849
2865.0409999999997,0.8325,0.08682000000000001
2866.005,0.8313,0.08561
2866.969,0.8305,0.08478
2867.934,0.8299,0.08417000000000001
2868.8979999999997,0.8293,0.0836
2869.862,0.8283,0.08288
2870.8259999999996,0.8267,0.08188
2871.7909999999997,0.8247,0.08054
2872.755,0.8224,0.07887000000000001
2873.719,0.82,0.07697000000000001
2874.683,0.8178,0.07496
2875.647,0.8159,0.07299
2876.612,0.8142,0.07119
2877.5759999999996,0.8128,0.06964
2878.54,0.8117,0.06838
2879.5040000000004,0.8109999999999999,0.06742999999999999
2880.469,0.8106,0.06679
2881.433,0.8107,0.06644
2882.397,0.8112,0.06635
2883.361,0.8122,0.06648
2884.3259999999996,0.8135,0.0668
2885.29,0.8151,0.06726
2886.2540000000004,0.8167,0.06786
2887.218,0.8183,0.06856
2888.1820000000002,0.82,0.06937
2889.147,0.8219,0.07028999999999999
2890.111,0.8239,0.07128
2891.075,0.826,0.07235
2892.039,0.8283,0.07346
2893.0040000000004,0.8306,0.07457000000000001
2893.968,0.8329,0.07567
2894.9320000000002,0.8352,0.07675
2895.8959999999997,0.8375,0.07783999999999999
2896.861,0.8398,0.07896
2897.825,0.8423,0.08014
2898.789,0.8449,0.08141
2899.7529999999997,0.8476,0.08277000000000001
2900.718,0.8504,0.08423
2901.6820000000002,0.8533,0.0858
2902.6459999999997,0.8564,0.08749
2903.61,0.8597,0.08932000000000001
2904.574,0.8633,0.09132
2905.539,0.8673,0.09349
2906.5029999999997,0.8716,0.09584
2907.467,0.8763,0.09838
2908.4309999999996,0.8813,0.1011
2909.3959999999997,0.8865,0.1041
2910.36,0.892,0.1073
2911.324,0.8975,0.1108
2912.288,0.9032,0.1145
2913.2529999999997,0.9091,0.1184
2914.217,0.9151,0.1225
2915.1809999999996,0.9213,0.1267
2916.145,0.9277,0.1309
2917.1090000000004,0.934,0.1352
2918.074,0.9403,0.1395
2919.038,0.9462,0.1437
2920.002,0.9518,0.1478
2920.966,0.9569,0.1517
2921.9309999999996,0.9616,0.1551
2922.895,0.9656,0.158
2923.8590000000004,0.9687,0.1603
2924.823,0.9706,0.1618
2925.788,0.9709,0.1625
2926.752,0.9696,0.1624
2927.716,0.9666,0.1614
2928.68,0.9621,0.1596
2929.645,0.9566,0.1569
2930.6090000000004,0.9505,0.1536
2931.573,0.9438,0.1496
2932.5370000000003,0.9367,0.1452
2933.5009999999997,0.9293,0.1404
2934.466,0.9216,0.1355
2935.43,0.9137,0.1305
2936.3940000000002,0.9059,0.1256
2937.3579999999997,0.8985,0.1209
2938.323,0.8919,0.1166
2939.2870000000003,0.8861,0.1128
2940.2509999999997,0.8811,0.1093
2941.215,0.877,0.1064
2942.18,0.8736,0.10400000000000001
2943.1440000000002,0.8708,0.1022
2944.1079999999997,0.8688,0.10099999999999999
2945.072,0.8677,0.1005
2946.0359999999996,0.8677,0.1007
2947.0009999999997,0.8687,0.1016
2947.965,0.8707,0.1032
2948.929,0.8732,0.1052
2949.893,0.8759999999999999,0.1075
2950.8579999999997,0.8786,0.1098
2951.822,0.8807,0.1119
2952.7859999999996,0.882,0.1137
2953.75,0.8825,0.1148
2954.715,0.8821,0.1153
2955.679,0.8807,0.1151
2956.643,0.8784,0.1142
2957.607,0.8753,0.1128
2958.572,0.8714,0.1107
2959.5359999999996,0.8669,0.1082
2960.5,0.8618,0.1051
2961.4640000000004,0.8562,0.1017
2962.428,0.8503,0.09807
2963.393,0.8444,0.09426
2964.357,0.8387,0.09042
2965.321,0.8333,0.08664
2966.285,0.8282,0.08297
2967.25,0.8234,0.07944
2968.2140000000004,0.8189,0.07606
2969.178,0.8144,0.07287
2970.1420000000003,0.8102,0.06989
2971.107,0.8064,0.06713
2972.071,0.8029999999999999,0.06462999999999999
2973.035,0.8003,0.06239
2973.9990000000003,0.7983,0.0604
2974.9629999999997,0.7968,0.058629999999999995
2975.928,0.7956,0.05705
2976.8920000000003,0.7944,0.05562
2977.8559999999998,0.7933,0.054329999999999996
2978.82,0.7921,0.05316
2979.785,0.7909999999999999,0.05214
2980.7490000000003,0.7901,0.05127
2981.7129999999997,0.7896,0.050539999999999995
2982.677,0.7894,0.04993
2983.6420000000003,0.7896,0.049389999999999996
2984.6059999999998,0.7901,0.04888
2985.57,0.7906,0.04838
2986.534,0.7911,0.047869999999999996
2987.4990000000003,0.7914,0.04738
2988.4629999999997,0.7916,0.04693
2989.427,0.7916,0.046560000000000004
2990.3909999999996,0.7914,0.04628
2991.355,0.7914,0.04608
2992.32,0.7915,0.045939999999999995
2993.284,0.7919,0.045810000000000003
2994.248,0.7927,0.04567
2995.212,0.7936,0.045489999999999996
2996.177,0.7946,0.04528
2997.1409999999996,0.7956,0.04508
2998.105,0.7964,0.0449
2999.0690000000004,0.797,0.04476
3000.034,0.7975,0.044660000000000005
3000.998,0.7979,0.04457
3001.962,0.7981,0.044469999999999996
3002.926,0.7983,0.044360000000000004
3003.89,0.7986,0.04425
3004.855,0.7991,0.04415
3005.8190000000004,0.7998,0.04406
3006.783,0.8007,0.04397
3007.7470000000003,0.8015,0.04386
3008.712,0.8022,0.04374
3009.676,0.8026,0.04361
3010.64,0.8028,0.043519999999999996
3011.6040000000003,0.8028,0.04349
3012.5690000000004,0.8029,0.04351
3013.533,0.8031,0.04358
3014.4970000000003,0.8037,0.04365
3015.461,0.8044,0.043680000000000004
3016.426,0.8053,0.043660000000000004
3017.39,0.8061,0.04359
3018.3540000000003,0.8068,0.0435
3019.3179999999998,0.8074,0.04339
3020.282,0.8078,0.043289999999999995
3021.2470000000003,0.8081,0.043210000000000005
3022.211,0.8084,0.04315
3023.175,0.8088,0.04314
3024.139,0.8094,0.04318
3025.1040000000003,0.8103,0.04326
3026.0679999999998,0.8113,0.04335
3027.032,0.8125,0.04343
3027.9959999999996,0.8137,0.04348
3028.961,0.8146,0.0435
3029.925,0.8152,0.0435
3030.889,0.8155,0.0435
3031.853,0.8155,0.04353
3032.817,0.8155,0.04358
3033.782,0.8157,0.04363
3034.7459999999996,0.8161,0.043680000000000004
3035.71,0.8168,0.0437
3036.6740000000004,0.8176,0.04369
3037.639,0.8184,0.043660000000000004
3038.603,0.8189,0.04365
3039.567,0.8193,0.043680000000000004
3040.531,0.8196,0.043769999999999996
3041.4959999999996,0.82,0.043910000000000005
3042.46,0.8205,0.04406
3043.4240000000004,0.8213,0.044219999999999995
3044.388,0.8224,0.044360000000000004
3045.353,0.8237,0.044469999999999996
3046.317,0.825,0.04458
3047.281,0.826,0.044680000000000004
3048.245,0.8269,0.04478
3049.2090000000003,0.8276,0.044860000000000004
3050.1740000000004,0.8283,0.04493
3051.138,0.8293,0.044989999999999995
3052.1020000000003,0.8304,0.04506
3053.066,0.8316,0.04515
3054.031,0.8327,0.04526
3054.995,0.8336,0.045380000000000004
3055.9590000000003,0.8342,0.04547
3056.923,0.8348,0.0455
3057.888,0.8355,0.04546
3058.8520000000003,0.8366,0.04537
3059.816,0.8378,0.04525
3060.78,0.8389,0.04514
3061.744,0.8395,0.04504
3062.7090000000003,0.8396,0.044969999999999996
3063.673,0.8391,0.04489
3064.637,0.8382,0.04478
3065.6009999999997,0.8371,0.044660000000000005
3066.566,0.8362,0.04453
3067.53,0.8356,0.04442
3068.494,0.8355,0.04433
3069.458,0.8357,0.04427
3070.423,0.8362,0.04421
3071.387,0.8366,0.04413
3072.3509999999997,0.8370000000000001,0.04405
3073.315,0.8371,0.04396
3074.28,0.8369,0.04389
3075.244,0.8366,0.04383
3076.208,0.8363,0.04376
3077.172,0.8359,0.04367
3078.136,0.8356,0.04355
3079.1009999999997,0.8355,0.043410000000000004
3080.065,0.8354,0.0433
3081.0290000000005,0.8355,0.04322
3081.993,0.8358,0.04319
3082.958,0.8363,0.04319
3083.922,0.8370000000000001,0.0432
3084.886,0.8378,0.04319
3085.85,0.8387,0.043160000000000004
3086.815,0.8395,0.04311
3087.7790000000005,0.8402,0.04305
3088.743,0.8405,0.04301
3089.7070000000003,0.8406,0.04297
3090.672,0.8404,0.04295
3091.636,0.8402,0.04292
3092.6,0.8401,0.04288
3093.5640000000003,0.8403,0.04283
3094.528,0.8407,0.04276
3095.493,0.8413,0.042710000000000005
3096.4570000000003,0.8422,0.04267
3097.421,0.843,0.042660000000000003
3098.385,0.8437,0.04268
3099.35,0.8442,0.0427
3100.3140000000003,0.8447,0.042710000000000005
3101.278,0.8451,0.04268
3102.242,0.8456,0.04261
3103.2070000000003,0.8461,0.04251
3104.171,0.8466,0.0424
3105.135,0.847,0.04231
3106.099,0.8471,0.04227
3107.063,0.8471,0.04228
3108.028,0.847,0.042319999999999997
3108.992,0.847,0.04238
3109.9559999999997,0.8472,0.04244
3110.92,0.8475,0.042480000000000004
3111.885,0.848,0.04251
3112.849,0.8486,0.04253
3113.813,0.8491,0.04255
3114.777,0.8496,0.04257
3115.742,0.8499,0.04258
3116.7059999999997,0.85,0.04256
3117.67,0.8502,0.0425
3118.634,0.8504,0.0424
3119.599,0.851,0.04225
3120.563,0.8519,0.042069999999999996
3121.527,0.8531,0.04189
3122.491,0.8543,0.04175
3123.455,0.8554,0.04169
3124.42,0.8562,0.0417
3125.384,0.8567,0.04178
3126.348,0.8568,0.0419
3127.312,0.8568,0.04202
3128.277,0.8568,0.04211
3129.241,0.8568,0.04216
3130.205,0.857,0.04218
3131.1690000000003,0.8576,0.04218
3132.134,0.8583,0.04217
3133.098,0.8592,0.04217
3134.062,0.86,0.04219
3135.026,0.8605,0.0422
3135.99,0.8606,0.04222
3136.955,0.8605,0.04222
3137.9190000000003,0.8603,0.04222
3138.883,0.8602,0.042210000000000004
3139.847,0.8604,0.04222
3140.812,0.8609,0.04224
3141.776,0.8617,0.04226
3142.74,0.8627,0.04228
3143.704,0.8637,0.04228
3144.6690000000003,0.8648,0.042289999999999994
3145.633,0.8657,0.042289999999999994
3146.597,0.8665,0.0423
3147.5609999999997,0.867,0.04231
3148.526,0.8671,0.0423
3149.49,0.8669,0.04227
3150.454,0.8665,0.04222
3151.4179999999997,0.8662,0.04218
3152.382,0.8662,0.04214
3153.347,0.8666,0.04213
3154.3109999999997,0.8673,0.04214
3155.275,0.8681,0.04218
3156.239,0.8688,0.042230000000000004
3157.204,0.8692,0.04228
3158.1679999999997,0.8695,0.042319999999999997
3159.132,0.8697,0.04231
3160.0959999999995,0.87,0.04226
3161.0609999999997,0.8704,0.04217
3162.025,0.8709,0.04206
3162.989,0.8714,0.04197
3163.953,0.8721,0.04191
3164.917,0.8728,0.04189
3165.882,0.8736,0.0419
3166.8459999999995,0.8743,0.04194
3167.81,0.8749,0.04199
3168.7740000000003,0.8754,0.042069999999999996
3169.739,0.8757,0.04215
3170.703,0.8761,0.04224
3171.667,0.8766,0.042289999999999994
3172.631,0.8771,0.04231
3173.5959999999995,0.8777,0.042289999999999994
3174.56,0.8782,0.04226
3175.5240000000003,0.8786,0.042230000000000004
3176.488,0.8787,0.04222
3177.453,0.8786,0.04222
3178.417,0.8784,0.04219
3179.381,0.8783,0.04211
3180.345,0.8782,0.042
3181.309,0.8783,0.0419
3182.2740000000003,0.8787,0.04187
3183.238,0.8794,0.04193
3184.202,0.8803,0.042069999999999996
3185.1659999999997,0.8813,0.042230000000000004
3186.131,0.8823,0.04235
3187.095,0.8831,0.04239
3188.059,0.8837,0.04236
3189.0229999999997,0.8841,0.0423
3189.988,0.8842,0.042230000000000004
3190.952,0.8842,0.04217
3191.9159999999997,0.8841,0.04213
3192.88,0.8841,0.04208
3193.844,0.8842,0.04203
3194.809,0.8845,0.04198
3195.7729999999997,0.8849,0.04197
3196.737,0.8854,0.042
3197.7009999999996,0.8859,0.042089999999999995
3198.6659999999997,0.8863,0.04219
3199.63,0.8868,0.0423
3200.594,0.8871,0.04236
3201.558,0.8875,0.04239
3202.5229999999997,0.8879,0.04237
3203.487,0.8881,0.04233
3204.4509999999996,0.8883,0.04227
3205.415,0.8884,0.0422
3206.38,0.8886,0.04214
3207.344,0.8892,0.04211
3208.308,0.8901,0.04212
3209.272,0.8912,0.04218
3210.236,0.8923,0.04227
3211.2009999999996,0.893,0.04235
3212.165,0.8933,0.04239
3213.1290000000004,0.8931,0.04236
3214.093,0.8928,0.042289999999999994
3215.058,0.8926,0.0422
3216.022,0.8928,0.04214
3216.986,0.8934,0.04213
3217.95,0.8942,0.04216
3218.915,0.8951,0.0422
3219.8790000000004,0.8959,0.04222
3220.843,0.8964,0.042210000000000004
3221.8070000000002,0.8966,0.04217
3222.7709999999997,0.8966,0.04212
3223.736,0.8966,0.042069999999999996
3224.7,0.8966,0.042010000000000006
3225.664,0.897,0.04197
3226.6279999999997,0.8975,0.041960000000000004
3227.593,0.8981,0.04198
3228.5570000000002,0.8986,0.04204
3229.5209999999997,0.8989,0.04212
3230.485,0.8989,0.0422
3231.45,0.8988,0.04226
3232.414,0.8987,0.042289999999999994
3233.3779999999997,0.8989,0.0423
3234.342,0.8993,0.04228
3235.3070000000002,0.8999,0.04225
3236.2709999999997,0.9006,0.04218
3237.235,0.9012,0.0421
3238.199,0.9019,0.042010000000000006
3239.163,0.9026,0.04194
3240.1279999999997,0.9034,0.04189
3241.092,0.9042,0.04187
3242.0559999999996,0.9049,0.04186
3243.02,0.9054,0.04185
3243.985,0.9056,0.041819999999999996
3244.949,0.9056,0.041760000000000005
3245.913,0.9055,0.04169
3246.877,0.9055,0.04161
3247.842,0.9057,0.041569999999999996
3248.8059999999996,0.9062,0.041569999999999996
3249.77,0.9069,0.04163
3250.7340000000004,0.9078,0.04174
3251.698,0.9086,0.04186
3252.663,0.9094,0.041960000000000004
3253.627,0.91,0.042010000000000006
3254.591,0.9106,0.04198
3255.555,0.9109999999999999,0.04191
3256.52,0.9113,0.041819999999999996
3257.4840000000004,0.9117,0.04177
3258.448,0.9119,0.04175
3259.4120000000003,0.9121,0.04177
3260.377,0.912,0.0418
3261.341,0.9119,0.041819999999999996
3262.305,0.9116,0.04181
3263.2690000000002,0.9115,0.04177
3264.2340000000004,0.9117,0.04172
3265.198,0.9123,0.04167
3266.1620000000003,0.9131,0.04162
3267.1259999999997,0.914,0.0416
3268.09,0.9148,0.041589999999999995
3269.055,0.9154,0.041589999999999995
3270.0190000000002,0.9157,0.04161
3270.9829999999997,0.9158,0.041639999999999996
3271.947,0.9159,0.04167
3272.9120000000003,0.9159999999999999,0.04169
3273.8759999999997,0.9161,0.041710000000000004
3274.84,0.9162,0.04175
3275.804,0.9164,0.041819999999999996
3276.7690000000002,0.9168,0.04191
3277.7329999999997,0.9173,0.042010000000000006
3278.697,0.9179,0.0421
3279.6609999999996,0.9186,0.04213
3280.625,0.9191,0.04211
3281.59,0.9195,0.04205
3282.554,0.9199,0.04197
3283.518,0.9203,0.0419
3284.482,0.9207,0.04187
3285.447,0.9212,0.04187
3286.4109999999996,0.9215,0.04188
3287.375,0.9216,0.04189
3288.3390000000004,0.9215,0.04186
3289.304,0.9212,0.041819999999999996
3290.268,0.9213,0.04177
3291.232,0.9217,0.04175
3292.196,0.9225,0.041760000000000005
3293.1609999999996,0.9236,0.0418
3294.125,0.9246,0.04188
3295.0890000000004,0.9252,0.04194
3296.053,0.9254,0.04199
3297.0170000000003,0.9255,0.04199
3297.982,0.9256,0.04195
3298.946,0.9261,0.04189
3299.91,0.9268,0.04183
3300.8740000000003,0.9276,0.0418
3301.8390000000004,0.9283,0.04183
3302.803,0.9285,0.04189
3303.7670000000003,0.9284,0.04198
3304.7309999999998,0.9279999999999999,0.04204
3305.696,0.9278,0.04203
3306.66,0.9278,0.04195
3307.6240000000003,0.9282,0.041819999999999996
3308.5879999999997,0.9289,0.04168
3309.553,0.9297,0.0416
3310.5170000000003,0.9304,0.04161
3311.4809999999998,0.9309,0.041710000000000004
3312.445,0.9315,0.04188
3313.409,0.932,0.04204
3314.3740000000003,0.9327,0.04214
3315.3379999999997,0.9332,0.04217
3316.302,0.9335,0.04213
3317.2659999999996,0.9336,0.042069999999999996
3318.2309999999998,0.9335,0.04202
3319.195,0.9333,0.042010000000000006
3320.159,0.9332,0.04205
3321.123,0.9334,0.0421
3322.0879999999997,0.9339,0.04215
3323.052,0.9345,0.04219
3324.0159999999996,0.9352,0.04219
3324.98,0.9358,0.04218
3325.9440000000004,0.9362,0.04216
3326.909,0.9365,0.04212
3327.873,0.9365,0.04205
3328.837,0.9364,0.041960000000000004
3329.801,0.9362,0.04185
3330.7659999999996,0.9362,0.04175
3331.73,0.9364,0.04169
3332.6940000000004,0.9369,0.04167
3333.658,0.9376,0.0417
3334.623,0.9383,0.04174
3335.587,0.9387,0.0418
3336.551,0.9387,0.041839999999999995
3337.515,0.9386,0.04189
3338.48,0.9384,0.041960000000000004
3339.4440000000004,0.9384,0.04202
3340.408,0.9386,0.04208
3341.3720000000003,0.9390000000000001,0.04208
3342.336,0.9394,0.04203
3343.301,0.9401,0.04191
3344.265,0.9408,0.04178
3345.2290000000003,0.9417,0.04168
3346.1929999999998,0.9426,0.04161
3347.158,0.9433,0.041589999999999995
3348.1220000000003,0.9436,0.0416
3349.086,0.9437,0.0416
3350.05,0.9437,0.0416
3351.015,0.9438,0.04161
3351.9790000000003,0.9443,0.04165
3352.9429999999998,0.9452,0.04172
3353.907,0.9464,0.041819999999999996
3354.8709999999996,0.9476,0.04193
3355.836,0.9484,0.04202
3356.8,0.9488,0.042089999999999995
3357.764,0.9486,0.04213
3358.728,0.9479,0.04214
3359.6929999999998,0.9472,0.04212
3360.657,0.9469,0.04208
3361.6209999999996,0.9474,0.04202
3362.585,0.9486,0.04197
3363.55,0.9504,0.04193
3364.514,0.9523,0.04191
3365.478,0.9535,0.04192
3366.442,0.9537,0.04195
3367.407,0.9528,0.041960000000000004
3368.3709999999996,0.9513,0.041960000000000004
3369.335,0.9497,0.04193
3370.2990000000004,0.9489,0.04189
3371.263,0.9491,0.041839999999999995
3372.228,0.9502,0.0418
3373.192,0.9520000000000001,0.04177
3374.156,0.9539,0.041760000000000005
3375.12,0.9553,0.04177
3376.085,0.9562,0.04179
3377.0490000000004,0.9563,0.04181
3378.013,0.9559,0.041819999999999996
3378.9770000000003,0.9551,0.04183
3379.942,0.9542,0.04183
3380.906,0.9535,0.041819999999999996
3381.87,0.9532,0.04181
3382.8340000000003,0.9534,0.0418
3383.798,0.9543,0.04178
3384.763,0.9556,0.04177
3385.7270000000003,0.9571,0.041760000000000005
3386.691,0.9584,0.04178
3387.655,0.9591,0.041839999999999995
3388.62,0.9593,0.04194
3389.5840000000003,0.9590000000000001,0.042069999999999996
3390.548,0.9586,0.04217
3391.512,0.9584,0.042210000000000004
3392.4770000000003,0.9586,0.04218
3393.441,0.9590000000000001,0.04206
3394.405,0.9595,0.04192
3395.369,0.9598,0.0418
3396.3340000000003,0.9599,0.04174
3397.298,0.9597,0.04177
3398.262,0.9594,0.041839999999999995
3399.2259999999997,0.9592,0.0419
3400.19,0.9593,0.04192
3401.155,0.9598,0.04187
3402.119,0.9608,0.041760000000000005
3403.083,0.9620000000000001,0.04163
3404.047,0.9633,0.04152
3405.012,0.9644,0.04147
3405.9759999999997,0.965,0.04148
3406.94,0.965,0.04154
3407.9040000000005,0.9648,0.041639999999999996
3408.869,0.9645,0.04175
3409.833,0.9644,0.04185
3410.797,0.9645,0.04193
3411.761,0.9647,0.04198
3412.725,0.965,0.04199
3413.69,0.9653,0.041960000000000004
3414.6540000000005,0.9657,0.04192
3415.618,0.9662,0.04188
3416.5820000000003,0.9668,0.04185
3417.547,0.9675,0.04185
3418.511,0.9681,0.04185
3419.475,0.9686,0.04187
3420.4390000000003,0.9690000000000001,0.04187
3421.4040000000005,0.9694,0.04188
3422.368,0.9697,0.04189
3423.3320000000003,0.97,0.04189
3424.296,0.97,0.0419
3425.261,0.9699,0.0419
3426.225,0.9697,0.04188
3427.1890000000003,0.9695,0.041839999999999995
3428.153,0.9695,0.04179
3429.117,0.9699,0.04174
3430.0820000000003,0.9705,0.041710000000000004
3431.046,0.9713,0.04169
3432.01,0.972,0.04168
3432.974,0.9725,0.04166
3433.9390000000003,0.9728,0.04163
3434.903,0.9729,0.04156
3435.867,0.9727,0.04148
3436.8309999999997,0.9723,0.0414
3437.796,0.972,0.041319999999999996
3438.76,0.9719,0.04127
3439.724,0.9722,0.04127
3440.688,0.9729,0.04131
3441.652,0.9740000000000001,0.04138
3442.617,0.9753,0.041460000000000004
3443.5809999999997,0.9765,0.041530000000000004
3444.545,0.9773,0.04156
3445.509,0.9775,0.04156
3446.474,0.9773,0.041510000000000005
3447.438,0.9769,0.04145
3448.402,0.9766,0.0414
3449.366,0.9765,0.04138
3450.3309999999997,0.9769,0.0414
3451.295,0.9776,0.04145
3452.259,0.9785,0.041510000000000005
3453.223,0.9795,0.041569999999999996
3454.188,0.9804,0.04162
3455.152,0.9813,0.041639999999999996
3456.116,0.9821,0.04165
3457.08,0.9827,0.04166
3458.0440000000003,0.9832,0.04167
3459.009,0.9834,0.0417
3459.973,0.9833,0.04172
3460.937,0.9831,0.04174
3461.901,0.9829,0.04175
3462.866,0.9828,0.04175
3463.83,0.9829,0.04173
3464.7940000000003,0.9832,0.041710000000000004
3465.758,0.9836,0.04169
3466.723,0.9839,0.04168
3467.687,0.9840000000000001,0.04169
3468.651,0.9840000000000001,0.04172
3469.615,0.9839,0.04175
3470.579,0.9839,0.04175
3471.5440000000003,0.9840000000000001,0.0417
3472.508,0.9843,0.04161
3473.472,0.9849,0.041510000000000005
3474.4359999999997,0.9857,0.04144
3475.401,0.9864,0.04142
3476.365,0.987,0.04145
3477.329,0.9872,0.04152
3478.2929999999997,0.9871,0.041589999999999995
3479.258,0.9868,0.04165
3480.222,0.9868,0.04168
3481.1859999999997,0.9871,0.04166
3482.15,0.9879,0.04158
3483.115,0.9890000000000001,0.04143
3484.079,0.9903,0.04125
3485.0429999999997,0.9914,0.041089999999999995
3486.007,0.9923,0.04097
3486.9709999999995,0.9928,0.04095
3487.9359999999997,0.993,0.040999999999999995
3488.9,0.9929,0.0411
3489.864,0.9927,0.041210000000000004
3490.828,0.9925,0.041280000000000004
3491.7929999999997,0.9924,0.0413
3492.757,0.9924,0.04129
3493.7209999999995,0.9926,0.041260000000000005
3494.685,0.9928,0.04122
3495.65,0.9929,0.04118
3496.614,0.9931,0.04113
3497.578,0.9934,0.041089999999999995
3498.542,0.9938,0.041069999999999995
3499.506,0.9945,0.04108
3500.4709999999995,0.9951,0.04113
3501.435,0.9955,0.04122
3502.3990000000003,0.9957,0.04131
3503.363,0.9957,0.04137
3504.328,0.9954,0.04138
3505.292,0.9951,0.041319999999999996
3506.256,0.9948,0.041210000000000004
3507.22,0.9946,0.04108
3508.185,0.9945,0.040999999999999995
3509.1490000000003,0.9946,0.04099
3510.113,0.9949,0.04106
3511.077,0.9953,0.04117
3512.042,0.9956,0.041280000000000004
3513.006,0.9958,0.041339999999999995
3513.97,0.996,0.04136
3514.934,0.9964,0.041339999999999995
3515.8979999999997,0.9971,0.04133
3516.863,0.9982,0.04133
3517.827,0.9996,0.04133
3518.7909999999997,1.001,0.0413
3519.755,1.001,0.04122
3520.72,1.001,0.041089999999999995
3521.684,1.0,0.04093
3522.6479999999997,0.9987,0.040780000000000004
3523.612,0.9976,0.04066
3524.577,0.9971,0.04061
3525.5409999999997,0.9972,0.040619999999999996
3526.505,0.9977,0.04068
3527.469,0.9984,0.04079
3528.433,0.9991,0.0409
3529.3979999999997,0.9996,0.040999999999999995
3530.362,0.9999,0.041069999999999995
3531.3259999999996,1.0,0.0411
3532.29,1.001,0.04111
3533.255,1.001,0.041089999999999995
3534.219,1.001,0.041069999999999995
3535.183,1.002,0.04106
3536.147,1.002,0.041069999999999995
3537.112,1.003,0.0411
3538.0759999999996,1.003,0.04115
3539.04,1.004,0.04117
3540.0040000000004,1.005,0.04113
3540.969,1.005,0.04099
3541.933,1.006,0.040760000000000005
3542.897,1.006,0.04049
3543.861,1.006,0.04027
3544.825,1.006,0.04019
3545.79,1.005,0.04028
3546.7540000000004,1.005,0.04049
3547.718,1.006,0.04071
3548.6820000000002,1.006,0.04082
3549.647,1.0070000000000001,0.04079
3550.611,1.0070000000000001,0.04067
3551.575,1.008,0.04054
3552.539,1.008,0.04046
3553.5040000000004,1.008,0.04047
3554.468,1.008,0.040530000000000004
3555.4320000000002,1.0090000000000001,0.0406
3556.3959999999997,1.0090000000000001,0.04065
3557.361,1.01,0.04067
3558.325,1.01,0.0407
3559.289,1.011,0.04074
3560.2529999999997,1.011,0.040780000000000004
3561.217,1.012,0.040760000000000005
3562.1820000000002,1.012,0.040639999999999996
3563.1459999999997,1.011,0.04043
3564.11,1.011,0.04015
3565.074,1.01,0.03993
3566.039,1.008,0.039869999999999996
3567.0029999999997,1.0070000000000001,0.04002
3567.967,1.0070000000000001,0.040310000000000006
3568.9309999999996,1.008,0.0406
3569.8959999999997,1.01,0.04079
3570.86,1.011,0.04086
3571.824,1.013,0.040839999999999994
3572.788,1.014,0.040780000000000004
3573.752,1.014,0.04069
3574.717,1.014,0.0406
3575.6809999999996,1.014,0.04048
3576.645,1.014,0.04036
3577.6090000000004,1.014,0.04025
3578.574,1.014,0.04021
3579.538,1.015,0.04028
3580.502,1.015,0.04046
3581.466,1.014,0.04066
3582.4309999999996,1.013,0.0408
3583.395,1.012,0.04079
3584.3590000000004,1.01,0.04061
3585.323,1.0090000000000001,0.04032
3586.288,1.0090000000000001,0.04005
3587.252,1.01,0.03996
3588.216,1.011,0.040080000000000005
3589.18,1.013,0.04032
3590.1440000000002,1.014,0.04055
3591.1090000000004,1.015,0.04065
3592.073,1.015,0.04061
3593.0370000000003,1.015,0.04048
3594.0009999999997,1.016,0.04033
3594.966,1.0170000000000001,0.04023
3595.93,1.018,0.04019
3596.8940000000002,1.018,0.04018
3597.8579999999997,1.0190000000000001,0.040139999999999995
3598.823,1.0190000000000001,0.040060000000000005
3599.7870000000003,1.018,0.03996
3600.7509999999997,1.0170000000000001,0.0399
3601.715,1.016,0.03991
3602.679,1.016,0.03999
3603.6440000000002,1.016,0.04009
3604.6079999999997,1.0170000000000001,0.04015
3605.572,1.018,0.04013
3606.5359999999996,1.02,0.04003
3607.5009999999997,1.021,0.03986
3608.465,1.022,0.03972
3609.429,1.022,0.03965
3610.393,1.022,0.03967
3611.3579999999997,1.021,0.03978
3612.322,1.021,0.0399
3613.2859999999996,1.021,0.03999
3614.25,1.021,0.03999
3615.215,1.022,0.0399
3616.179,1.022,0.03975
3617.143,1.023,0.0396
3618.107,1.023,0.03954
3619.071,1.023,0.03961
3620.0359999999996,1.024,0.03979
3621.0,1.024,0.040010000000000004
3621.9640000000004,1.025,0.04019
3622.928,1.025,0.04025
3623.893,1.025,0.04019
3624.857,1.025,0.04
3625.821,1.025,0.03972
3626.785,1.024,0.03941
3627.75,1.023,0.0392
3628.7140000000004,1.021,0.039189999999999996
3629.678,1.02,0.03937
3630.6420000000003,1.02,0.039619999999999995
3631.6059999999998,1.02,0.039830000000000004
3632.571,1.021,0.03995
3633.535,1.022,0.03995
3634.4990000000003,1.024,0.039889999999999995
3635.4629999999997,1.024,0.03978
3636.428,1.025,0.03967
3637.3920000000003,1.025,0.0396
3638.3559999999998,1.026,0.039580000000000004
3639.32,1.026,0.039619999999999995
3640.285,1.0270000000000001,0.03971
3641.2490000000003,1.028,0.03979
3642.2129999999997,1.0290000000000001,0.03979
3643.177,1.0290000000000001,0.039639999999999995
3644.1420000000003,1.0290000000000001,0.03928
3645.1059999999998,1.028,0.0387
3646.07,1.0270000000000001,0.03793
