,Wavenumber,Absorbance,film
688,1062.889,0.6661,doped PBTTT
689,1063.853,0.6624,doped PBTTT
690,1064.817,0.6589,doped PBTTT
691,1065.781,0.6554,doped PBTTT
692,1066.745,0.6519,doped PBTTT
693,1067.71,0.6484,doped PBTTT
694,1068.674,0.6449,doped PBTTT
695,1069.638,0.6413,doped PBTTT
696,1070.6019999999999,0.6376,doped PBTTT
697,1071.567,0.634,doped PBTTT
698,1072.531,0.6305,doped PBTTT
699,1073.495,0.6271,doped PBTTT
700,1074.4589999999998,0.6241,doped PBTTT
701,1075.424,0.6213,doped PBTTT
702,1076.388,0.6185,doped PBTTT
703,1077.3519999999999,0.6157,doped PBTTT
704,1078.316,0.6127,doped PBTTT
705,1079.28,0.6096,doped PBTTT
706,1080.245,0.6063,doped PBTTT
707,1081.2089999999998,0.603,doped PBTTT
708,1082.173,0.5995,doped PBTTT
709,1083.137,0.5959,doped PBTTT
710,1084.1019999999999,0.5920000000000001,doped PBTTT
711,1085.066,0.5877,doped PBTTT
712,1086.03,0.583,doped PBTTT
713,1086.994,0.5782,doped PBTTT
714,1087.9589999999998,0.5733,doped PBTTT
715,1088.923,0.5686,doped PBTTT
716,1089.887,0.564,doped PBTTT
717,1090.851,0.5596,doped PBTTT
718,1091.816,0.5556,doped PBTTT
719,1092.78,0.552,doped PBTTT
720,1093.744,0.5489,doped PBTTT
721,1094.708,0.5463,doped PBTTT
722,1095.672,0.5443,doped PBTTT
723,1096.637,0.5429999999999999,doped PBTTT
724,1097.601,0.5422,doped PBTTT
725,1098.565,0.5421,doped PBTTT
726,1099.529,0.5426,doped PBTTT
727,1100.494,0.5435,doped PBTTT
728,1101.458,0.5448,doped PBTTT
729,1102.422,0.5462,doped PBTTT
730,1103.386,0.5474,doped PBTTT
731,1104.351,0.5484,doped PBTTT
732,1105.315,0.5491,doped PBTTT
733,1106.279,0.5495,doped PBTTT
734,1107.243,0.5497,doped PBTTT
735,1108.2069999999999,0.5498,doped PBTTT
736,1109.172,0.5497,doped PBTTT
737,1110.136,0.5494,doped PBTTT
738,1111.1,0.5488,doped PBTTT
739,1112.0639999999999,0.5478,doped PBTTT
740,1113.029,0.5465,doped PBTTT
741,1113.993,0.5449,doped PBTTT
742,1114.9569999999999,0.5432,doped PBTTT
743,1115.921,0.5419,doped PBTTT
744,1116.886,0.5409,doped PBTTT
745,1117.85,0.5404,doped PBTTT
746,1118.8139999999999,0.5403,doped PBTTT
747,1119.778,0.5404,doped PBTTT
748,1120.743,0.5405,doped PBTTT
749,1121.7069999999999,0.5406,doped PBTTT
750,1122.671,0.5405,doped PBTTT
751,1123.635,0.5404,doped PBTTT
752,1124.599,0.5404,doped PBTTT
753,1125.5639999999999,0.5405,doped PBTTT
754,1126.528,0.5409,doped PBTTT
755,1127.492,0.5415,doped PBTTT
756,1128.4560000000001,0.5423,doped PBTTT
757,1129.421,0.5429999999999999,doped PBTTT
758,1130.385,0.5437,doped PBTTT
759,1131.349,0.5443,doped PBTTT
760,1132.313,0.5449,doped PBTTT
761,1133.278,0.5456,doped PBTTT
762,1134.242,0.5466,doped PBTTT
763,1135.2060000000001,0.5478,doped PBTTT
764,1136.17,0.5493,doped PBTTT
765,1137.134,0.5511,doped PBTTT
766,1138.099,0.5532,doped PBTTT
767,1139.063,0.5555,doped PBTTT
768,1140.027,0.5577,doped PBTTT
769,1140.991,0.5596,doped PBTTT
770,1141.9560000000001,0.5604,doped PBTTT
771,1142.92,0.5599,doped PBTTT
772,1143.884,0.5579999999999999,doped PBTTT
773,1144.848,0.5548,doped PBTTT
774,1145.813,0.5511,doped PBTTT
775,1146.777,0.5474,doped PBTTT
776,1147.741,0.5442,doped PBTTT
777,1148.705,0.5415,doped PBTTT
778,1149.67,0.5393,doped PBTTT
779,1150.634,0.5372,doped PBTTT
780,1151.598,0.5349,doped PBTTT
781,1152.562,0.5325,doped PBTTT
782,1153.526,0.5297,doped PBTTT
783,1154.491,0.5267,doped PBTTT
784,1155.455,0.5235,doped PBTTT
785,1156.4189999999999,0.5201,doped PBTTT
786,1157.383,0.5165,doped PBTTT
787,1158.348,0.5129,doped PBTTT
788,1159.312,0.5092,doped PBTTT
789,1160.276,0.5055,doped PBTTT
790,1161.24,0.5018,doped PBTTT
791,1162.205,0.498,doped PBTTT
792,1163.1689999999999,0.4941,doped PBTTT
793,1164.133,0.49,doped PBTTT
794,1165.097,0.4856,doped PBTTT
795,1166.0610000000001,0.4813,doped PBTTT
796,1167.026,0.47700000000000004,doped PBTTT
797,1167.99,0.473,doped PBTTT
798,1168.954,0.4693,doped PBTTT
799,1169.9180000000001,0.466,doped PBTTT
800,1170.883,0.46299999999999997,doped PBTTT
801,1171.847,0.4604,doped PBTTT
802,1172.8110000000001,0.4581,doped PBTTT
803,1173.775,0.4562,doped PBTTT
804,1174.74,0.4545,doped PBTTT
805,1175.704,0.45299999999999996,doped PBTTT
806,1176.6680000000001,0.4516,doped PBTTT
807,1177.632,0.4503,doped PBTTT
808,1178.597,0.4489,doped PBTTT
809,1179.5610000000001,0.4477,doped PBTTT
810,1180.525,0.4465,doped PBTTT
811,1181.489,0.4454,doped PBTTT
812,1182.453,0.4444,doped PBTTT
813,1183.4180000000001,0.4434,doped PBTTT
814,1184.382,0.4423,doped PBTTT
815,1185.346,0.4413,doped PBTTT
816,1186.31,0.4402,doped PBTTT
817,1187.275,0.4392,doped PBTTT
818,1188.239,0.4382,doped PBTTT
819,1189.203,0.4372,doped PBTTT
820,1190.167,0.4361,doped PBTTT
821,1191.132,0.4351,doped PBTTT
822,1192.096,0.4338,doped PBTTT
823,1193.06,0.4324,doped PBTTT
824,1194.024,0.4307,doped PBTTT
825,1194.988,0.4285,doped PBTTT
826,1195.953,0.4259,doped PBTTT
827,1196.917,0.4227,doped PBTTT
828,1197.881,0.419,doped PBTTT
829,1198.845,0.415,doped PBTTT
830,1199.81,0.4107,doped PBTTT
831,1200.774,0.4063,doped PBTTT
832,1201.738,0.4019,doped PBTTT
833,1202.702,0.3973,doped PBTTT
834,1203.667,0.3927,doped PBTTT
835,1204.631,0.3879,doped PBTTT
836,1205.595,0.38299999999999995,doped PBTTT
837,1206.559,0.3779,doped PBTTT
838,1207.524,0.3727,doped PBTTT
839,1208.488,0.3673,doped PBTTT
840,1209.452,0.36200000000000004,doped PBTTT
841,1210.4160000000002,0.3566,doped PBTTT
842,1211.38,0.3513,doped PBTTT
843,1212.345,0.34600000000000003,doped PBTTT
844,1213.309,0.341,doped PBTTT
845,1214.2730000000001,0.3362,doped PBTTT
846,1215.237,0.3318,doped PBTTT
847,1216.202,0.3278,doped PBTTT
848,1217.1660000000002,0.3242,doped PBTTT
849,1218.13,0.3211,doped PBTTT
850,1219.094,0.3182,doped PBTTT
851,1220.059,0.3157,doped PBTTT
852,1221.0230000000001,0.3133,doped PBTTT
853,1221.987,0.3111,doped PBTTT
854,1222.951,0.3088,doped PBTTT
855,1223.9160000000002,0.3065,doped PBTTT
856,1224.88,0.3041,doped PBTTT
857,1225.844,0.3016,doped PBTTT
858,1226.808,0.2989,doped PBTTT
859,1227.772,0.2963,doped PBTTT
860,1228.737,0.2937,doped PBTTT
861,1229.701,0.2914,doped PBTTT
862,1230.665,0.2894,doped PBTTT
863,1231.629,0.2878,doped PBTTT
864,1232.594,0.2866,doped PBTTT
865,1233.558,0.2858,doped PBTTT
866,1234.522,0.2855,doped PBTTT
867,1235.486,0.2855,doped PBTTT
868,1236.451,0.2859,doped PBTTT
869,1237.415,0.2866,doped PBTTT
870,1238.379,0.2876,doped PBTTT
871,1239.343,0.2889,doped PBTTT
872,1240.307,0.2903,doped PBTTT
873,1241.272,0.2918,doped PBTTT
874,1242.236,0.2932,doped PBTTT
875,1243.2,0.2946,doped PBTTT
876,1244.164,0.2959,doped PBTTT
877,1245.129,0.297,doped PBTTT
878,1246.093,0.2982,doped PBTTT
879,1247.057,0.2994,doped PBTTT
880,1248.021,0.3007,doped PBTTT
881,1248.986,0.3024,doped PBTTT
882,1249.95,0.3043,doped PBTTT
883,1250.914,0.3064,doped PBTTT
884,1251.878,0.3087,doped PBTTT
885,1252.843,0.311,doped PBTTT
886,1253.807,0.3133,doped PBTTT
887,1254.771,0.3156,doped PBTTT
888,1255.735,0.3178,doped PBTTT
889,1256.6989999999998,0.3201,doped PBTTT
890,1257.664,0.3226,doped PBTTT
891,1258.628,0.3255,doped PBTTT
892,1259.5919999999999,0.3288,doped PBTTT
893,1260.556,0.3326,doped PBTTT
894,1261.521,0.3366,doped PBTTT
895,1262.485,0.3405,doped PBTTT
896,1263.4489999999998,0.3441,doped PBTTT
897,1264.413,0.34700000000000003,doped PBTTT
898,1265.378,0.349,doped PBTTT
899,1266.3419999999999,0.3502,doped PBTTT
900,1267.306,0.3506,doped PBTTT
901,1268.27,0.3504,doped PBTTT
902,1269.234,0.3499,doped PBTTT
903,1270.1989999999998,0.3492,doped PBTTT
904,1271.163,0.3484,doped PBTTT
905,1272.127,0.3476,doped PBTTT
906,1273.0910000000001,0.3469,doped PBTTT
907,1274.056,0.3461,doped PBTTT
908,1275.02,0.3454,doped PBTTT
909,1275.984,0.3448,doped PBTTT
910,1276.948,0.3445,doped PBTTT
911,1277.913,0.3448,doped PBTTT
912,1278.877,0.3458,doped PBTTT
913,1279.8410000000001,0.3477,doped PBTTT
914,1280.805,0.3506,doped PBTTT
915,1281.77,0.3543,doped PBTTT
916,1282.734,0.3588,doped PBTTT
917,1283.698,0.3639,doped PBTTT
918,1284.662,0.3692,doped PBTTT
919,1285.626,0.3746,doped PBTTT
920,1286.5910000000001,0.3799,doped PBTTT
921,1287.555,0.3849,doped PBTTT
922,1288.519,0.3895,doped PBTTT
923,1289.483,0.3936,doped PBTTT
924,1290.448,0.3971,doped PBTTT
925,1291.412,0.4001,doped PBTTT
926,1292.376,0.4027,doped PBTTT
927,1293.34,0.4049,doped PBTTT
928,1294.305,0.4069,doped PBTTT
929,1295.269,0.4088,doped PBTTT
930,1296.233,0.4105,doped PBTTT
931,1297.197,0.41200000000000003,doped PBTTT
932,1298.161,0.4133,doped PBTTT
933,1299.126,0.4143,doped PBTTT
934,1300.09,0.415,doped PBTTT
935,1301.0539999999999,0.4153,doped PBTTT
936,1302.018,0.4156,doped PBTTT
937,1302.983,0.4158,doped PBTTT
938,1303.947,0.4161,doped PBTTT
939,1304.911,0.4165,doped PBTTT
940,1305.875,0.4172,doped PBTTT
941,1306.84,0.4179,doped PBTTT
942,1307.8039999999999,0.4186,doped PBTTT
943,1308.768,0.4193,doped PBTTT
944,1309.732,0.4199,doped PBTTT
945,1310.697,0.4205,doped PBTTT
946,1311.661,0.4211,doped PBTTT
947,1312.625,0.4217,doped PBTTT
948,1313.589,0.4223,doped PBTTT
949,1314.5529999999999,0.423,doped PBTTT
950,1315.5179999999998,0.4236,doped PBTTT
951,1316.4820000000002,0.4243,doped PBTTT
952,1317.4460000000001,0.4249,doped PBTTT
953,1318.41,0.4254,doped PBTTT
954,1319.375,0.4258,doped PBTTT
955,1320.339,0.4261,doped PBTTT
956,1321.3029999999999,0.4265,doped PBTTT
957,1322.267,0.4267,doped PBTTT
958,1323.2320000000002,0.4271,doped PBTTT
959,1324.1960000000001,0.4274,doped PBTTT
960,1325.16,0.4279,doped PBTTT
961,1326.124,0.4285,doped PBTTT
962,1327.088,0.4295,doped PBTTT
963,1328.0529999999999,0.4307,doped PBTTT
964,1329.017,0.4325,doped PBTTT
965,1329.981,0.4347,doped PBTTT
966,1330.945,0.4374,doped PBTTT
967,1331.91,0.4406,doped PBTTT
968,1332.874,0.4443,doped PBTTT
969,1333.838,0.4482,doped PBTTT
970,1334.8020000000001,0.4524,doped PBTTT
971,1335.767,0.4564,doped PBTTT
972,1336.731,0.4599,doped PBTTT
973,1337.695,0.4624,doped PBTTT
974,1338.6589999999999,0.4633,doped PBTTT
975,1339.624,0.4626,doped PBTTT
976,1340.588,0.4604,doped PBTTT
977,1341.5520000000001,0.4573,doped PBTTT
978,1342.516,0.4537,doped PBTTT
979,1343.48,0.4501,doped PBTTT
980,1344.445,0.4467,doped PBTTT
981,1345.4089999999999,0.4437,doped PBTTT
982,1346.3729999999998,0.4411,doped PBTTT
983,1347.3370000000002,0.4388,doped PBTTT
984,1348.3020000000001,0.4367,doped PBTTT
985,1349.266,0.4348,doped PBTTT
986,1350.23,0.433,doped PBTTT
987,1351.194,0.4311,doped PBTTT
988,1352.1589999999999,0.4292,doped PBTTT
989,1353.1229999999998,0.4272,doped PBTTT
990,1354.0870000000002,0.4253,doped PBTTT
991,1355.0510000000002,0.4234,doped PBTTT
992,1356.015,0.4216,doped PBTTT
993,1356.98,0.42,doped PBTTT
994,1357.944,0.4185,doped PBTTT
995,1358.908,0.4173,doped PBTTT
996,1359.872,0.4162,doped PBTTT
997,1360.8370000000002,0.4152,doped PBTTT
998,1361.8010000000002,0.4145,doped PBTTT
999,1362.765,0.4139,doped PBTTT
1000,1363.729,0.4135,doped PBTTT
1001,1364.694,0.4131,doped PBTTT
1002,1365.658,0.4126,doped PBTTT
1003,1366.622,0.4119,doped PBTTT
1004,1367.586,0.4111,doped PBTTT
1005,1368.5510000000002,0.4101,doped PBTTT
1006,1369.515,0.4091,doped PBTTT
1007,1370.479,0.4079,doped PBTTT
1008,1371.443,0.4066,doped PBTTT
1009,1372.4070000000002,0.4051,doped PBTTT
1010,1373.372,0.4034,doped PBTTT
1011,1374.336,0.4015,doped PBTTT
1012,1375.3,0.3994,doped PBTTT
1013,1376.264,0.3972,doped PBTTT
1014,1377.229,0.3947,doped PBTTT
1015,1378.193,0.3922,doped PBTTT
1016,1379.1570000000002,0.3896,doped PBTTT
1017,1380.121,0.3873,doped PBTTT
1018,1381.086,0.3855,doped PBTTT
1019,1382.05,0.3844,doped PBTTT
1020,1383.014,0.3842,doped PBTTT
1021,1383.9779999999998,0.3849,doped PBTTT
1022,1384.942,0.3866,doped PBTTT
1023,1385.9070000000002,0.3894,doped PBTTT
1024,1386.871,0.39299999999999996,doped PBTTT
1025,1387.835,0.3972,doped PBTTT
1026,1388.799,0.4013,doped PBTTT
1027,1389.764,0.4048,doped PBTTT
1028,1390.7279999999998,0.4076,doped PBTTT
1029,1391.692,0.4096,doped PBTTT
1030,1392.656,0.41100000000000003,doped PBTTT
1031,1393.621,0.41200000000000003,doped PBTTT
1032,1394.585,0.4125,doped PBTTT
1033,1395.549,0.4124,doped PBTTT
1034,1396.513,0.4118,doped PBTTT
1035,1397.4779999999998,0.4106,doped PBTTT
1036,1398.442,0.4088,doped PBTTT
1037,1399.406,0.4065,doped PBTTT
1038,1400.37,0.4038,doped PBTTT
1039,1401.3339999999998,0.4007,doped PBTTT
1040,1402.299,0.3971,doped PBTTT
1041,1403.263,0.3929,doped PBTTT
1042,1404.227,0.3881,doped PBTTT
1043,1405.191,0.3828,doped PBTTT
1044,1406.156,0.3773,doped PBTTT
1045,1407.12,0.3718,doped PBTTT
1046,1408.0839999999998,0.3664,doped PBTTT
1047,1409.0479999999998,0.361,doped PBTTT
1048,1410.013,0.3555,doped PBTTT
1049,1410.977,0.35,doped PBTTT
1050,1411.941,0.3445,doped PBTTT
1051,1412.905,0.3394,doped PBTTT
1052,1413.869,0.3348,doped PBTTT
1053,1414.8339999999998,0.3306,doped PBTTT
1054,1415.7979999999998,0.3265,doped PBTTT
1055,1416.7620000000002,0.3223,doped PBTTT
1056,1417.726,0.3177,doped PBTTT
1057,1418.691,0.3132,doped PBTTT
1058,1419.655,0.3092,doped PBTTT
1059,1420.619,0.3058,doped PBTTT
1060,1421.5829999999999,0.3029,doped PBTTT
1061,1422.5479999999998,0.3003,doped PBTTT
1062,1423.5120000000002,0.2977,doped PBTTT
1063,1424.476,0.2951,doped PBTTT
1064,1425.44,0.2926,doped PBTTT
1065,1426.405,0.2901,doped PBTTT
1066,1427.369,0.2878,doped PBTTT
1067,1428.3329999999999,0.2856,doped PBTTT
1068,1429.297,0.2833,doped PBTTT
1069,1430.261,0.2811,doped PBTTT
1070,1431.226,0.2791,doped PBTTT
1071,1432.19,0.2773,doped PBTTT
1072,1433.154,0.2756,doped PBTTT
1073,1434.118,0.2737,doped PBTTT
1074,1435.0829999999999,0.2715,doped PBTTT
1075,1436.047,0.26899999999999996,doped PBTTT
1076,1437.011,0.2664,doped PBTTT
1077,1437.975,0.264,doped PBTTT
1078,1438.94,0.2621,doped PBTTT
1079,1439.904,0.2605,doped PBTTT
1080,1440.868,0.2589,doped PBTTT
1081,1441.832,0.2573,doped PBTTT
1082,1442.796,0.2556,doped PBTTT
1083,1443.761,0.2539,doped PBTTT
1084,1444.725,0.2522,doped PBTTT
1085,1445.6889999999999,0.2508,doped PBTTT
1086,1446.6529999999998,0.2495,doped PBTTT
1087,1447.618,0.2486,doped PBTTT
1088,1448.582,0.2481,doped PBTTT
1089,1449.546,0.248,doped PBTTT
1090,1450.51,0.2483,doped PBTTT
1091,1451.475,0.2489,doped PBTTT
1092,1452.4389999999999,0.2494,doped PBTTT
1093,1453.4029999999998,0.2498,doped PBTTT
1094,1454.3670000000002,0.25,doped PBTTT
1095,1455.332,0.25,doped PBTTT
1096,1456.296,0.25,doped PBTTT
1097,1457.26,0.2502,doped PBTTT
1098,1458.224,0.2508,doped PBTTT
1099,1459.1879999999999,0.2516,doped PBTTT
1100,1460.1529999999998,0.2523,doped PBTTT
1101,1461.1170000000002,0.2529,doped PBTTT
1102,1462.0810000000001,0.2532,doped PBTTT
1103,1463.045,0.2533,doped PBTTT
1104,1464.01,0.253,doped PBTTT
1105,1464.974,0.2522,doped PBTTT
1106,1465.9379999999999,0.2508,doped PBTTT
1107,1466.902,0.2489,doped PBTTT
1108,1467.8670000000002,0.2466,doped PBTTT
1109,1468.8310000000001,0.2439,doped PBTTT
1110,1469.795,0.2407,doped PBTTT
1111,1470.759,0.237,doped PBTTT
1112,1471.724,0.2334,doped PBTTT
1113,1472.6879999999999,0.2305,doped PBTTT
1114,1473.652,0.22899999999999998,doped PBTTT
1115,1474.616,0.22899999999999998,doped PBTTT
1116,1475.58,0.2301,doped PBTTT
1117,1476.545,0.2319,doped PBTTT
1118,1477.509,0.23399999999999999,doped PBTTT
1119,1478.473,0.2363,doped PBTTT
1120,1479.4370000000001,0.239,doped PBTTT
1121,1480.402,0.242,doped PBTTT
1122,1481.366,0.2453,doped PBTTT
1123,1482.33,0.2488,doped PBTTT
1124,1483.2939999999999,0.2523,doped PBTTT
1125,1484.259,0.2554,doped PBTTT
1126,1485.223,0.2581,doped PBTTT
1127,1486.1870000000001,0.2603,doped PBTTT
1128,1487.151,0.2619,doped PBTTT
1129,1488.115,0.2631,doped PBTTT
1130,1489.08,0.2641,doped PBTTT
1131,1490.0439999999999,0.2651,doped PBTTT
1132,1491.0079999999998,0.2664,doped PBTTT
1133,1491.9720000000002,0.2679,doped PBTTT
1134,1492.9370000000001,0.2698,doped PBTTT
1135,1493.901,0.2719,doped PBTTT
1136,1494.865,0.2743,doped PBTTT
1137,1495.829,0.2768,doped PBTTT
1138,1496.7939999999999,0.2788,doped PBTTT
1139,1497.7579999999998,0.2798,doped PBTTT
1140,1498.7220000000002,0.2791,doped PBTTT
1141,1499.6860000000001,0.2772,doped PBTTT
1142,1500.651,0.2745,doped PBTTT
1143,1501.615,0.2715,doped PBTTT
1144,1502.579,0.2684,doped PBTTT
1145,1503.543,0.2653,doped PBTTT
1146,1504.507,0.2618,doped PBTTT
1147,1505.4720000000002,0.258,doped PBTTT
1148,1506.4360000000001,0.2544,doped PBTTT
1149,1507.4,0.2519,doped PBTTT
1150,1508.364,0.251,doped PBTTT
1151,1509.329,0.2512,doped PBTTT
1152,1510.293,0.2517,doped PBTTT
1153,1511.257,0.2521,doped PBTTT
1154,1512.221,0.2523,doped PBTTT
1155,1513.1860000000001,0.2523,doped PBTTT
1156,1514.15,0.2522,doped PBTTT
1157,1515.114,0.2521,doped PBTTT
1158,1516.078,0.2521,doped PBTTT
1159,1517.0420000000001,0.2522,doped PBTTT
1160,1518.007,0.2524,doped PBTTT
1161,1518.971,0.2528,doped PBTTT
1162,1519.935,0.2533,doped PBTTT
1163,1520.899,0.254,doped PBTTT
1164,1521.864,0.255,doped PBTTT
1165,1522.828,0.2562,doped PBTTT
1166,1523.7920000000001,0.2577,doped PBTTT
1167,1524.756,0.2595,doped PBTTT
1168,1525.721,0.2619,doped PBTTT
1169,1526.685,0.2648,doped PBTTT
1170,1527.649,0.2679,doped PBTTT
1171,1528.6129999999998,0.271,doped PBTTT
1172,1529.578,0.2736,doped PBTTT
1173,1530.5420000000001,0.2756,doped PBTTT
1174,1531.506,0.2768,doped PBTTT
1175,1532.47,0.2771,doped PBTTT
1176,1533.434,0.2766,doped PBTTT
1177,1534.399,0.2754,doped PBTTT
1178,1535.3629999999998,0.2739,doped PBTTT
1179,1536.3270000000002,0.2722,doped PBTTT
1180,1537.2910000000002,0.2702,doped PBTTT
1181,1538.256,0.2677,doped PBTTT
1182,1539.22,0.2648,doped PBTTT
1183,1540.184,0.2618,doped PBTTT
1184,1541.148,0.2596,doped PBTTT
1185,1542.1129999999998,0.2587,doped PBTTT
1186,1543.0770000000002,0.2587,doped PBTTT
1187,1544.0410000000002,0.2591,doped PBTTT
1188,1545.005,0.2595,doped PBTTT
1189,1545.969,0.2599,doped PBTTT
1190,1546.934,0.2602,doped PBTTT
1191,1547.898,0.2604,doped PBTTT
1192,1548.862,0.2607,doped PBTTT
1193,1549.826,0.2609,doped PBTTT
1194,1550.7910000000002,0.2613,doped PBTTT
1195,1551.755,0.2616,doped PBTTT
1196,1552.719,0.2621,doped PBTTT
1197,1553.683,0.2624,doped PBTTT
1198,1554.648,0.2626,doped PBTTT
1199,1555.612,0.2625,doped PBTTT
1200,1556.576,0.2623,doped PBTTT
1201,1557.54,0.2623,doped PBTTT
1202,1558.505,0.263,doped PBTTT
1203,1559.469,0.2644,doped PBTTT
1204,1560.433,0.266,doped PBTTT
1205,1561.3970000000002,0.2674,doped PBTTT
1206,1562.361,0.2684,doped PBTTT
1207,1563.326,0.2691,doped PBTTT
1208,1564.29,0.2697,doped PBTTT
1209,1565.254,0.27,doped PBTTT
1210,1566.2179999999998,0.2703,doped PBTTT
1211,1567.183,0.2704,doped PBTTT
1212,1568.1470000000002,0.2706,doped PBTTT
1213,1569.111,0.2709,doped PBTTT
1214,1570.075,0.2714,doped PBTTT
1215,1571.04,0.2718,doped PBTTT
1216,1572.004,0.2721,doped PBTTT
1217,1572.9679999999998,0.2721,doped PBTTT
1218,1573.932,0.272,doped PBTTT
1219,1574.896,0.2717,doped PBTTT
1220,1575.861,0.2715,doped PBTTT
1221,1576.825,0.2717,doped PBTTT
1222,1577.789,0.2722,doped PBTTT
1223,1578.753,0.2729,doped PBTTT
1224,1579.7179999999998,0.2736,doped PBTTT
1225,1580.682,0.2743,doped PBTTT
1226,1581.646,0.2749,doped PBTTT
1227,1582.61,0.2754,doped PBTTT
1228,1583.575,0.276,doped PBTTT
1229,1584.539,0.2766,doped PBTTT
1230,1585.503,0.2772,doped PBTTT
1231,1586.467,0.2777,doped PBTTT
1232,1587.432,0.2783,doped PBTTT
1233,1588.396,0.27899999999999997,doped PBTTT
1234,1589.36,0.2796,doped PBTTT
1235,1590.3239999999998,0.2803,doped PBTTT
1236,1591.2879999999998,0.281,doped PBTTT
1237,1592.253,0.2817,doped PBTTT
1238,1593.217,0.2824,doped PBTTT
1239,1594.181,0.2833,doped PBTTT
1240,1595.145,0.2842,doped PBTTT
1241,1596.11,0.2853,doped PBTTT
1242,1597.0739999999998,0.2864,doped PBTTT
1243,1598.0379999999998,0.2875,doped PBTTT
1244,1599.0020000000002,0.2886,doped PBTTT
1245,1599.967,0.2897,doped PBTTT
1246,1600.931,0.2908,doped PBTTT
1247,1601.895,0.2919,doped PBTTT
1248,1602.859,0.293,doped PBTTT
1249,1603.8229999999999,0.2941,doped PBTTT
1250,1604.7879999999998,0.2951,doped PBTTT
1251,1605.7520000000002,0.2959,doped PBTTT
1252,1606.7160000000001,0.2968,doped PBTTT
1253,1607.68,0.2976,doped PBTTT
1254,1608.645,0.2984,doped PBTTT
1255,1609.609,0.2993,doped PBTTT
1256,1610.5729999999999,0.3,doped PBTTT
1257,1611.537,0.3005,doped PBTTT
1258,1612.5020000000002,0.3007,doped PBTTT
1259,1613.4660000000001,0.3007,doped PBTTT
1260,1614.43,0.3004,doped PBTTT
1261,1615.394,0.3,doped PBTTT
1262,1616.359,0.2997,doped PBTTT
1263,1617.3229999999999,0.2995,doped PBTTT
1264,1618.287,0.2996,doped PBTTT
1265,1619.251,0.2997,doped PBTTT
1266,1620.215,0.2998,doped PBTTT
1267,1621.18,0.2999,doped PBTTT
1268,1622.144,0.3,doped PBTTT
1269,1623.108,0.3002,doped PBTTT
1270,1624.0720000000001,0.3005,doped PBTTT
1271,1625.037,0.3009,doped PBTTT
1272,1626.001,0.3013,doped PBTTT
1273,1626.965,0.3018,doped PBTTT
1274,1627.9289999999999,0.3023,doped PBTTT
1275,1628.894,0.3027,doped PBTTT
1276,1629.858,0.3032,doped PBTTT
1277,1630.8220000000001,0.3036,doped PBTTT
1278,1631.786,0.3038,doped PBTTT
1279,1632.75,0.3039,doped PBTTT
1280,1633.715,0.304,doped PBTTT
1281,1634.6789999999999,0.3043,doped PBTTT
1282,1635.6429999999998,0.305,doped PBTTT
1283,1636.6070000000002,0.306,doped PBTTT
1284,1637.5720000000001,0.3072,doped PBTTT
1285,1638.536,0.3082,doped PBTTT
1286,1639.5,0.3091,doped PBTTT
1287,1640.464,0.3096,doped PBTTT
1288,1641.4289999999999,0.31,doped PBTTT
1289,1642.3929999999998,0.3101,doped PBTTT
1290,1643.3570000000002,0.3099,doped PBTTT
1291,1644.3210000000001,0.3093,doped PBTTT
1292,1645.286,0.3085,doped PBTTT
1293,1646.25,0.3076,doped PBTTT
1294,1647.214,0.307,doped PBTTT
1295,1648.1779999999999,0.3068,doped PBTTT
1296,1649.142,0.3067,doped PBTTT
1297,1650.1070000000002,0.3065,doped PBTTT
1298,1651.0710000000001,0.3061,doped PBTTT
1299,1652.035,0.3055,doped PBTTT
1300,1652.999,0.305,doped PBTTT
1301,1653.964,0.305,doped PBTTT
1302,1654.9279999999999,0.3057,doped PBTTT
