xc,xoop,xip,ip,oop,complete
32.029842,32.029842,14.034754,61.1178625,37.4490025,34.742555
32.082394,32.082394,14.05778,61.06926,37.620335,34.830435
32.134945,32.134945,14.080807,62.17619,37.2137975,35.223595
32.187496,32.187496,14.103834,62.585065,36.29718,34.7945975
32.240047,32.240047,14.126861,63.37257,37.13957,35.37123
32.292599,32.292599,14.149887,64.44627,36.71233,35.202235
32.34515,32.34515,14.172914,63.729845,37.3254775,34.99741
32.397697,32.397697,14.195941,61.634,37.1863525,34.9538075
32.450249,32.450249,14.218967,62.0899825,38.34254,35.31339
32.5028,32.5028,14.241994,62.2228575,39.06409,34.9244775
32.555351,32.555351,14.26502,61.929715,38.1252775,34.5902425
32.607903,32.607903,14.288047,62.1695575,38.104295,34.7017475
32.660454,32.660454,14.311074,63.4854,38.585415,35.264745
32.713005,32.713005,14.334101,62.92845,36.57157,34.9359625
32.765556,32.765556,14.357127,62.70723,36.5394975,34.9966925
32.818108,32.818108,14.380154,63.366895,36.2762075,35.004425
32.870659,32.870659,14.40318,63.3396875,36.6880825,35.7609225
32.92321,32.92321,14.426208,61.9583875,37.075,35.2653925
32.975761,32.975761,14.449234,62.9018325,38.05475,35.4462375
33.028313,33.028313,14.47226,62.5002475,36.90277,35.60975
33.080864,33.080864,14.495287,62.1471225,37.3029825,34.88303
33.133415,33.133415,14.518313,61.9720825,38.2222075,35.7164375
33.185963,33.185963,14.541341,63.2097125,39.18397,36.4771825
33.238514,33.238514,14.564367,62.7553375,37.79804,35.988155
33.291065,33.291065,14.587394,61.7573475,37.388995,35.11958
33.343616,33.343616,14.61042,61.771815,37.51751,36.0877375
33.396168,33.396168,14.633448,61.6343825,37.362355,35.2597925
33.448719,33.448719,14.656474,61.7214525,37.65552,35.5318525
33.50127,33.50127,14.679501,60.648305,36.97178,36.106545
33.553822,33.553822,14.702527,60.4499225,36.895775,35.830775
33.606373,33.606373,14.725554,59.1033575,38.7150625,35.8175875
33.658924,33.658924,14.748581,57.6161175,38.53675,35.8191725
33.711475,33.711475,14.771607,57.28315,36.941205,36.2576075
33.764027,33.764027,14.794634,57.84711,37.3438825,36.307
33.816578,33.816578,14.81766,59.0254,37.6192375,36.2678025
33.869129,33.869129,14.840687,58.498575,39.06622,36.4329825
33.92168,33.92168,14.863714,57.862455,38.2439275,35.98723
33.974228,33.974228,14.886741,57.265275,38.9028425,36.2561925
34.026779,34.026779,14.909767,57.705375,37.8884,36.2559275
34.07933,34.07933,14.932794,56.99625,36.98402,36.4645775
34.131882,34.131882,14.955821,56.787765,37.546415,36.6020625
34.184433,34.184433,14.978848,56.05217,38.039195,36.8491025
34.236984,34.236984,15.001874,55.4755325,38.102285,36.864445
34.289536,34.289536,15.0249,55.5209275,37.53178,36.741375
34.342087,34.342087,15.047927,54.5228225,37.541355,36.68507
34.394638,34.394638,15.070954,54.8003575,37.09309,36.81244
34.447189,34.447189,15.093981,54.8137325,37.738,36.901935
34.499741,34.499741,15.117007,54.7318925,38.1201175,37.0390125
34.552292,34.552292,15.140034,53.9563825,37.0932325,37.217525
34.604843,34.604843,15.16306,53.61342,37.8419575,37.26374
